type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,51.18326,6.71149,40.3,0.3,9.228,16.06,,
T,51.18325,6.71148,40.4,10.2,9.229,1.31,,
T,51.18298,6.71126,42.8,7.1,9.263,33.75,,
T,51.18292,6.71122,42.9,0.5,9.27,7.24,,
T,51.18256,6.71091,42.6,-0.6,9.316,45.54,,
T,51.18256,6.71091,42.6,,9.316,0,,
T,51.18251,6.71079,42.4,-1.6,9.326,10.07,,
T,51.18251,6.71078,42.3,-15.3,9.326,0.7,,
T,51.1825,6.71077,42.3,-0.5,9.328,1.31,,
T,51.18246,6.71073,42,-5.2,9.333,5.26,,
T,51.18238,6.71066,41.9,-1.1,9.343,10.16,,
T,51.18233,6.71061,42.1,1.9,9.35,6.57,,
T,51.18227,6.71054,42.4,4.3,9.358,8.28,,
T,51.18221,6.71047,42.7,3.5,9.366,8.28,,
T,51.18216,6.7104,42.6,-1.9,9.374,7.41,,
T,51.18212,6.71035,42.5,-0.6,9.379,5.66,,
T,51.18208,6.71028,42.5,-0.2,9.386,6.62,,
T,51.18205,6.71022,42.3,-4,9.391,5.36,,
T,51.18202,6.71017,42.3,0,9.396,4.83,,
T,51.182,6.71012,42.3,1,9.4,4.14,,
T,51.18196,6.71003,42.7,5.2,9.408,7.71,,
T,51.18192,6.70993,42.8,0.3,9.416,8.29,,
T,51.18187,6.70978,42.4,-2.9,9.428,11.87,,
T,51.18182,6.70963,42.1,-2.9,9.44,11.87,,
T,51.18171,6.70924,41.7,-1.3,9.47,29.89,,
T,51.18168,6.70914,41.8,1.6,9.478,7.75,,
T,51.18165,6.70904,42,2.9,9.485,7.75,,
T,51.18162,6.70895,42,0.1,9.493,7.12,,
T,51.18159,6.70887,41.9,-1.6,9.499,6.51,,
T,51.18156,6.70879,41.6,-4.4,9.506,6.51,,
T,51.18153,6.70871,41.4,-4.4,9.512,6.51,,
T,51.18148,6.7086,41,-3.8,9.522,9.49,,
T,51.18144,6.70852,41,0,9.529,7.15,,
T,51.18139,6.70843,41,0,9.537,8.4,,
T,51.18136,6.70838,41,0.4,9.542,4.83,,
T,51.18132,6.70831,40.7,-4.1,9.549,6.62,,
T,51.18128,6.70826,40.4,-6.9,9.554,5.66,,
T,51.18125,6.70821,40.1,-5.1,9.559,4.83,,
T,51.18114,6.70808,40.6,3.3,9.574,15.24,,
T,51.18108,6.70802,40.5,-1.1,9.582,7.88,,
T,51.18103,6.70798,40.1,-6.1,9.588,6.23,,
T,51.18094,6.70792,40,-1.8,9.599,10.86,,
T,51.18088,6.70787,40,0.6,9.607,7.54,,
T,51.18083,6.70784,40.2,3.7,9.613,5.94,,
T,51.18077,6.70781,39.9,-4.6,9.62,7,,
T,51.18072,6.70779,39.6,-4.4,9.625,5.74,,
T,51.18067,6.70777,39.4,-4.6,9.631,5.74,,
T,51.18059,6.70775,39,-4,9.64,9.01,,
T,51.18052,6.70774,38.9,-1.7,9.648,7.82,,
T,51.18045,6.70773,38.9,0.2,9.656,7.82,,
T,51.18036,6.70773,38.9,0.6,9.666,10.01,,
T,51.18028,6.70773,39,0.6,9.675,8.9,,
T,51.18021,6.70775,39,0,9.683,7.91,,
T,51.18014,6.70776,39,0,9.691,7.82,,
T,51.18007,6.70778,39,0.1,9.698,7.91,,
T,51.18,6.70781,39.2,2.8,9.706,8.07,,
T,51.17992,6.70785,39.5,3.1,9.716,9.33,,
T,51.17983,6.7079,39.9,3.4,9.726,10.61,,
T,51.17942,6.70813,38.7,-2.4,9.775,48.37,,
T,51.17822,6.70881,38.8,0.1,9.917,141.72,,
T,51.17804,6.70891,38.4,-1.9,9.938,21.21,,
T,51.17793,6.70898,39.9,11.2,9.951,13.18,,
T,51.17785,6.70903,40.2,3.4,9.96,9.56,,
T,51.17777,6.70908,40,-1.9,9.97,9.56,,
T,51.17764,6.7092,41,5.6,9.987,16.72,,
T,51.17754,6.7093,41.4,3.1,10,13.14,,
T,51.17744,6.70941,40.7,-5.4,10.013,13.53,,
T,51.17737,6.70949,40.8,0.9,10.023,9.59,,
T,51.17731,6.70957,40.8,0.3,10.032,8.71,,
T,51.17727,6.70963,40.3,-7.9,10.038,6.12,,
T,51.17723,6.70968,39.4,-15.1,10.043,5.66,,
T,51.1772,6.70974,39.8,7.1,10.049,5.36,,
T,51.1771,6.7099,42.2,14.9,10.065,15.78,,
T,51.17706,6.70999,41.7,-6.1,10.072,7.71,,
T,51.17699,6.71011,40.7,-9.3,10.084,11.45,,
T,51.17694,6.71024,40.1,-5.5,10.094,10.66,,
T,51.17688,6.71037,41.5,12.8,10.106,11.28,,
T,51.17684,6.71046,42.2,8.9,10.113,7.71,,
T,51.17681,6.71056,42.5,3.5,10.121,7.75,,
T,51.17677,6.71066,42.3,-2.2,10.129,8.29,,
T,51.17674,6.71075,41.9,-5.7,10.137,7.12,,
T,51.17667,6.71095,41,-5.4,10.153,16.01,,
T,51.17662,6.71108,41.6,5.2,10.163,10.66,,
T,51.17656,6.71123,42.1,4.5,10.176,12.43,,
T,51.17652,6.71132,41.9,-3.4,10.183,7.71,,
T,51.17648,6.71141,41.3,-7.1,10.191,7.71,,
T,51.17644,6.71149,41.2,-2,10.198,7.15,,
T,51.17638,6.7116,41,-1.4,10.208,10.18,,
T,51.17638,6.71161,41,0.4,10.209,0.7,,
T,51.17636,6.71179,41.2,0.9,10.222,12.78,,
T,51.1761,6.71217,41.3,0.3,10.261,39.28,,
T,51.17574,6.71272,42.1,1.6,10.317,55.53,,
T,51.17562,6.71289,42,-0.8,10.335,17.88,,
T,51.17559,6.71295,42,0,10.34,5.36,,
T,51.17553,6.71305,42.3,2.8,10.35,9.67,,
T,51.17537,6.71331,42.8,2,10.375,25.45,,
T,51.17523,6.71355,43.1,1.5,10.398,22.9,,
T,51.17502,6.71392,43,-0.4,10.433,34.86,,
T,51.1745,6.71484,39.5,-4,10.519,86.52,,
T,51.17438,6.71509,39.3,-1.2,10.541,22,,
T,51.1743,6.71527,41.9,17.3,10.557,15.42,,
T,51.17423,6.71544,43.1,8.4,10.571,14.21,,
T,51.17413,6.71564,43.4,1.3,10.589,17.87,,
T,51.17404,6.71585,43.1,-1.3,10.607,17.77,,
T,51.17398,6.71601,43.7,4.6,10.62,13.03,,
T,51.17388,6.71626,44.2,2.4,10.64,20.72,,
T,51.17379,6.71649,39.8,-23.2,10.659,18.95,,
T,51.17371,6.71669,35.9,-23.7,10.676,16.58,,
T,51.17368,6.71678,36.6,10.2,10.683,7.12,,
T,51.17363,6.71692,38.5,16.4,10.694,11.26,,
T,51.17358,6.71707,40.9,20.7,10.706,11.87,,
T,51.17352,6.71724,42.8,13.5,10.72,13.63,,
T,51.17344,6.71746,43.6,4.9,10.738,17.77,,
T,51.17337,6.71769,44.3,3.8,10.755,17.87,,
T,51.1733,6.71792,43.8,-2.7,10.773,17.87,,
T,51.17324,6.71815,43.8,-0.3,10.791,17.42,,
T,51.17315,6.71844,44.8,4.5,10.813,22.62,,
T,51.1731,6.71862,44.5,-2.4,10.827,13.76,,
T,51.17301,6.71896,43.5,-3.7,10.853,25.8,,
T,51.17292,6.71935,44.3,2.8,10.882,29.05,,
T,51.17285,6.71966,44,-1.6,10.905,23.04,,
T,51.17281,6.71983,43.7,-2,10.918,12.69,,
T,51.17271,6.72027,43.5,-0.6,10.95,32.72,,
T,51.17264,6.72063,43.6,0.4,10.977,26.35,,
T,51.17259,6.72089,41.7,-9.9,10.996,19.02,,
T,51.17253,6.72117,39.1,-12.5,11.016,20.69,,
T,51.17248,6.72144,43.4,21.7,11.036,19.69,,
T,51.17237,6.72203,41.6,-4.3,11.079,43.04,,
T,51.17231,6.72241,42.4,2.9,11.107,27.4,,
T,51.17222,6.72296,43,1.5,11.146,39.75,,
T,51.17217,6.72324,41.9,-5.3,11.167,20.36,,
T,51.17217,6.72325,41.9,0,11.167,0.7,,
T,51.17212,6.72352,40.9,-5.1,11.187,19.69,,
T,51.17208,6.72376,41,0.9,11.204,17.36,,
T,51.17208,6.72378,41.1,5.3,11.206,1.4,,
T,51.172,6.72428,41.6,1.5,11.242,36.08,,
T,51.17191,6.72481,41.5,-0.3,11.28,38.4,,
T,51.17183,6.72533,40.7,-2.1,11.318,37.44,,
T,51.1718,6.72545,40.5,-2.9,11.327,9.03,,
T,51.17176,6.72571,40.7,1.3,11.346,18.72,,
T,51.17172,6.72596,40.9,1.1,11.364,18.04,,
T,51.17167,6.72621,41,0.4,11.382,18.35,,
T,51.17163,6.72647,40.6,-2,11.401,18.72,,
T,51.17155,6.72688,39.7,-2.9,11.431,30.02,,
T,51.17145,6.72746,40.2,1.1,11.473,42.06,,
T,51.17139,6.72772,40.8,3,11.492,19.37,,
T,51.17135,6.72797,39.8,-5.3,11.51,18.04,,
T,51.17132,6.7281,39.3,-5.7,11.52,9.69,,
T,51.17127,6.7283,39.1,-1.3,11.535,15.05,,
T,51.17123,6.72848,39.2,0.5,11.548,13.35,,
T,51.17111,6.72902,38.1,-2.6,11.588,40.06,,
T,51.17108,6.72916,36.2,-18.5,11.599,10.34,,
T,51.17098,6.72955,38.2,6.6,11.628,29.46,,
T,51.17093,6.72976,39,5.4,11.644,15.71,,
T,51.17086,6.73001,39,0.1,11.663,19.14,,
T,51.17079,6.73028,39.4,1.7,11.683,20.43,,
T,51.17065,6.73079,39.2,-0.5,11.722,38.92,,
T,51.17051,6.73125,38.9,-0.7,11.758,35.74,,
T,51.17033,6.73182,39,0.2,11.803,44.61,,
T,51.16994,6.73295,38.9,-0.1,11.893,90.16,,
T,51.16973,6.73349,38.6,-0.7,11.937,44.41,,
T,51.1695,6.73403,38.1,-1,11.983,45.62,,
T,51.16935,6.7344,38.4,0.9,12.014,30.79,,
T,51.16926,6.7346,38.3,-0.6,12.031,17.2,,
T,51.16905,6.73507,38.3,0.1,12.071,40.33,,
T,51.16892,6.73534,38,-1.2,12.095,23.79,,
T,51.16873,6.73574,38.4,1,12.13,35.06,,
T,51.16864,6.73596,38.1,-1.6,12.148,18.36,,
T,51.16855,6.73614,38.4,1.9,12.164,16.09,,
T,51.16835,6.73652,38,-1.1,12.199,34.66,,
T,51.16835,6.73653,38,0.3,12.2,0.7,,
T,51.16821,6.7368,38.5,1.8,12.224,24.48,,
T,51.16813,6.73694,38,-3.3,12.238,13.23,,
T,51.16797,6.73721,38.3,1.2,12.263,25.95,,
T,51.16782,6.73748,38.1,-1,12.289,25.2,,
T,51.16771,6.73767,38.7,3.6,12.307,18.07,,
T,51.16749,6.73803,38.2,-1.4,12.342,35.12,,
T,51.16734,6.73826,39.3,4.8,12.365,23.18,,
T,51.16722,6.73845,39,-1.8,12.384,18.84,,
T,51.1671,6.73864,39.4,2,12.403,18.84,,
T,51.16698,6.73882,39.2,-1,12.421,18.35,,
T,51.16687,6.73898,39.5,2,12.438,16.58,,
T,51.16662,6.73933,39.2,-0.8,12.475,37.05,,
T,51.16654,6.73945,39.5,1.8,12.487,12.23,,
T,51.16642,6.7396,39.9,2.5,12.504,16.98,,
T,51.1663,6.73976,40.8,5.4,12.521,17.42,,
T,51.16617,6.73994,40.5,-1.7,12.541,19.18,,
T,51.16605,6.74009,40.6,0.5,12.557,16.98,,
T,51.16597,6.74019,40.6,0.4,12.569,11.32,,
T,51.16578,6.74043,40.4,-1,12.596,26.99,,
T,51.16554,6.74072,40.5,0.3,12.629,33.53,,
T,51.16532,6.74098,40.4,-0.2,12.66,30.49,,
T,51.16514,6.74118,40.9,1.9,12.684,24.43,,
T,51.16488,6.74147,41.6,2.1,12.72,35.33,,
T,51.16465,6.74173,41.6,0,12.751,31.39,,
T,51.16435,6.74205,41.6,0.1,12.791,40.19,,
T,51.16407,6.74234,42,1.1,12.828,37.17,,
T,51.16365,6.74278,42,0,12.884,55.95,,
T,51.1634,6.74303,42.1,0.2,12.917,32.85,,
T,51.16302,6.74342,42.2,0.2,12.967,50.31,,
T,51.16284,6.74359,42.1,-0.2,12.991,23.29,,
T,51.16263,6.7438,43,3.3,13.018,27.6,,
T,51.16217,6.74426,42.8,-0.4,13.079,60.45,,
T,51.1619,6.74453,42.8,0.1,13.114,35.48,,
T,51.16168,6.74476,43.1,1.2,13.144,29.29,,
T,51.16151,6.74493,43.5,1.5,13.166,22.34,,
T,51.16138,6.74505,43.9,2.9,13.183,16.72,,
T,51.16125,6.74519,43.7,-1.5,13.2,17.47,,
T,51.16076,6.74568,43.4,-0.4,13.265,64.39,,
T,51.16057,6.74587,44,2.3,13.289,24.97,,
T,51.1605,6.74594,43,-10.3,13.299,9.2,,
T,51.16035,6.74609,39.7,-17.1,13.318,19.71,,
T,51.1602,6.74623,40.9,6.1,13.338,19.35,,
T,51.15975,6.74669,45,6.9,13.397,59.51,,
T,51.15946,6.74698,45,0,13.435,38.11,,
T,51.1593,6.74714,44.4,-2.9,13.456,21.03,,
T,51.15908,6.74736,44.4,0,13.485,28.91,,
T,51.15892,6.74752,45,3,13.506,21.03,,
T,51.15883,6.74761,44.5,-4.3,13.518,11.83,,
T,51.15873,6.74771,44.4,-0.4,13.531,13.14,,
T,51.15825,6.7482,44.6,0.2,13.595,63.46,,
T,51.15774,6.74872,44.8,0.3,13.662,67.4,,
T,51.15743,6.74904,44.8,0,13.703,41.12,,
T,51.15699,6.74949,45,0.4,13.761,58.2,,
T,51.15632,6.75022,44.8,-0.2,13.852,90.36,,
T,51.15551,6.75107,44.6,-0.2,13.96,107.97,,
T,51.15503,6.75159,44.7,0.1,14.024,64.62,,
T,51.15469,6.75197,44,-1.5,14.071,46.23,,
T,51.1545,6.75218,43.3,-2.6,14.096,25.74,,
T,51.15431,6.75238,40.2,-12.2,14.122,25.35,,
T,51.15416,6.75255,41.4,5.7,14.142,20.49,,
T,51.15388,6.75286,44,6.8,14.18,37.96,,
T,51.1535,6.75329,43.9,-0.1,14.232,51.89,,
T,51.15307,6.75378,43.6,-0.6,14.291,58.85,,
T,51.1528,6.75411,43.8,0.6,14.329,37.89,,
T,51.15272,6.75419,43.8,0,14.339,10.51,,
T,51.15235,6.75464,43.8,0.1,14.391,51.82,,
T,51.15196,6.75511,43.4,-0.8,14.446,54.44,,
T,51.15162,6.75552,43.7,0.6,14.493,47.47,,
T,51.15155,6.75561,43.5,-2.4,14.503,10.02,,
T,51.15128,6.75594,43,-1.2,14.541,37.89,,
T,51.15122,6.75602,43,0,14.55,8.71,,
T,51.15079,6.75657,42.9,-0.2,14.611,61.4,,
T,51.15031,6.75719,42.9,0,14.68,68.8,,
T,51.15008,6.75746,42.8,-0.3,14.712,31.81,,
T,51.14996,6.75762,42.8,-0.1,14.729,17.42,,
T,51.14988,6.75774,42.5,-2.2,14.741,12.24,,
T,51.14959,6.75814,42.7,0.4,14.784,42.71,,
T,51.14938,6.75842,42.9,0.8,14.815,30.49,,
T,51.1489,6.75909,42.7,-0.3,14.886,71.06,,
T,51.14875,6.7593,42,-3.2,14.908,22.24,,
T,51.14863,6.75948,42.1,0.6,14.926,18.35,,
T,51.14838,6.75984,42.5,0.9,14.964,37.52,,
T,51.14824,6.76003,42.3,-0.8,14.984,20.48,,
T,51.14809,6.76025,41.9,-1.6,15.007,22.7,,
T,51.14797,6.76044,41.7,-1,15.026,18.84,,
T,51.14795,6.76047,41.8,0.7,15.029,3.06,,
T,51.14774,6.76075,41.9,0.3,15.059,30.49,,
T,51.14749,6.76113,42,0.4,15.098,38.48,,
T,51.14722,6.76154,42,0,15.139,41.54,,
T,51.14702,6.76184,41.7,-0.9,15.17,30.59,,
T,51.1469,6.76204,41.8,0.6,15.189,19.34,,
T,51.14679,6.76223,41.4,-2.2,15.207,18.07,,
T,51.14643,6.7628,41.1,-0.6,15.264,56.52,,
T,51.14631,6.76301,41.6,2.6,15.284,19.85,,
T,51.14628,6.76305,41.6,-0.1,15.288,4.36,,
T,51.1462,6.76319,41.5,-0.8,15.301,13.24,,
T,51.14605,6.76343,41.7,0.7,15.325,23.68,,
T,51.14594,6.7636,41,-3.6,15.342,17.07,,
T,51.14582,6.76381,41.7,3.3,15.362,19.85,,
T,51.14558,6.76421,41,-1.8,15.401,38.68,,
T,51.14515,6.76493,41,0,15.47,69.48,,
T,51.14494,6.7653,41,0,15.505,34.87,,
T,51.1448,6.76553,41,0,15.527,22.4,,
T,51.14459,6.76589,41,0,15.562,34.36,,
T,51.14436,6.76629,41,0,15.6,37.92,,
T,51.14424,6.76651,40.9,-0.6,15.62,20.38,,
T,51.14412,6.76672,41,0.6,15.64,19.85,,
T,51.14395,6.76702,40.9,-0.2,15.668,28.26,,
T,51.14365,6.76758,41,0,15.72,51.48,,
T,51.14336,6.76812,41,0,15.769,49.69,,
T,51.14321,6.76839,42.2,4.7,15.794,25.21,,
T,51.14314,6.76854,41.8,-3.2,15.808,13.07,,
T,51.14291,6.76896,40.6,-3,15.846,38.97,,
T,51.14279,6.7692,41,1.8,15.868,21.46,,
T,51.14272,6.76934,40.8,-1.7,15.88,12.52,,
T,51.14237,6.77001,41.5,1.2,15.941,60.95,,
T,51.14224,6.77028,41.9,1.7,15.965,23.79,,
T,51.14193,6.77089,41.9,0,16.02,54.88,,
T,51.14183,6.77108,41.6,-2.1,16.037,17.34,,
T,51.14159,6.77156,41.7,0.3,16.08,42.91,,
T,51.14143,6.7719,41.9,0.5,16.11,29.72,,
T,51.14132,6.77212,41.8,-0.6,16.13,19.67,,
T,51.14111,6.77254,43,3.3,16.167,37.55,,
T,51.14091,6.77296,42.6,-1.1,16.204,36.87,,
T,51.14079,6.77319,42.8,0.9,16.225,20.91,,
T,51.14059,6.77361,42.9,0.3,16.262,36.87,,
T,51.14041,6.77397,42.1,-2.3,16.294,32.18,,
T,51.14017,6.77446,42.3,0.3,16.338,43.46,,
T,51.13997,6.77488,43.4,2.9,16.374,36.87,,
T,51.13956,6.77573,42.9,-0.6,16.449,74.96,,
T,51.13945,6.77596,43.4,2.5,16.47,20.22,,
T,51.13936,6.77615,43.3,-0.6,16.486,16.65,,
T,51.13925,6.77637,43,-1.9,16.506,19.67,,
T,51.13913,6.77662,43.6,2.8,16.528,22.01,,
T,51.13874,6.77743,43.3,-0.4,16.599,71.39,,
T,51.13851,6.77789,43.4,0.2,16.64,41.12,,
T,51.13843,6.77807,43.3,-0.6,16.656,15.42,,
T,51.13832,6.77829,43.7,1.9,16.676,19.67,,
T,51.13812,6.77869,43.3,-1.3,16.711,35.76,,
T,51.13801,6.77891,43.5,1.4,16.731,19.67,,
T,51.13757,6.7798,43.3,-0.3,16.81,79.22,,
T,51.13738,6.78018,43.3,-0.2,16.844,33.97,,
T,51.13705,6.78081,43.3,0.1,16.902,57.38,,
T,51.13694,6.78102,44.3,5.2,16.921,19.13,,
T,51.13683,6.78124,43.9,-2.2,16.94,19.67,,
T,51.13662,6.78163,44.4,1.4,16.976,35.93,,
T,51.13628,6.78226,43.8,-1,17.034,58.1,,
T,51.13594,6.78287,43,-1.3,17.091,57.04,,
T,51.13572,6.78327,43.4,1,17.129,37.19,,
T,51.13561,6.78347,43.4,0,17.147,18.59,,
T,51.1355,6.78365,43.6,1.3,17.165,17.56,,
T,51.13526,6.78406,43.5,-0.4,17.204,39.2,,
T,51.13492,6.78463,42.6,-1.6,17.259,54.98,,
T,51.1348,6.78484,42.5,-0.8,17.279,19.86,,
T,51.13457,6.78521,42.9,1.1,17.315,36.41,,
T,51.13444,6.78541,43,0.6,17.335,20.13,,
T,51.13408,6.78599,42.3,-1.2,17.392,57.03,,
T,51.13383,6.78637,42,-0.8,17.431,38.48,,
T,51.1336,6.78672,42,0,17.466,35.42,,
T,51.13346,6.78692,42,0,17.487,20.94,,
T,51.13332,6.78712,42.1,0.3,17.508,20.94,,
T,51.13285,6.78779,42,-0.1,17.578,70.24,,
T,51.13259,6.78816,42,0,17.617,38.83,,
T,51.13234,6.78849,41.7,-0.9,17.653,36.15,,
T,51.13224,6.78862,41.1,-4.3,17.668,14.37,,
T,51.13165,6.78937,41,-0.1,17.752,84.05,,
T,51.13115,6.78999,41,0,17.822,70.55,,
T,51.13078,6.79042,41,0,17.873,50.99,,
T,51.13073,6.79049,41,0,17.881,7.41,,
T,51.13032,6.79096,40.5,-0.9,17.937,56.24,,
T,51.13003,6.79128,40.6,0.3,17.976,39.28,,
T,51.12984,6.79148,40.6,0.1,18.002,25.35,,
T,51.12965,6.79168,41.3,2.6,18.027,25.35,,
T,51.12958,6.79176,41.5,2.3,18.037,9.59,,
T,51.12948,6.79186,41.4,-1.1,18.05,13.14,,
T,51.12937,6.79197,41,-2.4,18.064,14.46,,
T,51.12908,6.79227,41,0,18.103,38.5,,
T,51.12891,6.79244,41,0,18.125,22.35,,
T,51.12874,6.79261,41,0,18.147,22.35,,
T,51.12859,6.79276,41.1,0.4,18.167,19.72,,
T,51.12843,6.79291,41.3,1.3,18.188,20.67,,
T,51.12831,6.79302,41.2,-0.9,18.203,15.41,,
T,51.12822,6.79311,41.3,1.1,18.215,11.83,,
T,51.12803,6.79329,41.2,-0.3,18.24,24.61,,
T,51.12788,6.79342,41.4,1,18.259,19.01,,
T,51.1277,6.79359,41.1,-1.4,18.282,23.29,,
T,51.12761,6.79367,41.1,-0.3,18.293,11.47,,
T,51.1271,6.79412,41.1,0.1,18.358,64.9,,
T,51.12684,6.79434,41.5,1.2,18.391,32.77,,
T,51.1267,6.79446,41.2,-2.1,18.409,17.7,,
T,51.12652,6.79461,41.8,2.9,18.431,22.61,,
T,51.12624,6.79483,42,0.5,18.466,34.75,,
T,51.12609,6.79495,42,0.1,18.485,18.68,,
T,51.12605,6.79499,42,-0.1,18.49,5.26,,
T,51.1259,6.7951,42,0,18.508,18.38,,
T,51.1258,6.79517,42.1,0.8,18.521,12.16,,
T,51.12561,6.79532,42,-0.4,18.544,23.6,,
T,51.12546,6.79543,42,0,18.563,18.38,,
T,51.12501,6.79576,42.7,1.3,18.618,55.14,,
T,51.12455,6.79607,43,0.5,18.673,55.59,,
T,51.12406,6.7964,43,0,18.732,59.21,,
T,51.12379,6.79657,43.7,2,18.765,32.31,,
T,51.12339,6.79681,44,0.7,18.812,47.57,,
T,51.123,6.79705,44,0,18.859,46.53,,
T,51.12265,6.79725,44,0.1,18.9,41.38,,
T,51.12246,6.79736,44.5,2,18.923,22.5,,
T,51.12231,6.79744,44.8,1.6,18.94,17.6,,
T,51.12214,6.79752,45,1.1,18.96,19.72,,
T,51.122,6.7976,45,0,18.977,16.55,,
T,51.12194,6.79763,45,-0.2,18.984,7,,
T,51.12186,6.79768,44.8,-2.1,18.993,9.56,,
T,51.1216,6.79781,45,0.7,19.023,30.32,,
T,51.12156,6.79783,45,0,19.028,4.67,,
T,51.12149,6.79786,45,0,19.036,8.07,,
T,51.12142,6.79789,45,0,19.044,8.07,,
T,51.12132,6.79794,44.9,-0.5,19.056,11.66,,
T,51.12125,6.79798,45.1,1.9,19.064,8.28,,
T,51.12103,6.79808,45.7,2.3,19.09,25.46,,
T,51.12071,6.79823,45.3,-1,19.127,37.12,,
T,51.12055,6.79829,45.5,1.2,19.145,18.29,,
T,51.12045,6.79834,46,3.9,19.157,11.66,,
T,51.12033,6.79839,46,-0.2,19.171,13.8,,
T,51.11951,6.79872,46.4,0.5,19.265,94.11,,
T,51.11944,6.79875,46.5,0.4,19.273,8.07,,
T,51.11939,6.79877,46.3,-2.7,19.278,5.74,,
T,51.11917,6.79885,46.4,0.5,19.304,25.11,,
T,51.11902,6.79891,47,3.5,19.321,17.21,,
T,51.11871,6.79902,47.1,0.3,19.356,35.34,,
T,51.11857,6.79906,47.1,-0.1,19.372,15.82,,
T,51.1184,6.79912,47.4,1.5,19.391,19.37,,
T,51.11823,6.79917,48,3,19.411,19.23,,
T,51.11788,6.79928,47.6,-0.9,19.45,39.69,,
T,51.11771,6.79932,47.3,-1.5,19.469,19.12,,
T,51.11762,6.79935,47.3,-0.6,19.48,10.23,,
T,51.11755,6.79937,47.3,0.2,19.487,7.91,,
T,51.11743,6.7994,47.5,1.4,19.501,13.51,,
T,51.11723,6.79946,48,2.3,19.524,22.64,,
T,51.11692,6.79953,47,-2.9,19.558,34.83,,
T,51.11689,6.79954,46.5,-15.6,19.562,3.41,,
T,51.11665,6.7996,43,-12.8,19.589,27.03,,
T,51.11566,6.79979,49.2,5.5,19.7,110.94,,
T,51.11535,6.79985,49.1,-0.3,19.735,34.74,,
T,51.11502,6.79989,48.8,-0.6,19.771,36.82,,
T,51.1148,6.79992,48.9,0.4,19.796,24.57,,
T,51.11447,6.79996,49.3,1,19.833,36.82,,
T,51.1143,6.79998,49.6,1.6,19.852,18.96,,
T,51.11409,6.80001,50,1.7,19.875,23.46,,
T,51.11394,6.80002,50,0,19.892,16.7,,
T,51.11377,6.80003,50,0,19.911,18.93,,
T,51.11366,6.80004,50,0,19.923,12.26,,
T,51.11362,6.80004,50,0,19.928,4.45,,
T,51.11356,6.80005,50,0,19.934,6.71,,
T,51.11308,6.80007,50,0,19.988,53.42,,
T,51.11265,6.80009,49.3,-1.4,20.036,47.86,,
T,51.11229,6.8001,49.4,0.1,20.076,40.06,,
T,51.11199,6.8001,49.4,0,20.109,33.38,,
T,51.11182,6.80011,49.4,0.2,20.128,18.93,,
T,51.11168,6.80011,49.4,0,20.143,15.58,,
T,51.11166,6.80011,49.4,0,20.146,2.23,,
T,51.11115,6.8001,49.4,-0.1,20.202,56.74,,
T,51.11086,6.8001,49.9,1.8,20.235,32.26,,
T,51.11062,6.8001,47.1,-10.8,20.261,26.7,,
T,51.11046,6.80009,45.6,-8,20.279,17.81,,
T,51.11029,6.80009,45.1,-3,20.298,18.91,,
T,51.11017,6.80009,46.6,11.2,20.311,13.35,,
T,51.11,6.80009,49,12.9,20.33,18.91,,
T,51.10969,6.80008,49.3,0.7,20.365,34.49,,
T,51.1092,6.80007,49,-0.5,20.419,54.52,,
T,51.10902,6.80007,49,0,20.439,20.03,,
T,51.10889,6.80006,49,0,20.454,14.48,,
T,51.10872,6.80006,49,0,20.473,18.91,,
T,51.10867,6.80006,49,0,20.478,5.56,,
T,51.10849,6.80006,49,0,20.498,20.03,,
T,51.10831,6.80006,49,0,20.518,20.03,,
T,51.10823,6.80006,49,0,20.527,8.9,,
T,51.10813,6.80006,49,0,20.538,11.13,,
T,51.10786,6.80006,49,0,20.569,30.04,,
T,51.10764,6.80006,48.9,-0.4,20.593,24.48,,
T,51.10749,6.80006,48.8,-0.8,20.61,16.69,,
T,51.10741,6.80006,48.5,-2.5,20.619,8.9,,
T,51.107,6.80006,48,-1.2,20.664,45.61,,
T,51.10687,6.80006,48,0,20.679,14.46,,
T,51.10651,6.80007,47.4,-1.4,20.719,40.06,,
T,51.10639,6.80007,47,-3.2,20.732,13.35,,
T,51.10604,6.80009,47,0,20.771,38.96,,
T,51.10541,6.80013,46.5,-0.8,20.841,70.14,,
T,51.10476,6.80019,46.1,-0.5,20.914,72.43,,
T,51.10424,6.80025,45.7,-0.6,20.972,58,,
T,51.10414,6.80027,45.8,0.9,20.983,11.21,,
T,51.10382,6.80031,45,-2.3,21.019,35.71,,
T,51.10367,6.80034,45,0,21.035,16.82,,
T,51.10349,6.80037,44.7,-1.4,21.055,20.13,,
T,51.10318,6.80042,44.5,-0.6,21.09,34.66,,
T,51.10265,6.80053,44.4,-0.2,21.15,59.46,,
T,51.10253,6.80056,44.1,-2.2,21.163,13.51,,
T,51.10239,6.80059,44,-0.7,21.179,15.72,,
T,51.10235,6.8006,44,0,21.183,4.5,,
T,51.1022,6.80063,43.9,-0.4,21.2,16.82,,
T,51.10201,6.80068,43.6,-1.7,21.222,21.43,,
T,51.10187,6.80071,43.4,-0.9,21.237,15.72,,
T,51.10185,6.80072,43.5,0.7,21.24,2.33,,
T,51.10155,6.8008,44.1,1.8,21.273,33.84,,
T,51.1015,6.80081,44.1,1.3,21.279,5.61,,
