type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.07527,14.40621,202.7,-10.4,2.506,10.8,,
T,50.07526,14.40618,202.4,-10.7,2.509,2.42,,
T,50.07525,14.40614,202.1,-10.4,2.512,3.07,,
T,50.07523,14.4061,201.8,-7.6,2.515,3.63,,
T,50.07507,14.4056,200.5,-3.3,2.555,39.97,,
T,50.0748,14.40478,199.9,-0.9,2.621,65.94,,
T,50.07466,14.40435,202.4,7.1,2.656,34.5,,
T,50.07461,14.40423,202.8,4.4,2.666,10.23,,
T,50.07461,14.40423,202.8,,2.666,0,,
T,50.07454,14.40403,202.9,0.2,2.682,16.3,,
T,50.07452,14.40395,202.8,-1.6,2.688,6.14,,
T,50.07449,14.40379,202.7,-0.2,2.7,11.93,,
T,50.07449,14.40358,203.3,3.5,2.715,15.03,,
T,50.07447,14.40322,204.4,4.3,2.741,25.87,,
T,50.07446,14.40306,204.9,4.9,2.753,11.51,,
T,50.07446,14.403,204.9,0.3,2.757,4.3,,
T,50.07444,14.40275,204.8,-0.6,2.775,18.03,,
T,50.07443,14.40242,203.8,-4.4,2.799,23.65,,
T,50.07443,14.40223,203.8,0,2.812,13.6,,
T,50.07442,14.4022,203.7,-5.4,2.815,2.42,,
T,50.07442,14.40217,203.7,0.9,2.817,2.15,,
T,50.07441,14.40215,203.6,-6.2,2.819,1.81,,
T,50.07437,14.40208,203.2,-5.5,2.825,6.7,,
T,50.07434,14.40206,202.9,-7.4,2.829,3.63,,
T,50.07431,14.40203,202.7,-5.1,2.833,3.97,,
T,50.07429,14.40202,202.6,-6.3,2.835,2.34,,
T,50.07426,14.40202,202.3,-8.2,2.839,3.34,,
T,50.07423,14.40202,202,-8.2,2.842,3.34,,
T,50.07412,14.40202,201,-8.5,2.854,12.24,,
T,50.07405,14.40202,200.3,-8.8,2.862,7.79,,
T,50.07402,14.40202,200,-8.8,2.865,3.34,,
T,50.07401,14.40201,200,-3.6,2.867,1.32,,
T,50.07398,14.402,199.7,-7.4,2.87,3.41,,
T,50.07396,14.402,199.5,-9,2.872,2.22,,
T,50.07396,14.40199,199.6,6.3,2.873,0.72,,
T,50.07393,14.40198,199.3,-7.8,2.877,3.41,,
T,50.0739,14.40196,199.1,-6.5,2.88,3.63,,
T,50.07388,14.40194,198.9,-5.4,2.883,2.65,,
T,50.07387,14.40193,198.8,-5.4,2.884,1.32,,
T,50.07384,14.4019,198.6,-5.4,2.888,3.97,,
T,50.0738,14.40186,198.3,-5.4,2.893,5.29,,
T,50.07356,14.40153,197.7,-1.8,2.929,35.65,,
T,50.07338,14.40129,197.4,-1.2,2.955,26.38,,
T,50.07336,14.40127,197.2,-6.2,2.958,2.65,,
T,50.07335,14.40126,197.1,-6.4,2.959,1.32,,
T,50.07335,14.40125,197.2,0.3,2.96,0.72,,
T,50.07334,14.40124,197.1,-6.7,2.961,1.32,,
T,50.07331,14.40119,197,-1.2,2.966,4.89,,
T,50.07311,14.40086,197.9,2.8,2.999,32.45,,
T,50.0731,14.40083,198,4.1,3.001,2.42,,
T,50.07308,14.40079,198,0.3,3.005,3.63,,
T,50.07307,14.40075,198,0.1,3.008,3.07,,
T,50.07298,14.40062,197.7,-2.1,3.022,13.67,,
T,50.07288,14.4004,198.3,3.2,3.041,19.28,,
T,50.0728,14.40014,198.8,2.3,3.061,20.63,,
T,50.0727,14.39981,199.8,3.8,3.088,26.11,,
T,50.07265,14.39966,200.4,5.1,3.1,12.09,,
T,50.07263,14.39959,200.6,3.8,3.105,5.48,,
T,50.07252,14.39924,200.3,-1.1,3.133,27.88,,
T,50.07246,14.39904,199.7,-3.9,3.149,15.8,,
