type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,49.324520000,16.080530000,494.7,-1.0,45.782,39.36,,
T,49.325340000,16.079510000,495.5,0.6,45.900,117.54,,
T,49.326470000,16.078200000,494.7,-0.5,46.057,157.68,,
T,49.327530000,16.077000000,492.0,-1.8,46.204,146.65,,
T,49.328220000,16.076120000,491.4,-0.6,46.304,99.90,,
T,49.328580000,16.075660000,490.1,-2.5,46.356,52.16,,
T,49.328630000,16.075580000,489.9,-2.2,46.364,8.05,,
T,49.329110000,16.074900000,490.0,0.1,46.437,72.75,,
T,49.329560000,16.074220000,487.2,-4.0,46.507,70.34,,
T,49.329670000,16.074050000,487.0,-1.1,46.525,17.39,,
T,49.329990000,16.073520000,488.0,2.0,46.577,52.45,,
T,49.330030000,16.073440000,487.9,-1.8,46.584,7.32,,
T,49.330440000,16.072740000,485.0,-4.2,46.653,68.32,,
T,49.330790000,16.072100000,487.5,4.1,46.713,60.66,,
T,49.331380000,16.070920000,485.7,-1.6,46.821,107.99,,
T,49.331980000,16.069650000,485.2,-0.4,46.935,113.90,,
T,49.332830000,16.067790000,476.1,-5.5,47.100,164.96,,
T,49.333000000,16.067420000,474.9,-3.6,47.133,32.87,,
T,49.333210000,16.066950000,476.1,3.0,47.175,41.38,,
T,49.333380000,16.066570000,477.5,4.0,47.208,33.47,,
T,49.333560000,16.066190000,478.0,1.6,47.242,34.11,,
T,49.334100000,16.064990000,476.2,-1.7,47.348,105.90,,
T,49.334290000,16.064600000,476.0,-0.7,47.383,35.36,,
T,49.334620000,16.063870000,475.7,-0.5,47.448,64.51,,
T,49.335220000,16.062550000,472.0,-3.1,47.565,116.86,,
T,49.335770000,16.061360000,471.7,-0.3,47.671,105.93,,
T,49.336360000,16.060180000,470.5,-1.1,47.779,107.98,,
T,49.336450000,16.059990000,470.9,2.1,47.796,17.05,,
T,49.336620000,16.059680000,472.3,5.0,47.825,29.41,,
T,49.337100000,16.058770000,472.9,0.6,47.910,84.99,,
T,49.337230000,16.058530000,472.3,-2.8,47.933,22.66,,
T,49.337780000,16.057520000,472.2,-0.0,48.028,95.55,,
T,49.337920000,16.057300000,471.9,-1.3,48.051,22.32,,
T,49.338500000,16.056350000,470.4,-1.6,48.145,94.49,,
T,49.338800000,16.055850000,469.8,-1.2,48.194,49.33,,
T,49.339280000,16.055060000,466.2,-4.6,48.273,78.40,,
T,49.340210000,16.053540000,463.6,-1.7,48.424,151.33,,
T,49.340760000,16.052640000,463.3,-0.4,48.514,89.55,,
T,49.341000000,16.052230000,461.9,-3.4,48.554,40.00,,
T,49.341240000,16.051820000,460.3,-4.2,48.594,40.00,,
T,49.341360000,16.051610000,460.2,-0.2,48.614,20.27,,
T,49.341390000,16.051570000,460.3,2.3,48.618,4.43,,
T,49.341730000,16.050980000,460.8,0.8,48.676,57.17,,
T,49.342370000,16.049840000,462.6,1.7,48.785,109.22,,
T,49.343240000,16.048200000,468.8,4.1,48.938,153.51,,
T,49.343270000,16.048140000,468.8,0.0,48.944,5.49,,
T,49.343900000,16.046950000,467.1,-1.6,49.055,111.30,,
T,49.343970000,16.046820000,467.3,2.0,49.067,12.24,,
T,49.344480000,16.045870000,467.5,0.2,49.157,89.35,,
T,49.345460000,16.044000000,470.1,1.5,49.331,174.19,,
T,49.345530000,16.043870000,470.8,6.3,49.343,12.24,,
T,49.345600000,16.043740000,471.3,4.0,49.355,12.24,,
T,49.346100000,16.042790000,469.0,-2.6,49.444,88.64,,
T,49.346350000,16.042330000,469.4,0.9,49.488,43.48,,
T,49.346660000,16.041750000,470.0,1.0,49.542,54.45,,
T,49.346980000,16.041190000,469.6,-0.6,49.596,54.06,,
T,49.347220000,16.040780000,468.2,-3.6,49.636,40.00,,
T,49.347260000,16.040700000,468.7,6.7,49.643,7.32,,
T,49.347370000,16.040530000,469.4,4.1,49.661,17.39,,
T,49.347500000,16.040330000,469.2,-1.0,49.681,20.50,,
T,49.347670000,16.040040000,469.7,1.9,49.710,28.31,,
T,49.347980000,16.039580000,473.1,7.1,49.758,48.02,,
T,49.348250000,16.039180000,473.3,0.5,49.799,41.79,,
T,49.348570000,16.038730000,474.7,2.8,49.848,48.33,,
T,49.348880000,16.038300000,477.3,5.6,49.894,46.53,,
T,49.349320000,16.037730000,478.6,2.1,49.958,64.11,,
T,49.349500000,16.037520000,480.2,6.4,49.984,25.17,,
T,49.349820000,16.037130000,481.9,3.6,50.029,45.49,,
T,49.350070000,16.036840000,478.9,-8.5,50.064,34.89,,
T,49.350230000,16.036680000,477.1,-8.7,50.085,21.26,,
T,49.350950000,16.035860000,478.9,1.9,50.185,99.81,,
T,49.351050000,16.035730000,479.3,2.3,50.200,14.59,,
T,49.351360000,16.035400000,482.4,7.5,50.242,41.99,,
T,49.351790000,16.034890000,485.5,5.2,50.302,60.50,,
T,49.352340000,16.034210000,486.0,0.6,50.381,78.63,,
T,49.352540000,16.033930000,487.5,4.8,50.411,30.14,,
T,49.353120000,16.033150000,487.5,0.1,50.497,85.86,,
T,49.353790000,16.032080000,487.2,-0.3,50.604,107.68,,
T,49.354340000,16.031120000,487.6,0.4,50.697,92.77,,
T,49.354720000,16.030420000,486.5,-1.7,50.763,66.12,,
T,49.355210000,16.029390000,491.6,5.5,50.856,92.57,,
T,49.355310000,16.029210000,492.5,5.4,50.873,17.17,,
T,49.355500000,16.028780000,494.5,5.3,50.911,37.72,,
T,49.355690000,16.028300000,495.3,1.9,50.951,40.77,,
T,49.355990000,16.027560000,495.8,0.8,51.015,63.27,,
T,49.356100000,16.027240000,494.0,-6.7,51.041,26.27,,
T,49.356240000,16.026870000,494.6,1.8,51.072,31.06,,
T,49.356470000,16.026160000,494.1,-0.8,51.130,57.57,,
T,49.356750000,16.025280000,494.2,0.1,51.201,71.11,,
T,49.357030000,16.024390000,497.1,4.1,51.273,71.76,,
T,49.357130000,16.024080000,497.0,-0.3,51.298,25.12,,
T,49.357410000,16.023130000,495.6,-1.9,51.373,75.72,,
T,49.357580000,16.022610000,496.7,2.7,51.416,42.24,,
T,49.357800000,16.021930000,499.5,5.0,51.471,55.13,,
T,49.357970000,16.021450000,499.6,0.4,51.510,39.67,,
T,49.358170000,16.020910000,500.1,1.2,51.555,45.10,,
T,49.358440000,16.020200000,501.7,2.6,51.615,59.68,,
T,49.358640000,16.019720000,501.6,-0.2,51.657,41.36,,
T,49.358800000,16.019370000,503.1,4.9,51.688,31.03,,
T,49.359420000,16.017960000,499.9,-2.6,51.811,123.48,,
T,49.359830000,16.016960000,490.1,-11.5,51.897,85.77,,
T,49.359920000,16.016760000,488.9,-6.9,51.914,17.64,,
T,49.359920000,16.016740000,488.7,-8.5,51.916,1.45,,
T,49.360010000,16.016540000,487.5,-7.1,51.934,17.64,,
T,49.360140000,16.016170000,483.5,-13.0,51.964,30.52,,
T,49.360200000,16.016020000,481.1,-18.9,51.977,12.78,,
T,49.360280000,16.015770000,476.3,-24.0,51.997,20.22,,
T,49.360420000,16.015370000,468.2,-24.3,52.030,32.97,,
T,49.360470000,16.015210000,465.5,-21.1,52.043,12.88,,
T,49.360700000,16.014520000,454.3,-19.9,52.099,56.27,,
T,49.360700000,16.014510000,454.3,0.3,52.100,0.73,,
T,49.360780000,16.014260000,452.8,-7.3,52.120,20.22,,
T,49.360800000,16.014210000,452.9,1.8,52.124,4.26,,
T,49.360900000,16.013970000,457.3,21.2,52.145,20.68,,
T,49.361070000,16.013490000,468.2,27.6,52.185,39.66,,
T,49.361160000,16.013250000,473.5,26.4,52.205,20.10,,
T,49.361400000,16.012580000,487.8,25.7,52.260,55.51,,
T,49.361590000,16.012040000,494.2,14.5,52.305,44.56,,
T,49.361620000,16.011910000,495.7,15.1,52.315,10.02,,
T,49.361640000,16.011830000,496.5,12.7,52.321,6.22,,
T,49.361680000,16.011690000,497.9,12.5,52.332,11.10,,
T,49.361760000,16.011380000,499.7,7.2,52.356,24.21,,
T,49.361970000,16.010560000,500.3,0.9,52.420,63.98,,
T,49.362050000,16.010200000,501.1,3.2,52.448,27.62,,
T,49.362110000,16.009950000,501.9,3.7,52.467,19.35,,
T,49.362320000,16.008930000,505.1,4.1,52.545,77.69,,
T,49.362430000,16.008350000,505.1,-0.0,52.589,43.87,,
T,49.362480000,16.008090000,505.7,3.4,52.609,19.69,,
T,49.362620000,16.007240000,509.9,6.6,52.672,63.68,,
T,49.362690000,16.006740000,510.0,0.2,52.709,37.14,,
T,49.362750000,16.006350000,508.4,-5.4,52.739,29.10,,
T,49.362880000,16.005260000,514.8,7.9,52.819,80.49,,
T,49.362970000,16.004410000,515.8,1.7,52.882,62.55,,
T,49.363050000,16.003470000,517.4,2.3,52.950,68.86,,
T,49.363100000,16.002580000,520.4,4.6,53.015,64.89,,
T,49.363140000,16.001830000,521.1,1.3,53.070,54.66,,
T,49.363150000,16.001550000,521.2,0.5,53.090,20.37,,
T,49.363150000,16.001470000,521.1,-1.7,53.096,5.81,,
T,49.363190000,16.000720000,520.5,-1.2,53.151,54.66,,
T,49.363220000,16.000000000,518.0,-4.8,53.203,52.41,,
T,49.363220000,15.999900000,517.7,-2.9,53.211,7.26,,
T,49.363340000,15.998030000,516.0,-1.2,53.347,136.49,,
T,49.363370000,15.997700000,516.1,0.4,53.371,24.20,,
T,49.363440000,15.996880000,516.9,1.2,53.431,60.07,,
T,49.363460000,15.996590000,517.2,1.8,53.452,21.18,,
T,49.363610000,15.995230000,510.0,-7.2,53.553,100.19,,
T,49.363730000,15.994270000,511.0,1.5,53.624,71.00,,
T,49.363880000,15.993200000,514.0,3.7,53.703,79.49,,
T,49.363950000,15.992810000,514.7,2.5,53.733,29.38,,
T,49.363990000,15.992540000,513.9,-3.8,53.753,20.11,,
T,49.364030000,15.992280000,512.8,-5.7,53.772,19.40,,
T,49.364070000,15.992010000,511.9,-4.6,53.792,20.11,,
T,49.364120000,15.991740000,511.1,-3.9,53.813,20.39,,
T,49.364240000,15.991090000,511.5,0.9,53.862,49.06,,
T,49.364480000,15.989890000,508.8,-3.0,53.953,91.16,,
T,49.364530000,15.989660000,508.0,-4.2,53.970,17.61,,
T,49.364660000,15.989100000,507.8,-0.5,54.014,43.17,,
T,49.364680000,15.989000000,507.1,-9.5,54.021,7.60,,
T,49.364870000,15.988160000,500.3,-10.4,54.086,64.57,,
T,49.365010000,15.987610000,497.8,-5.8,54.129,42.88,,
T,49.365310000,15.986490000,496.2,-1.8,54.217,87.93,,
T,49.365360000,15.986310000,496.3,0.5,54.231,14.21,,
T,49.365420000,15.986100000,496.0,-2.1,54.247,16.65,,
T,49.365520000,15.985740000,495.3,-2.4,54.276,28.42,,
T,49.365620000,15.985380000,495.2,-0.2,54.304,28.42,,
T,49.365940000,15.984350000,492.5,-3.3,54.387,82.85,,
T,49.366620000,15.982330000,488.1,-2.6,54.552,165.06,,
T,49.367050000,15.981100000,489.0,0.9,54.653,101.33,,
T,49.367470000,15.979890000,486.3,-2.6,54.753,99.53,,
T,49.367560000,15.979640000,486.5,1.0,54.774,20.73,,
T,49.367570000,15.979610000,486.4,-5.9,54.776,2.45,,
T,49.368350000,15.977340000,477.7,-4.7,54.962,186.30,,
T,49.368820000,15.976000000,480.6,2.6,55.073,110.47,,
T,49.369340000,15.974480000,483.6,2.4,55.198,124.63,,
T,49.369420000,15.974280000,482.8,-4.5,55.215,17.03,,
T,49.369510000,15.974000000,481.4,-6.0,55.237,22.67,,
T,49.369730000,15.973370000,483.3,3.6,55.289,51.89,,
T,49.370020000,15.972520000,479.4,-5.6,55.359,69.65,,
T,49.370100000,15.972300000,478.5,-4.8,55.377,18.29,,
T,49.370180000,15.972080000,478.3,-0.8,55.395,18.29,,
T,49.370600000,15.970860000,483.0,4.7,55.496,100.16,,
T,49.370850000,15.970100000,484.7,2.7,55.557,61.80,,
T,49.370950000,15.969810000,484.6,-0.2,55.581,23.82,,
T,49.371110000,15.969360000,485.7,2.9,55.618,37.21,,
T,49.371330000,15.968720000,486.0,0.5,55.671,52.53,,
T,49.371420000,15.968440000,486.3,1.3,55.694,22.67,,
T,49.371720000,15.967560000,489.2,4.1,55.766,72.10,,
T,49.371790000,15.967360000,489.5,1.6,55.782,16.48,,
T,49.371810000,15.967290000,489.5,-0.1,55.788,5.55,,
T,49.371930000,15.966950000,488.1,-5.1,55.816,28.07,,
T,49.372710000,15.964590000,490.7,1.4,56.008,192.10,,
T,49.372780000,15.964400000,489.9,-5.4,56.024,15.84,,
T,49.373580000,15.961960000,489.9,0.0,56.222,198.28,,
T,49.373650000,15.961720000,489.0,-4.5,56.241,19.09,,
T,49.373710000,15.961530000,488.5,-3.4,56.256,15.33,,
T,49.373740000,15.961440000,488.5,-0.3,56.264,7.34,,
T,49.374300000,15.959710000,492.4,2.8,56.404,140.23,,
T,49.375300000,15.956660000,496.1,1.5,56.652,247.85,,
T,49.376030000,15.954430000,497.4,0.7,56.833,181.15,,
T,49.376760000,15.952170000,501.0,2.0,57.016,183.10,,
T,49.376790000,15.952040000,501.0,0.0,57.026,10.01,,
T,49.376830000,15.951910000,501.0,0.0,57.037,10.44,,
T,49.376980000,15.951460000,500.9,-0.3,57.073,36.69,,
T,49.377380000,15.950230000,501.9,1.0,57.173,99.79,,
T,49.377620000,15.949490000,501.0,-1.5,57.233,60.00,,
T,49.377670000,15.949310000,501.5,3.4,57.247,14.20,,
T,49.378030000,15.948230000,505.8,4.9,57.335,88.06,,
T,49.378270000,15.947490000,506.8,1.7,57.395,60.00,,
T,49.379380000,15.944060000,508.5,0.6,57.673,277.99,,
T,49.379470000,15.943780000,509.5,4.4,57.696,22.66,,
T,49.380270000,15.941310000,507.7,-0.9,57.896,200.21,,
T,49.381720000,15.936840000,510.4,0.7,58.259,362.43,,
T,49.382430000,15.934640000,510.2,-0.1,58.437,178.19,,
T,49.382530000,15.934330000,510.1,-0.5,58.462,25.11,,
T,49.382530000,15.934310000,510.1,-0.6,58.463,1.45,,
T,49.382660000,15.933920000,509.2,-2.5,58.495,31.80,,
T,49.383050000,15.932740000,513.9,4.9,58.591,96.03,,
T,49.383450000,15.931500000,513.4,-0.5,58.692,100.43,,
T,49.383980000,15.929850000,512.3,-0.8,58.825,133.52,,
T,49.384390000,15.928580000,509.9,-2.4,58.928,102.87,,
T,49.384630000,15.927850000,510.4,0.8,58.987,59.34,,
T,49.384860000,15.927120000,511.3,1.5,59.046,58.85,,
T,49.385470000,15.925240000,509.8,-1.0,59.199,152.43,,
T,49.385700000,15.924540000,509.1,-1.1,59.255,56.90,,
T,49.386090000,15.923350000,508.6,-0.6,59.352,96.68,,
T,49.386420000,15.922570000,510.6,2.9,59.420,67.48,,
T,49.386660000,15.921830000,503.8,-11.4,59.480,59.99,,
T,49.386950000,15.920890000,501.0,-3.7,59.555,75.48,,
T,49.387020000,15.920700000,501.1,0.6,59.571,15.84,,
T,49.387210000,15.920130000,500.1,-2.1,59.617,46.47,,
T,49.387540000,15.919090000,500.1,-0.0,59.701,83.95,,
T,49.388030000,15.917530000,495.2,-3.9,59.827,125.69,,
T,49.388040000,15.917480000,495.0,-6.1,59.831,3.80,,
T,49.388160000,15.917070000,492.6,-7.4,59.863,32.62,,
T,49.388180000,15.916960000,492.1,-6.1,59.872,8.29,,
T,49.388280000,15.916650000,491.0,-4.4,59.897,25.10,,
T,49.388400000,15.916250000,489.8,-3.7,59.929,31.96,,
T,49.388470000,15.915980000,489.7,-0.1,59.950,21.09,,
T,49.388520000,15.915800000,490.0,1.8,59.964,14.20,,
T,49.388650000,15.915310000,490.0,0.0,60.003,38.40,,
T,49.388920000,15.914290000,487.6,-3.1,60.082,79.91,,
T,49.389140000,15.913370000,486.0,-2.2,60.154,71.13,,
T,49.389230000,15.913000000,484.8,-4.4,60.182,28.67,,
T,49.389310000,15.912620000,484.5,-1.0,60.211,28.99,,
T,49.389340000,15.912470000,484.4,-0.4,60.223,11.39,,
T,49.389370000,15.912320000,484.7,2.6,60.234,11.39,,
T,49.389510000,15.911620000,486.0,2.3,60.287,53.15,,
T,49.389720000,15.910560000,491.0,6.2,60.368,80.42,,
T,49.390150000,15.908220000,497.3,3.6,60.544,176.48,,
T,49.390170000,15.908090000,497.6,3.1,60.554,9.70,,
T,49.390220000,15.907820000,498.0,2.0,60.574,20.38,,
T,49.390570000,15.906000000,502.1,3.0,60.712,137.74,,
T,49.390780000,15.904940000,503.4,1.7,60.792,80.42,,
T,49.390790000,15.904910000,503.4,-1.1,60.795,2.45,,
T,49.391000000,15.903930000,505.9,3.3,60.870,74.88,,
T,49.391020000,15.903870000,506.4,10.6,60.875,4.89,,
T,49.391200000,15.903070000,509.3,4.7,60.936,61.43,,
T,49.391260000,15.902830000,508.9,-2.2,60.955,18.66,,
T,49.391270000,15.902790000,508.8,-3.6,60.958,3.11,,
T,49.391330000,15.902560000,508.6,-1.1,60.976,17.98,,
T,49.391480000,15.901980000,507.7,-1.9,61.021,45.29,,
T,49.391740000,15.901050000,506.6,-1.6,61.094,73.45,,
T,49.391810000,15.900790000,506.5,-0.5,61.115,20.42,,
T,49.391920000,15.900400000,506.8,1.2,61.146,30.84,,
T,49.392440000,15.898680000,505.0,-1.3,61.283,137.61,,
T,49.392900000,15.897240000,503.5,-1.3,61.400,116.38,,
T,49.393000000,15.896960000,502.9,-2.8,61.423,23.17,,
T,49.393100000,15.896680000,503.3,2.0,61.446,23.17,,
T,49.393790000,15.894680000,505.4,1.3,61.610,164.22,,
T,49.394550000,15.892550000,501.9,-2.0,61.786,176.22,,
T,49.394640000,15.892310000,501.9,-0.1,61.807,20.09,,
T,49.394670000,15.892220000,501.8,-1.6,61.814,7.34,,
T,49.395160000,15.890860000,504.2,2.1,61.927,112.77,,
T,49.395240000,15.890620000,503.3,-4.4,61.946,19.56,,
T,49.395330000,15.890370000,502.5,-3.7,61.967,20.73,,
T,49.395410000,15.890160000,502.5,-0.2,61.985,17.65,,
T,49.395420000,15.890130000,502.5,1.5,61.987,2.45,,
T,49.395590000,15.889630000,503.4,2.1,62.028,40.92,,
T,49.395880000,15.888780000,504.0,1.0,62.098,69.62,,
T,49.396220000,15.887710000,500.2,-4.5,62.184,86.39,,
T,49.396410000,15.887070000,500.4,0.5,62.235,51.04,,
T,49.396620000,15.886340000,506.2,10.0,62.293,57.91,,
T,49.396780000,15.885640000,504.5,-3.1,62.347,53.84,,
T,49.396800000,15.885580000,504.2,-7.6,62.352,4.89,,
T,49.396810000,15.885520000,503.7,-10.4,62.356,4.50,,
T,49.396860000,15.885370000,502.6,-9.2,62.368,12.23,,
T,49.397060000,15.884450000,501.8,-1.1,62.439,70.39,,
T,49.397160000,15.883900000,500.8,-2.4,62.480,41.44,,
T,49.397220000,15.883590000,500.1,-3.1,62.504,23.47,,
T,49.397280000,15.883260000,500.8,3.1,62.529,24.87,,
T,49.397340000,15.882920000,500.9,0.1,62.554,25.57,,
T,49.397430000,15.882340000,499.9,-2.3,62.597,43.27,,
T,49.397530000,15.881630000,500.2,0.7,62.650,52.72,,
T,49.397570000,15.881360000,500.6,1.8,62.670,20.10,,
T,49.397680000,15.880410000,502.8,3.2,62.740,70.03,,
T,49.397740000,15.879840000,502.8,-0.1,62.782,41.91,,
T,49.397840000,15.878780000,501.7,-1.4,62.860,77.74,,
T,49.397870000,15.878400000,502.8,3.9,62.888,27.78,,
T,49.398040000,15.876580000,501.8,-0.7,63.021,133.45,,
T,49.398080000,15.876180000,502.3,1.5,63.050,29.37,,
T,49.398120000,15.875720000,503.4,3.3,63.084,33.69,,
T,49.398220000,15.874590000,501.6,-2.1,63.167,82.77,,
T,49.398340000,15.873540000,502.3,0.9,63.244,77.38,,
T,49.398350000,15.873470000,502.6,5.8,63.250,5.20,,
T,49.398370000,15.873300000,503.1,4.4,63.262,12.54,,
T,49.398500000,15.872370000,504.0,1.3,63.331,69.04,,
T,49.398580000,15.871860000,504.6,1.6,63.369,38.07,,
T,49.398610000,15.871620000,505.0,2.0,63.387,17.74,,
T,49.398650000,15.871380000,505.1,0.7,63.405,17.98,,
T,49.398690000,15.871140000,504.4,-4.0,63.423,17.98,,
T,49.398720000,15.870900000,503.9,-2.6,63.441,17.74,,
T,49.398760000,15.870700000,504.3,2.6,63.456,15.18,,
T,49.398850000,15.870190000,504.2,-0.4,63.494,38.35,,
T,49.398970000,15.869540000,501.7,-5.1,63.543,49.03,,
T,49.399060000,15.869010000,501.3,-0.9,63.583,39.75,,
T,49.399330000,15.867600000,497.3,-3.7,63.690,106.66,,
T,49.399450000,15.866990000,494.3,-6.5,63.736,46.24,,
T,49.399490000,15.866720000,494.0,-1.6,63.756,20.10,,
T,49.399500000,15.866710000,494.0,0.0,63.757,1.33,,
T,49.399500000,15.866690000,494.0,0.0,63.759,1.45,,
T,49.399550000,15.866430000,495.4,7.0,63.778,19.67,,
T,49.399890000,15.864490000,494.8,-0.4,63.924,145.80,,
T,49.400310000,15.862160000,493.3,-0.8,64.100,175.45,,
T,49.400360000,15.861850000,493.5,0.9,64.123,23.18,,
T,49.400920000,15.858710000,494.0,0.2,64.359,236.27,,
T,49.401070000,15.857900000,493.2,-1.2,64.420,61.11,,
T,49.401160000,15.857360000,492.9,-0.9,64.461,40.45,,
T,49.401610000,15.854830000,494.6,0.9,64.651,190.33,,
T,49.401780000,15.853900000,495.2,0.8,64.721,70.10,,
T,49.401920000,15.853100000,495.0,-0.3,64.781,60.12,,
T,49.401940000,15.852990000,495.5,5.8,64.789,8.29,,
T,49.401970000,15.852830000,496.5,8.9,64.802,12.08,,
T,49.402280000,15.851070000,499.3,2.1,64.934,132.31,,
T,49.402460000,15.850060000,497.8,-2.0,65.010,75.99,,
T,49.402700000,15.848710000,499.5,1.7,65.111,101.55,,
T,49.402740000,15.848510000,500.2,4.7,65.127,15.18,,
T,49.402780000,15.848300000,501.1,5.4,65.142,15.88,,
T,49.403050000,15.846770000,502.7,1.4,65.258,115.04,,
T,49.403270000,15.845500000,506.9,4.4,65.353,95.37,,
T,49.403320000,15.845240000,507.2,1.4,65.373,19.67,,
T,49.403320000,15.845210000,507.2,0.7,65.375,2.18,,
T,49.403350000,15.845080000,506.8,-3.8,65.385,10.01,,
T,49.403540000,15.843940000,516.1,10.9,65.470,85.40,,
T,49.403620000,15.843420000,518.9,7.1,65.509,38.78,,
T,49.403790000,15.842350000,519.1,0.4,65.589,79.93,,
T,49.404020000,15.840750000,524.1,4.1,65.708,118.91,,
T,49.404170000,15.839610000,522.0,-2.5,65.792,84.40,,
T,49.404200000,15.839380000,522.2,1.4,65.809,17.02,,
T,49.404280000,15.838740000,522.1,-0.4,65.856,47.29,,
T,49.404310000,15.838450000,521.5,-2.7,65.878,21.31,,
T,49.404330000,15.838280000,521.5,0.3,65.890,12.54,,
T,49.404420000,15.837470000,523.1,2.7,65.950,59.63,,
T,49.404500000,15.836730000,526.4,6.0,66.004,54.44,,
T,49.404540000,15.836280000,527.3,2.8,66.037,32.96,,
T,49.404560000,15.836100000,527.2,-1.2,66.051,13.25,,
T,49.404590000,15.835840000,526.4,-3.7,66.070,19.16,,
T,49.404590000,15.835830000,526.4,-1.8,66.070,0.73,,
T,49.404650000,15.835140000,525.1,-2.7,66.121,50.52,,
T,49.404700000,15.834630000,525.2,0.2,66.158,37.43,,
T,49.404740000,15.834110000,525.7,1.4,66.196,38.00,,
T,49.404820000,15.833130000,528.2,3.5,66.268,71.68,,
T,49.404870000,15.832340000,529.1,1.6,66.326,57.60,,
T,49.404910000,15.831740000,529.8,1.6,66.370,43.77,,
T,49.405210000,15.826960000,536.9,2.0,66.718,348.52,,
T,49.405340000,15.825200000,537.2,0.3,66.847,128.55,,
T,49.405540000,15.823040000,545.1,5.0,67.005,158.33,,
T,49.405630000,15.822120000,545.1,0.1,67.072,67.52,,
T,49.405640000,15.822010000,545.2,1.7,67.080,8.06,,
T,49.405850000,15.820180000,549.3,3.0,67.215,134.85,,
T,49.405940000,15.819440000,548.6,-1.3,67.270,54.63,,
T,49.406010000,15.818920000,543.7,-12.7,67.308,38.53,,
T,49.406080000,15.818370000,539.1,-11.3,67.349,40.67,,
T,49.406290000,15.816850000,549.8,9.4,67.462,112.76,,
T,49.406410000,15.815980000,555.5,8.9,67.526,64.54,,
T,49.406430000,15.815850000,555.9,4.8,67.536,9.69,,
T,49.406590000,15.814620000,559.0,3.4,67.627,91.02,,
T,49.406630000,15.814350000,558.3,-3.7,67.647,20.09,,
T,49.406760000,15.813380000,555.8,-3.4,67.719,71.87,,
T,49.406820000,15.812980000,556.4,1.8,67.749,29.79,,
T,49.406950000,15.811880000,560.0,4.4,67.830,81.13,,
T,49.407020000,15.811360000,559.7,-0.6,67.869,38.53,,
T,49.407170000,15.810100000,554.4,-5.7,67.962,92.95,,
T,49.407300000,15.808950000,556.3,2.1,68.046,84.70,,
T,49.407350000,15.808410000,555.8,-1.2,68.086,39.58,,
T,49.407410000,15.807740000,553.0,-5.7,68.135,49.08,,
T,49.407440000,15.807330000,550.0,-9.8,68.165,29.94,,
T,49.407490000,15.806860000,550.6,1.5,68.199,34.56,,
T,49.407520000,15.806420000,554.8,13.2,68.232,32.11,,
T,49.407550000,15.805990000,554.5,-1.1,68.263,31.38,,
T,49.407560000,15.805770000,554.7,1.2,68.279,16.00,,
T,49.407570000,15.805550000,555.6,5.7,68.295,16.00,,
T,49.407610000,15.804940000,565.3,21.8,68.339,44.49,,
T,49.407630000,15.804670000,567.1,9.3,68.359,19.72,,
T,49.407650000,15.804170000,567.0,-0.3,68.395,36.35,,
T,49.407670000,15.803730000,567.0,-0.1,68.427,32.01,,
T,49.407700000,15.802840000,566.6,-0.6,68.492,64.68,,
T,49.407730000,15.801510000,567.9,1.4,68.589,96.58,,
T,49.407730000,15.800890000,569.6,3.8,68.634,45.00,,
T,49.407740000,15.800080000,570.3,1.1,68.693,58.79,,
T,49.407740000,15.799800000,571.0,3.5,68.713,20.32,,
T,49.407740000,15.799740000,571.2,5.0,68.717,4.35,,
T,49.407720000,15.798860000,573.1,2.9,68.781,63.90,,
T,49.407720000,15.798330000,573.6,1.4,68.820,38.46,,
T,49.407700000,15.797780000,575.2,3.9,68.860,39.98,,
T,49.407690000,15.797280000,575.6,1.3,68.896,36.30,,
T,49.407660000,15.796490000,579.4,6.6,68.953,57.43,,
T,49.407620000,15.795430000,578.7,-0.9,69.030,77.06,,
T,49.407590000,15.794740000,578.0,-1.5,69.081,50.19,,
T,49.407570000,15.794170000,577.5,-1.2,69.122,41.43,,
T,49.407530000,15.793320000,574.3,-5.3,69.184,61.85,,
T,49.407460000,15.792020000,575.7,1.5,69.278,94.67,,
T,49.407410000,15.791020000,577.5,2.4,69.351,72.79,,
T,49.407400000,15.790740000,578.3,4.2,69.372,20.35,,
T,49.407390000,15.790610000,578.3,0.2,69.381,9.50,,
T,49.407320000,15.789030000,584.5,5.4,69.496,114.93,,
T,49.407280000,15.787790000,587.4,3.2,69.586,90.10,,
T,49.407270000,15.787420000,588.2,3.2,69.613,26.88,,
T,49.407250000,15.786690000,591.1,5.5,69.666,53.03,,
T,49.407240000,15.785620000,596.1,6.4,69.744,77.66,,
T,49.407240000,15.785220000,598.7,9.0,69.773,29.03,,
T,49.407240000,15.784950000,600.6,9.9,69.792,19.59,,
T,49.407240000,15.784920000,600.8,9.6,69.794,2.18,,
T,49.407240000,15.784670000,602.4,8.6,69.813,18.14,,
T,49.407250000,15.784120000,602.3,-0.2,69.853,39.93,,
T,49.407250000,15.783890000,602.3,0.0,69.869,16.69,,
T,49.407280000,15.783010000,604.2,2.9,69.933,63.95,,
T,49.407310000,15.782460000,605.3,2.9,69.973,40.05,,
T,49.407310000,15.782420000,605.3,0.0,69.976,2.90,,
T,49.407320000,15.782180000,605.4,0.2,69.994,17.45,,
T,49.407360000,15.781550000,604.3,-2.3,70.040,45.94,,
