type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,52.18808,11.34401,133.9,-0.6,29.661,16.56,,
T,52.1881,11.34374,133.8,-0.2,29.68,18.6,,
T,52.18813,11.34349,133.7,-0.6,29.697,17.42,,
T,52.18813,11.34347,133.7,0,29.699,1.37,,
T,52.18815,11.34323,133.7,-0.4,29.715,16.56,,
T,52.18817,11.34304,133.6,-0.5,29.728,13.18,,
T,52.18823,11.34245,133.5,-0.3,29.769,40.9,,
T,52.18826,11.34216,134,2.6,29.789,20.11,,
T,52.18829,11.34189,134,0,29.808,18.76,,
T,52.18832,11.34149,134.6,2.2,29.836,27.56,,
T,52.18836,11.34092,134.9,0.8,29.875,39.24,,
T,52.18838,11.34063,134.7,-1.1,29.895,19.96,,
T,52.18838,11.34053,134.7,-0.7,29.902,6.84,,
T,52.18842,11.34009,134.6,-0.3,29.932,30.42,,
T,52.18842,11.33985,134.7,0.6,29.948,16.41,,
T,52.18844,11.33961,134.6,-0.4,29.965,16.56,,
T,52.18846,11.33943,134.6,-0.4,29.978,12.51,,
T,52.18846,11.33936,134.7,2.4,29.982,4.79,,
T,52.18848,11.33914,135,2.1,29.998,15.21,,
T,52.18849,11.33907,135,0,30.002,4.91,,
T,52.18852,11.33875,135,0,30.025,22.14,,
T,52.18855,11.33849,135,0,30.043,18.09,,
T,52.18857,11.33827,135.2,1.3,30.058,15.21,,
T,52.18859,11.33798,135.9,3.7,30.078,19.96,,
T,52.18861,11.33771,136,0.4,30.096,18.6,,
T,52.18863,11.33752,135.9,-1,30.11,13.18,,
T,52.18866,11.33722,135.6,-1,30.13,20.79,,
T,52.18868,11.33695,135.7,0.5,30.149,18.6,,
T,52.1887,11.3367,135.7,-0.4,30.166,17.24,,
T,52.18872,11.33646,135.6,-0.4,30.183,16.56,,
T,52.18875,11.33622,135.5,-0.6,30.2,16.75,,
T,52.18877,11.33596,135.7,1.3,30.217,17.92,,
T,52.1888,11.33568,136,1.3,30.237,19.44,,
T,52.18882,11.33542,136,0,30.255,17.92,,
T,52.18885,11.33517,136,0,30.272,17.42,,
T,52.18887,11.33489,136.4,1.9,30.292,19.28,,
T,52.18889,11.3347,137,4.7,30.305,13.18,,
T,52.18889,11.33467,137,0,30.307,2.05,,
T,52.18901,11.33337,136.6,-0.5,30.397,89.9,,
T,52.18901,11.33332,136.6,0,30.4,3.42,,
T,52.18905,11.3329,136.4,-0.5,30.429,29.07,,
T,52.18908,11.33254,136.9,1.9,30.454,24.85,,
T,52.18911,11.33223,137,0.5,30.475,21.46,,
T,52.18913,11.33202,137,0,30.49,14.53,,
T,52.18915,11.33175,137,0,30.509,18.6,,
T,52.18918,11.33151,137,0,30.525,16.75,,
T,52.18919,11.33136,137.1,0.9,30.536,10.32,,
T,52.18921,11.3312,137.6,4.3,30.547,11.17,,
T,52.18924,11.33096,137.7,1,30.564,16.75,,
T,52.18927,11.33068,137.6,-0.6,30.583,19.44,,
T,52.18928,11.33052,137.6,-0.3,30.594,11,,
T,52.1893,11.33025,137.5,-0.4,30.613,18.6,,
T,52.18933,11.32995,137.4,-0.5,30.633,20.79,,
T,52.18934,11.32984,137.4,-0.5,30.641,7.6,,
T,52.18935,11.32969,137.4,0.4,30.651,10.32,,
T,52.18938,11.32936,138,2.6,30.674,22.81,,
T,52.1894,11.32898,138,0,30.7,26.08,,
T,52.18942,11.32877,138,0,30.715,14.53,,
T,52.18947,11.3281,137.9,-0.2,30.761,46.16,,
T,52.18949,11.32774,137.8,-0.3,30.786,24.72,,
T,52.1895,11.32763,137.8,-0.5,30.793,7.6,,
T,52.18954,11.32713,137.7,-0.4,30.828,34.48,,
T,52.18968,11.32572,136.9,-0.7,30.925,97.68,,
T,52.18971,11.3254,136.4,-2.3,30.948,22.14,,
T,52.18979,11.32452,135.5,-1.5,31.008,60.84,,
T,52.18981,11.32425,135.1,-2,31.027,18.6,,
T,52.18984,11.32398,134.7,-2.2,31.046,18.76,,
T,52.18986,11.32374,134.2,-2.9,31.062,16.56,,
T,52.18991,11.32323,134.6,0.9,31.098,35.32,,
T,52.18991,11.32319,134.7,3.6,31.1,2.74,,
T,52.18992,11.3231,134.9,3.4,31.107,6.25,,
T,52.18992,11.32302,135,2.1,31.112,5.47,,
T,52.18997,11.32259,135,0,31.142,29.93,,
T,52.19,11.32216,135,0,31.172,29.6,,
T,52.19003,11.32188,134.9,-0.5,31.191,19.44,,
T,52.19008,11.32138,135.1,0.7,31.226,34.64,,
T,52.19016,11.32047,135.4,0.5,31.289,62.87,,
T,52.19018,11.32017,135.4,-0.3,31.309,20.64,,
T,52.19021,11.31991,135.5,0.8,31.327,18.09,,
T,52.19023,11.31974,135.9,3.9,31.339,11.84,,
T,52.19024,11.3196,136,0.5,31.349,9.64,,
T,52.19025,11.31946,136,0,31.358,9.64,,
T,52.19026,11.31931,136.5,4.4,31.369,10.32,,
T,52.19028,11.31917,137,5.3,31.379,9.83,,
T,52.19029,11.31902,136.9,-0.6,31.389,10.32,,
T,52.19037,11.31815,136.3,-1,31.449,60.16,,
T,52.19041,11.31756,136,-0.7,31.49,40.59,,
T,52.19046,11.31685,136.2,0.4,31.538,48.87,,
T,52.19051,11.31636,136,-0.7,31.572,33.97,,
T,52.19056,11.3159,136,-0.1,31.604,31.95,,
T,52.19062,11.31525,135.5,-1,31.649,44.95,,
T,52.19068,11.31454,134.3,-2.5,31.698,49.01,,
T,52.19074,11.31384,134.3,0,31.747,48.33,,
T,52.19076,11.31361,134,-1.7,31.763,15.89,,
T,52.1908,11.31307,133.9,-0.3,31.8,37.2,,
T,52.19085,11.31257,132.8,-3.1,31.834,34.64,,
T,52.19089,11.31203,131.5,-3.6,31.872,37.2,,
T,52.19094,11.31149,128.9,-6.9,31.909,37.34,,
T,52.19099,11.31098,129.3,1.1,31.944,35.32,,
T,52.19105,11.31021,130,1.4,31.997,53.08,,
T,52.19108,11.30996,130,0,32.015,17.42,,
T,52.19112,11.30944,129.9,-0.3,32.051,35.84,,
T,52.19119,11.30866,129.1,-1.4,32.104,53.91,,
T,52.19127,11.30784,129.3,0.3,32.161,56.78,,
T,52.19133,11.30711,130.9,3.1,32.212,50.37,,
T,52.19138,11.30658,131,0.3,32.248,36.67,,
T,52.19144,11.30592,131.1,0.2,32.294,45.63,,
T,52.19152,11.30503,131,-0.1,32.355,61.51,,
T,52.19157,11.3045,131.5,1.3,32.392,36.67,,
T,52.19165,11.30363,132.9,2.4,32.452,60.16,,
T,52.19168,11.30335,132.9,-0.2,32.472,19.44,,
T,52.19173,11.30277,131.6,-3.2,32.512,40.05,,
T,52.19177,11.3024,129.7,-7.5,32.537,25.69,,
T,52.19181,11.30203,129.6,-0.5,32.563,25.69,,
T,52.19189,11.30133,133,7.1,32.612,48.69,,
T,52.192,11.30036,132.3,-1.1,32.679,67.45,,
T,52.19205,11.2999,131.4,-2.7,32.711,31.94,,
T,52.19209,11.29961,131,-2.2,32.732,20.32,,
T,52.19219,11.29876,131,0.1,32.791,59.18,,
T,52.19225,11.2983,130.6,-1.3,32.823,32.16,,
T,52.19237,11.29734,128.7,-2.8,32.89,66.99,,
T,52.19255,11.29605,127.2,-1.7,32.98,90.46,,
T,52.19256,11.29596,126.2,-15.8,32.987,6.25,,
T,52.19257,11.2959,125.5,-15.9,32.991,4.25,,
T,52.1926,11.29562,123.6,-9.7,33.01,19.44,,
T,52.19264,11.29534,126.6,15,33.03,19.66,,
T,52.19266,11.29516,127.8,9.3,33.042,12.51,,
T,52.19275,11.2945,128.9,2.5,33.089,46.23,,
T,52.19279,11.29425,128.8,-0.6,33.106,17.67,,
T,52.19282,11.29398,128.5,-1.7,33.125,18.76,,
T,52.19285,11.29374,128.4,-0.8,33.142,16.75,,
T,52.19289,11.29348,128.4,0.1,33.16,18.33,,
T,52.19292,11.29322,128.5,0.6,33.178,18.09,,
T,52.19296,11.29296,128.3,-0.8,33.197,18.33,,
T,52.19299,11.29271,128.4,0.4,33.214,17.42,,
T,52.19303,11.29244,129,3,33.233,18.99,,
T,52.19306,11.29219,129,-0.2,33.25,17.42,,
T,52.19309,11.29195,128.8,-1.3,33.267,16.75,,
T,52.1931,11.2919,128.7,-2,33.271,3.6,,
T,52.19313,11.29164,128.5,-1.2,33.289,18.09,,
T,52.1932,11.29112,128,-1.4,33.325,36.4,,
T,52.19331,11.29032,129,1.9,33.381,56.06,,
T,52.19348,11.28909,126.9,-2.4,33.468,86.21,,
T,52.19352,11.28873,127,0.5,33.493,25.02,,
T,52.19367,11.2876,127.4,0.4,33.572,79.05,,
T,52.1937,11.28742,127.1,-1.8,33.584,12.75,,
T,52.19393,11.28569,127.6,0.4,33.705,121.04,,
T,52.19395,11.28548,127.3,-1.9,33.72,14.53,,
T,52.19398,11.28527,126.7,-4,33.735,14.74,,
T,52.19402,11.28497,126.7,-0.1,33.756,20.99,,
T,52.19408,11.28453,127.8,3.6,33.786,30.82,,
T,52.19428,11.2831,128.1,0.3,33.887,100.28,,
T,52.19443,11.28197,129,1.1,33.966,79.05,,
T,52.19458,11.28083,129,0,34.046,79.72,,
T,52.19458,11.28081,129.1,2.6,34.047,1.37,,
T,52.19473,11.27968,130,1.2,34.126,79.05,,
T,52.19489,11.27857,129.5,-0.7,34.204,77.96,,
T,52.19493,11.27827,130,2.5,34.225,20.99,,
T,52.19531,11.27535,130.7,0.3,34.429,204.09,,
T,52.1954,11.27466,131.2,1.2,34.477,48.23,,
T,52.19548,11.27408,132,1.9,34.518,40.65,,
T,52.19555,11.2736,132,0,34.552,33.73,,
T,52.19556,11.27347,132,-0.2,34.561,8.96,,
T,52.1956,11.2732,132.2,1.4,34.58,18.99,,
T,52.19563,11.27295,132.6,1.9,34.597,17.42,,
T,52.19564,11.27288,132.6,0.4,34.602,4.91,,
T,52.19564,11.27286,132.6,1.6,34.603,1.37,,
T,52.19565,11.27284,132.6,-1.2,34.605,1.76,,
T,52.19566,11.27275,132.6,0.6,34.611,6.25,,
T,52.19566,11.27271,132.6,0,34.614,2.74,,
T,52.19567,11.27269,132.6,-2,34.616,1.76,,
T,52.19567,11.27268,132.6,0,34.616,0.68,,
T,52.19567,11.27262,132.6,0,34.621,4.1,,
T,52.19575,11.27203,132.8,0.5,34.662,41.31,,
T,52.19576,11.272,132.9,3,34.664,2.33,,
T,52.19581,11.27164,133.9,4.2,34.689,25.24,,
T,52.19626,11.2683,135,0.5,34.923,233.81,,
T,52.19643,11.26702,135.8,0.9,35.013,89.54,,
T,52.19674,11.26464,137,0.7,35.179,166.35,,
T,52.19687,11.26368,137,0,35.246,67.22,,
T,52.19692,11.26328,132.9,-14.7,35.274,27.91,,
T,52.19694,11.26316,133,1.3,35.283,8.5,,
T,52.19694,11.26315,133,0.4,35.283,0.68,,
T,52.19695,11.26304,133.2,2.9,35.291,7.6,,
T,52.1981,11.25447,139.5,1,35.891,599.79,,
T,52.19814,11.25419,138.4,-5.4,35.911,19.66,,
T,52.19816,11.25399,135.5,-21,35.924,13.85,,
T,52.19821,11.25366,137.7,9.1,35.948,23.24,,
T,52.19823,11.25348,138.8,9.5,35.96,12.51,,
T,52.19825,11.25333,139.3,4.4,35.971,10.49,,
T,52.19829,11.25305,140,3.5,35.99,19.66,,
T,52.19831,11.25287,140,0,36.003,12.51,,
T,52.19839,11.2523,139.5,-1.2,36.043,39.98,,
T,52.19841,11.25211,139.4,-0.7,36.056,13.18,,
T,52.19844,11.25193,139.3,-1.5,36.069,12.75,,
T,52.19865,11.25037,140.7,1.3,36.178,109.19,,
T,52.19867,11.25021,140.6,-0.9,36.189,11.16,,
T,52.19867,11.2502,140.6,0,36.19,0.68,,
T,52.19875,11.24962,140.1,-1.3,36.23,40.64,,
T,52.1988,11.24921,141,3.3,36.259,28.58,,
T,52.19881,11.24918,141,0,36.261,2.33,,
T,52.19889,11.24858,141.1,0.3,36.303,41.98,,
T,52.19904,11.24744,142.4,1.6,36.383,79.71,,
T,52.19926,11.2458,144,1.3,36.498,114.77,,
T,52.19936,11.24505,144,0.1,36.55,52.47,,
T,52.1995,11.24399,144,0,36.624,74.13,,
T,52.19957,11.24347,143.8,-0.6,36.661,36.4,,
T,52.1996,11.24323,144,1.3,36.677,16.75,,
T,52.1997,11.24246,144,0,36.731,53.81,,
T,52.20002,11.23966,142.1,-1,36.926,194.72,,
T,52.20006,11.23936,142.2,0.7,36.947,20.99,,
T,52.20009,11.23903,141.3,-3.8,36.97,22.81,,
T,52.20012,11.23876,139.5,-9.8,36.989,18.76,,
T,52.20012,11.23875,139.4,-10.5,36.989,0.68,,
T,52.20012,11.23874,139.4,-10.5,36.99,0.68,,
T,52.20015,11.23849,139.8,2.8,37.007,17.42,,
T,52.20022,11.23778,141,2.3,37.057,49.16,,
T,52.20027,11.23715,141,-0.1,37.1,43.43,,
T,52.2003,11.23679,141,0.1,37.125,24.84,,
T,52.20032,11.23658,141,0,37.139,14.53,,
T,52.20037,11.23595,140.7,-0.8,37.183,43.43,,
T,52.2004,11.23553,140.6,-0.4,37.212,28.91,,
T,52.20042,11.23534,140.5,-0.5,37.225,13.18,,
T,52.20043,11.23519,140.6,1.3,37.235,10.32,,
T,52.20049,11.23417,141,0.5,37.305,70.06,,
T,52.20051,11.23386,141,0,37.327,21.31,,
T,52.20054,11.23331,141.1,0.2,37.364,37.75,,
T,52.20054,11.23329,141.1,5,37.366,1.37,,
T,52.20056,11.233,142,4.3,37.386,19.95,,
T,52.2006,11.23232,142.1,0.2,37.432,46.7,,
T,52.20061,11.23212,142.2,0.7,37.446,13.72,,
T,52.20066,11.23128,143,1.4,37.504,57.7,,
T,52.20066,11.23125,143,0,37.506,2.05,,
T,52.20069,11.23067,143.6,1.5,37.546,39.8,,
T,52.2007,11.23037,144,2,37.566,20.54,,
T,52.20071,11.23006,144,0,37.587,21.22,,
T,52.20072,11.22987,141.2,-21.5,37.6,13.04,,
T,52.20073,11.22972,138.1,-30.5,37.611,10.32,,
T,52.20073,11.22956,141.7,32.9,37.622,10.94,,
T,52.20074,11.22949,143.3,33.3,37.627,4.91,,
T,52.20074,11.22947,143.7,33.3,37.628,1.37,,
T,52.20079,11.22844,146,3.2,37.699,70.64,,
T,52.20081,11.22815,146,0,37.718,19.95,,
T,52.20083,11.22772,147,3.4,37.748,29.48,,
T,52.20085,11.22727,147,0,37.779,30.85,,
T,52.20087,11.22684,147,0,37.808,29.48,,
T,52.2009,11.22635,147.8,2.3,37.842,33.67,,
T,52.20091,11.22606,147.7,-0.2,37.862,19.86,,
T,52.20095,11.22531,147.6,-0.3,37.913,51.47,,
T,52.20098,11.2248,147.5,-0.3,37.948,35.03,,
T,52.201,11.22423,147.4,-0.2,37.987,39.03,,
T,52.20104,11.22354,148,1.3,38.035,47.38,,
T,52.20107,11.22289,148,0,38.079,44.57,,
T,52.20115,11.22113,147.7,-0.2,38.2,120.66,,
T,52.20116,11.22089,147.6,-0.4,38.216,16.45,,
T,52.20116,11.22083,147.6,-1.7,38.221,4.1,,
T,52.20117,11.22061,143.1,-29.7,38.236,15.08,,
T,52.20117,11.22054,142.3,-16.3,38.24,4.79,,
T,52.20118,11.22051,142.9,25.3,38.243,2.33,,
T,52.20118,11.22039,145.3,29,38.251,8.2,,
T,52.20119,11.22007,146.9,7.4,38.273,21.91,,
T,52.20123,11.21919,146.1,-1.2,38.333,60.33,,
T,52.20126,11.2187,146.5,1,38.367,33.67,,
T,52.20129,11.218,147,1.1,38.415,47.97,,
T,52.2013,11.21787,147,0,38.424,8.96,,
T,52.20133,11.21714,147,0,38.474,50.02,,
T,52.20135,11.21687,147,-0.2,38.492,18.59,,
T,52.2014,11.21581,146.8,-0.2,38.565,72.68,,
T,52.20147,11.21434,145.4,-1.4,38.666,100.8,,
T,52.20151,11.21359,145.1,-0.6,38.717,51.47,,
T,52.20153,11.21325,145,-0.6,38.741,23.35,,
T,52.20158,11.21219,145.3,0.5,38.813,72.68,,
T,52.20159,11.21211,145.3,-0.6,38.819,5.58,,
T,52.20162,11.21151,145,-0.7,38.86,41.16,,
T,52.20164,11.21103,145,0,38.893,32.89,,
T,52.20164,11.21102,145,0,38.894,0.68,,
T,52.20166,11.2106,145,0,38.922,28.8,,
T,52.20173,11.20928,144.1,-1,39.013,90.58,,
T,52.20173,11.20922,144.1,0,39.017,4.1,,
T,52.20175,11.20884,143.1,-3.8,39.043,26.08,,
T,52.20177,11.20839,142.9,-0.7,39.074,30.85,,
T,52.20179,11.20805,142.6,-1,39.097,23.35,,
T,52.2018,11.20782,141.7,-5.9,39.113,15.76,,
T,52.20181,11.20764,141.5,-2.1,39.126,12.36,,
T,52.20181,11.20753,141.5,0,39.133,7.52,,
T,52.20182,11.20734,141.1,-2.8,39.146,13.04,,
T,52.20183,11.20711,140.8,-1.7,39.162,15.76,,
T,52.20186,11.2066,140.3,-1.5,39.197,35.03,,
T,52.20187,11.20643,140.3,-0.3,39.209,11.68,,
T,52.20187,11.20626,140.3,0,39.22,11.62,,
T,52.20189,11.20606,140.2,-0.8,39.234,13.85,,
T,52.20189,11.20593,140.1,-1,39.243,8.89,,
T,52.20191,11.20563,139.4,-3.4,39.264,20.63,,
T,52.20194,11.20486,138.5,-1.6,39.316,52.75,,
T,52.20199,11.20381,135.1,-4.7,39.388,72,,
T,52.20205,11.20253,131.2,-4.5,39.476,87.77,,
T,52.20207,11.20213,130.6,-2.2,39.504,27.44,,
T,52.20208,11.202,130.2,-4.6,39.513,8.96,,
T,52.20208,11.20196,130.1,-2.7,39.515,2.73,,
T,52.2021,11.20159,125.7,-17.3,39.541,25.39,,
T,52.20211,11.20129,128,11.6,39.561,20.54,,
T,52.20222,11.19895,127.2,-0.5,39.722,160.45,,
T,52.20223,11.19889,126.9,-6.4,39.726,4.25,,
T,52.2023,11.19732,126,-0.9,39.833,107.62,,
T,52.20232,11.1969,126.1,0.2,39.862,28.8,,
T,52.20235,11.19631,126.5,1,39.903,40.47,,
T,52.20237,11.196,126.5,0.3,39.924,21.31,,
T,52.20241,11.19527,126,-1,39.974,50.11,,
T,52.20245,11.19442,127,1.7,40.032,58.28,,
T,52.20252,11.19345,127.5,0.8,40.099,66.77,,
T,52.20253,11.19314,127.9,1.7,40.12,21.22,,
T,52.20258,11.19252,127.7,-0.4,40.163,42.75,,
T,52.20263,11.19185,127.5,-0.4,40.209,46.14,,
T,52.20269,11.19108,128.4,1.6,40.262,53.06,,
T,52.20276,11.19041,129,1.3,40.309,46.46,,
T,52.20283,11.18976,130,2.2,40.354,45.12,,
T,52.20292,11.18897,130,0,40.409,54.93,,
T,52.20302,11.18818,130.6,1.1,40.464,55.14,,
T,52.20315,11.18721,131,0.6,40.532,67.88,,
T,52.20329,11.18632,131.4,0.6,40.595,62.81,,
T,52.2034,11.18566,132,1.4,40.642,46.75,,
T,52.20344,11.18544,132,0,40.657,15.69,,
T,52.20354,11.18494,132.4,1.2,40.693,35.95,,
T,52.20363,11.18447,133.1,1.9,40.727,33.66,,
T,52.20375,11.18387,133.5,0.9,40.77,43.14,,
T,52.20389,11.18322,134,1.1,40.817,47.09,,
T,52.2041,11.18223,134,0,40.889,71.6,,
T,52.20434,11.18119,135,1.3,40.965,75.95,,
T,52.20449,11.18052,135.3,0.6,41.013,48.75,,
T,52.20456,11.18025,136,3.6,41.033,20.03,,
T,52.20459,11.18012,136,0,41.043,9.49,,
T,52.20462,11.17997,136,0,41.054,10.78,,
T,52.20468,11.17974,136,0,41.071,17.08,,
T,52.20469,11.1797,136,0,41.074,2.95,,
T,52.20478,11.1793,136.1,0.4,41.103,29.12,,
T,52.20497,11.17848,136.4,0.5,41.163,59.91,,
T,52.20503,11.17823,137,3.2,41.181,18.35,,
T,52.20536,11.17683,137,0,41.284,102.51,,
T,52.20561,11.17576,135.8,-1.5,41.362,78.26,,
T,52.20565,11.17558,135.7,-1.1,41.375,13.09,,
T,52.20582,11.17484,136,0.6,41.429,54.01,,
T,52.20611,11.17363,135,-1.1,41.518,88.79,,
T,52.20628,11.17293,133.6,-2.7,41.569,51.46,,
T,52.20646,11.17212,133.2,-0.6,41.628,58.88,,
T,52.20658,11.17161,133.2,0,41.665,37.33,,
T,52.2068,11.17065,132.2,-1.5,41.735,70.04,,
T,52.20686,11.1704,132.7,2.7,41.754,18.35,,
T,52.20694,11.17004,133,1.1,41.78,26.17,,
T,52.20701,11.16972,132.5,-2,41.803,23.22,,
T,52.20711,11.16926,132.6,0.2,41.837,33.36,,
T,52.20725,11.16858,133.8,2.5,41.886,49.03,,
T,52.20734,11.16816,133.6,-0.8,41.916,30.41,,
T,52.20746,11.16754,133.9,0.7,41.96,44.44,,
T,52.2075,11.16727,129.9,-21.2,41.979,18.99,,
T,52.20755,11.167,133.3,18,41.999,19.28,,
T,52.20766,11.16641,134.4,2.5,42.041,42.15,,
T,52.2077,11.16617,134.3,-0.6,42.058,17,,
T,52.20776,11.16576,135,2.4,42.087,28.81,,
T,52.20787,11.16509,134.1,-1.8,42.134,47.41,,
T,52.20788,11.16501,133.9,-3.6,42.14,5.58,,
T,52.208,11.16421,134,0.2,42.196,56.29,,
T,52.20807,11.16363,133.8,-0.6,42.236,40.41,,
T,52.20808,11.16358,133.6,-4,42.24,3.59,,
T,52.20811,11.16329,133.2,-2.1,42.26,20.1,,
T,52.20814,11.16308,132.8,-2.9,42.275,14.74,,
T,52.20816,11.1629,132.3,-4,42.287,12.5,,
T,52.20818,11.16279,131.8,-6.4,42.295,7.84,,
T,52.20821,11.16249,131.8,0.1,42.316,20.78,,
T,52.20825,11.16213,132.5,2.9,42.341,25.01,,
T,52.20827,11.16192,133,3.2,42.355,14.53,,
T,52.2083,11.16163,132.9,-0.6,42.376,20.1,,
T,52.20835,11.16105,131.7,-3,42.416,40.04,,
T,52.20836,11.16103,131.5,-10.2,42.417,1.76,,
T,52.20838,11.16076,131.2,-1.9,42.436,18.59,,
T,52.2084,11.16059,130.8,-3,42.448,11.83,,
T,52.20843,11.16024,129.6,-4.9,42.472,24.16,,
T,52.20843,11.16018,129.6,0,42.476,4.1,,
T,52.20846,11.15974,128.7,-3.1,42.506,30.26,,
T,52.20849,11.15929,128.3,-1.2,42.537,30.94,,
T,52.20851,11.15896,128.3,-0.1,42.56,22.67,,
T,52.20851,11.1589,128.4,1.4,42.564,4.1,,
T,52.20854,11.15845,128.1,-0.8,42.595,30.94,,
T,52.20854,11.15841,128.1,-1.4,42.598,2.73,,
T,52.20857,11.15783,124.3,-9.6,42.637,39.79,,
T,52.20857,11.15759,124.2,-0.1,42.654,16.41,,
T,52.20858,11.15747,124.8,6.7,42.662,8.28,,
T,52.20859,11.15709,126,4.5,42.688,26,,
T,52.2086,11.15666,125,-3.3,42.718,29.42,,
T,52.20861,11.15607,124.9,-0.4,42.758,40.35,,
T,52.20861,11.15583,124,-5.2,42.774,16.41,,
T,52.20862,11.15527,123.9,-0.3,42.813,38.3,,
T,52.20861,11.15421,123,-1.2,42.885,72.47,,
T,52.2086,11.15331,123,-0.1,42.947,61.53,,
T,52.20858,11.15292,122.9,-0.3,42.973,26.75,,
T,52.20857,11.15236,123,0.3,43.012,38.3,,
T,52.20855,11.15187,123,0,43.045,33.57,,
T,52.20853,11.15148,123,0,43.072,26.75,,
T,52.20852,11.1512,123,0,43.091,19.17,,
T,52.20852,11.15118,123,0,43.092,1.37,,
T,52.2085,11.15091,123,0,43.111,18.59,,
T,52.20849,11.15079,123,0,43.119,8.28,,
T,52.20845,11.15006,123.6,1.2,43.169,50.1,,
T,52.20844,11.14988,123.6,0.3,43.182,12.35,,
T,52.20842,11.1496,123.8,1.1,43.201,19.27,,
T,52.20837,11.14894,124.1,0.6,43.247,45.46,,
T,52.20836,11.14888,124.1,0.4,43.251,4.25,,
T,52.20832,11.14834,125,2.2,43.288,37.18,,
T,52.20827,11.14781,125.7,2,43.325,36.65,,
T,52.20819,11.14688,126.5,1.2,43.389,64.19,,
T,52.20812,11.14612,123.7,-5.2,43.441,52.53,,
T,52.2081,11.14588,126.6,17.4,43.458,16.56,,
T,52.20807,11.14556,127.1,2,43.48,22.13,,
T,52.20805,11.14543,127,-0.6,43.489,9.16,,
T,52.20805,11.14536,127,0,43.494,4.79,,
T,52.20803,11.14515,127,0,43.509,14.53,,
T,52.20796,11.14441,126.9,-0.2,43.56,51.18,,
T,52.20789,11.14353,126.6,-0.5,43.62,60.66,,
T,52.20784,11.14299,126.6,-0.1,43.658,37.33,,
T,52.20782,11.14275,126.7,0.8,43.674,16.56,,
T,52.20774,11.14199,127,0.6,43.727,52.71,,
T,52.20772,11.14172,126.4,-3.6,43.746,18.59,,
T,52.20768,11.14134,126.4,0,43.772,26.36,,
T,52.20764,11.14091,125.8,-2,43.802,29.73,,
T,52.20762,11.1407,125.6,-1.4,43.816,14.53,,
T,52.20757,11.14009,125.2,-1,43.858,42.07,,
T,52.2075,11.13938,123.4,-3.6,43.907,49.16,,
T,52.20747,11.1389,116.1,-22.1,43.94,32.98,,
T,52.20745,11.13864,119,16.4,43.958,17.91,,
T,52.20742,11.13834,124.2,24.9,43.979,20.78,,
T,52.2074,11.13801,123.6,-2.5,44.002,22.67,,
T,52.20736,11.13739,122.3,-3,44.044,42.62,,
T,52.20734,11.13704,122,-1.2,44.068,24.03,,
T,52.20732,11.13659,122.2,0.7,44.099,30.84,,
T,52.20731,11.13632,122.4,1,44.118,18.49,,
T,52.20731,11.13614,122.4,0,44.13,12.3,,
T,52.20731,11.13606,122.4,-1.1,44.135,5.47,,
T,52.2073,11.13583,122.3,-0.2,44.151,15.76,,
T,52.20729,11.13517,123.2,1.9,44.196,45.13,,
T,52.20729,11.1349,123,-0.8,44.215,18.46,,
T,52.2073,11.13409,122.4,-1.2,44.27,55.38,,
T,52.2073,11.13404,121.8,-17.5,44.274,3.42,,
T,52.2073,11.13403,121.7,-17.4,44.274,0.68,,
T,52.2073,11.13402,121.6,-17.6,44.275,0.68,,
T,52.20731,11.13373,119.8,-8.8,44.295,19.86,,
T,52.20732,11.13343,121.3,7.4,44.315,20.54,,
T,52.20732,11.13323,123.2,14,44.329,13.67,,
T,52.20734,11.13279,125.7,8.1,44.359,30.16,,
T,52.20736,11.13251,125.5,-0.9,44.378,19.27,,
T,52.20737,11.13224,125.4,-0.6,44.397,18.49,,
T,52.20739,11.13194,125.8,2,44.418,20.63,,
T,52.20741,11.13166,126.7,4.4,44.437,19.27,,
T,52.20742,11.13137,127.3,3.4,44.457,19.86,,
T,52.20744,11.13108,128,3.3,44.477,19.95,,
T,52.20745,11.13094,128,0,44.486,9.63,,
T,52.20746,11.13078,128.2,1.7,44.497,10.99,,
T,52.20748,11.13049,129,4.1,44.517,19.95,,
T,52.2075,11.1302,129,0,44.537,19.95,,
T,52.20751,11.13008,128.9,-0.8,44.545,8.28,,
T,52.20752,11.12989,129.3,2.6,44.559,13.04,,
T,52.20755,11.12948,129.3,0.1,44.587,28.23,,
T,52.2076,11.12877,131.4,4.3,44.636,48.85,,
T,52.20763,11.12823,132.2,2.1,44.673,37.06,,
T,52.2077,11.12721,132.5,0.4,44.743,70.16,,
T,52.20772,11.12699,131.3,-8.2,44.758,15.2,,
T,52.20772,11.12688,131.6,4.8,44.766,7.52,,
T,52.20774,11.12664,133.9,13.5,44.782,16.56,,
T,52.20779,11.12589,137,6.2,44.834,51.57,,
T,52.20781,11.12559,138,4.6,44.854,20.63,,
T,52.20782,11.12541,138.6,4.9,44.867,12.35,,
T,52.20786,11.12482,139.5,2.1,44.907,40.58,,
T,52.20788,11.12448,139.3,-0.6,44.931,23.35,,
T,52.2079,11.12414,139.8,2,44.954,23.35,,
T,52.20793,11.12378,140.8,4.1,44.979,24.83,,
T,52.20795,11.12353,141.7,5.1,44.996,17.23,,
T,52.20796,11.12334,142.3,5,45.009,13.04,,
