type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,48.19656,11.40953,503.2,-0.5,8.796,10.76,,
T,48.19665,11.4094,503,-1.4,8.81,13.91,,
T,48.19682,11.40915,502.5,-2,8.836,26.51,,
T,48.19699,11.40889,502.8,1.3,8.863,27.04,,
T,48.19712,11.40869,502.4,-2.2,8.884,20.74,,
T,48.19728,11.40844,502,-1.4,8.91,25.73,,
T,48.19741,11.40825,502,0,8.93,20.21,,
T,48.19748,11.40815,502,0,8.941,10.76,,
T,48.19756,11.40803,502,0,8.954,12.6,,
T,48.19764,11.40791,502,0,8.966,12.6,,
T,48.19772,11.4078,502,0,8.978,12.08,,
T,48.1978,11.40767,502,0,8.991,13.13,,
T,48.1979,11.40753,502,0,9.007,15.23,,
T,48.19798,11.40741,502,0,9.019,12.6,,
T,48.19804,11.40732,502,0,9.029,9.45,,
T,48.19811,11.40722,502,0,9.039,10.76,,
T,48.19816,11.40714,502,0,9.048,8.14,,
T,48.19822,11.40704,502,0,9.058,9.99,,
T,48.19829,11.40694,502,0,9.068,10.76,,
T,48.19832,11.40688,502,0,9.074,5.57,,
T,48.19842,11.40673,501.7,-2,9.09,15.75,,
T,48.19854,11.40654,501.1,-2.8,9.109,19.43,,
T,48.19865,11.40637,501,-0.8,9.127,17.59,,
T,48.19877,11.40617,501,0,9.147,19.98,,
T,48.19881,11.40611,501,0,9.153,6.3,,
T,48.1989,11.40595,501,0,9.168,15.54,,
T,48.19898,11.40583,501,0,9.181,12.6,,
T,48.199,11.40581,501,0,9.184,2.68,,
T,48.19911,11.40564,501,0,9.201,17.59,,
T,48.1994,11.40519,501,0,9.248,46.46,,
T,48.1998,11.40459,501,0,9.311,62.99,,
T,48.20025,11.4039,501,0,9.382,71.66,,
T,48.20061,11.40335,501,0,9.44,57.22,,
T,48.20079,11.40309,501,0,9.467,27.82,,
T,48.20096,11.40283,501,0,9.494,27.03,,
T,48.20108,11.40265,501,0,9.513,18.9,,
T,48.20119,11.40247,500.7,-1.4,9.532,18.13,,
T,48.20174,11.40165,500.8,0,9.618,86.35,,
T,48.20189,11.40142,500.9,0.7,9.642,23.89,,
T,48.20224,11.4009,500.8,-0.3,9.697,54.85,,
T,48.20236,11.40072,501,1.3,9.715,18.9,,
T,48.2027,11.4002,501,0,9.77,54.07,,
T,48.20281,11.40004,501,0,9.787,17.06,,
T,48.20292,11.39986,501,0,9.805,18.13,,
T,48.20304,11.39968,501,0,9.824,18.9,,
T,48.20316,11.39951,500.9,-0.5,9.842,18.38,,
T,48.20327,11.39933,501,0.5,9.86,18.13,,
T,48.20335,11.39921,500.9,-0.5,9.873,12.6,,
T,48.20338,11.39916,500.8,-2.1,9.878,4.99,,
T,48.20349,11.39899,500.8,-0.2,9.895,17.59,,
T,48.20361,11.39881,501,1.1,9.914,18.9,,
T,48.20373,11.39863,500.6,-2.3,9.933,18.9,,
T,48.20384,11.39846,500.6,0.3,9.951,17.59,,
T,48.20395,11.39829,500.8,0.9,9.968,17.59,,
T,48.20406,11.39811,500.4,-2.2,9.986,18.13,,
T,48.20417,11.39794,500.4,0.2,10.004,17.59,,
T,48.20428,11.39777,500.6,1,10.022,17.59,,
T,48.20439,11.39761,500.2,-2.3,10.039,17.06,,
T,48.20451,11.39742,500.6,2,10.058,19.43,,
T,48.20462,11.39724,502.2,8.6,10.076,18.13,,
T,48.20472,11.39709,503,5.3,10.092,15.75,,
T,48.20476,11.39702,503,0.7,10.099,6.85,,
T,48.2048,11.39697,503,-0.2,10.105,5.8,,
T,48.20496,11.39672,502.4,-2.3,10.13,25.73,,
T,48.20507,11.39655,501.2,-7.1,10.148,17.59,,
T,48.20507,11.39654,501.2,-3.6,10.149,0.74,,
T,48.20508,11.39653,501.1,-6.1,10.15,1.34,,
T,48.20518,11.39637,500.3,-4.6,10.166,16.28,,
T,48.20526,11.39624,500,-2.3,10.179,13.13,,
T,48.2053,11.39618,500,-0.8,10.186,6.3,,
T,48.2054,11.39602,500,0.1,10.202,16.28,,
T,48.20551,11.39585,500,0,10.22,17.59,,
T,48.20562,11.39566,499.9,-0.5,10.238,18.68,,
T,48.20573,11.39548,500,0.5,10.256,18.13,,
T,48.20584,11.39531,500.1,0.4,10.274,17.59,,
T,48.20594,11.39513,501.2,6.2,10.291,17.4,,
T,48.20599,11.39505,501.7,6.6,10.299,8.14,,
T,48.20607,11.39493,502.1,3.5,10.312,12.6,,
T,48.2061,11.39487,502,-2.6,10.318,5.57,,
T,48.20617,11.39476,501.5,-4.4,10.329,11.29,,
T,48.20637,11.39442,500.2,-3.9,10.363,33.66,,
T,48.20659,11.39405,501.1,2.5,10.399,36.81,,
T,48.20663,11.39399,501,-1.7,10.406,6.3,,
T,48.20673,11.39382,500.8,-1.3,10.423,16.83,,
T,48.20684,11.39364,500.4,-2.2,10.441,18.13,,
T,48.20694,11.39346,500,-2.1,10.458,17.4,,
T,48.20705,11.39328,500,-0.1,10.476,18.13,,
T,48.20716,11.3931,500,0,10.494,18.13,,
T,48.20727,11.39292,500.1,0.5,10.512,18.13,,
T,48.20737,11.39275,500,-0.5,10.529,16.83,,
T,48.20743,11.39264,500,0,10.54,10.55,,
T,48.20748,11.39256,500,0,10.548,8.14,,
T,48.20759,11.39238,500,0,10.566,18.13,,
T,48.2076,11.39236,500,0,10.568,1.86,,
T,48.2077,11.3922,500,-0.2,10.584,16.28,,
T,48.2078,11.39202,499.3,-4,10.602,17.4,,
T,48.20788,11.39189,499.1,-1.1,10.615,13.13,,
T,48.20796,11.39176,499.2,0.8,10.628,13.13,,
T,48.20805,11.39162,499.2,-0.3,10.642,14.44,,
T,48.20815,11.39144,499.5,2,10.66,17.4,,
T,48.20826,11.39126,499.6,0.4,10.678,18.13,,
T,48.20837,11.39106,499.9,1.5,10.697,19.25,,
T,48.20846,11.39089,499.9,0.1,10.713,16.12,,
T,48.20858,11.39069,499.9,0.2,10.733,19.98,,
T,48.20869,11.3905,500,0.3,10.752,18.68,,
T,48.20878,11.39035,500,0,10.767,14.98,,
T,48.20889,11.39016,500,0,10.786,18.68,,
T,48.20897,11.39001,500,0,10.8,14.26,,
T,48.20912,11.38976,500.7,2.9,10.825,24.97,,
T,48.20933,11.38941,500.9,0.4,10.86,34.96,,
T,48.20944,11.38923,500.2,-3.6,10.878,18.13,,
T,48.20954,11.38906,500.7,2.7,10.895,16.83,,
T,48.20986,11.38852,500.8,0.3,10.948,53.64,,
T,48.21019,11.38796,500.8,-0.1,11.004,55.49,,
T,48.2103,11.38778,500,-4.2,11.022,18.13,,
T,48.21038,11.38763,500.3,2.3,11.036,14.26,,
T,48.21071,11.38707,500.2,-0.2,11.092,55.49,,
T,48.21083,11.38686,500,-1.1,11.112,20.53,,
T,48.21093,11.3867,500,0,11.129,16.28,,
T,48.21103,11.38654,500,0,11.145,16.28,,
T,48.21111,11.38643,500,0,11.157,12.08,,
T,48.21139,11.38596,499.5,-1.2,11.204,46.79,,
T,48.21155,11.38569,499,-1.7,11.23,26.82,,
T,48.2118,11.38527,499,0,11.272,41.8,,
T,48.21204,11.38487,499,0,11.312,39.95,,
T,48.2121,11.38478,499,0,11.322,9.45,,
T,48.21211,11.38476,499,0,11.324,1.86,,
T,48.21217,11.38465,499,0,11.334,10.55,,
T,48.21228,11.38447,499.2,1,11.352,18.13,,
T,48.21239,11.38429,499.6,2.3,11.37,18.13,,
T,48.21264,11.38387,500,0.9,11.412,41.8,,
T,48.21272,11.38372,500.4,2.5,11.426,14.26,,
T,48.21283,11.38354,500.9,3.2,11.445,18.13,,
T,48.21294,11.38336,500.7,-1.4,11.463,18.13,,
T,48.21335,11.38266,500.6,-0.2,11.532,69.17,,
T,48.21343,11.38253,500.1,-3.6,11.545,13.13,,
T,48.21349,11.38243,499.9,-2.2,11.555,9.99,,
T,48.21364,11.38218,500,0.4,11.58,24.97,,
T,48.21378,11.38192,499.9,-0.2,11.605,24.81,,
T,48.21414,11.38132,499.1,-1.4,11.665,59.92,,
T,48.21441,11.38085,499.1,-0.1,11.711,46.06,,
T,48.21442,11.38083,499.1,1.3,11.713,1.86,,
T,48.21474,11.38027,498.9,-0.3,11.767,54.75,,
T,48.21484,11.38012,498.6,-2.3,11.783,15.74,,
T,48.21525,11.37942,498,-0.8,11.852,69.17,,
T,48.21567,11.3787,498,0,11.923,71.02,,
T,48.21612,11.37793,498.1,0.1,11.999,76.01,,
T,48.21635,11.37755,497.4,-1.6,12.037,38.1,,
T,48.21644,11.3774,497.5,0.2,12.052,14.98,,
T,48.21687,11.37667,498,0.7,12.125,72.31,,
T,48.21694,11.37654,498,-0.1,12.137,12.41,,
T,48.21706,11.37634,498.8,4.2,12.157,19.97,,
T,48.2173,11.37593,499.6,2,12.198,40.5,,
T,48.2174,11.37577,499.5,-0.8,12.214,16.28,,
T,48.21775,11.37517,499.5,-0.1,12.273,59.18,,
T,48.21804,11.37468,499.2,-0.6,12.322,48.64,,
T,48.21837,11.37412,498.1,-1.8,12.377,55.48,,
T,48.21872,11.37352,498.6,0.8,12.436,59.18,,
T,48.21923,11.37267,497.8,-1,12.521,84.88,,
T,48.21959,11.37205,498,0.4,12.582,61.03,,
T,48.21988,11.37156,498,0,12.631,48.64,,
T,48.21998,11.3714,498,0,12.647,16.28,,
T,48.22019,11.37104,498,0,12.683,35.51,,
T,48.22065,11.37027,498.4,0.5,12.759,76.75,,
T,48.22084,11.36995,499.8,4.6,12.791,31.81,,
T,48.22102,11.36963,498.9,-3,12.822,31.08,,
T,48.22141,11.36897,498.3,-0.9,12.888,65.47,,
T,48.22158,11.36868,498,-0.9,12.916,28.66,,
T,48.22169,11.3685,498,0,12.935,18.12,,
T,48.22232,11.36742,497.9,-0.1,13.041,106.52,,
T,48.22323,11.36589,497.4,-0.4,13.193,152.19,,
T,48.22334,11.36569,497.5,0.7,13.212,19.25,,
T,48.22351,11.3654,498,1.7,13.241,28.66,,
T,48.22372,11.36504,497.9,-0.2,13.277,35.51,,
T,48.22383,11.36486,498,0.3,13.295,18.12,,
T,48.22393,11.36468,498,0,13.312,17.39,,
T,48.22404,11.36451,498,0,13.33,17.58,,
T,48.22512,11.36268,498.8,0.4,13.511,181.41,,
T,48.22576,11.36158,498.1,-0.7,13.62,108.37,,
T,48.22583,11.36147,498,-0.7,13.631,11.29,,
T,48.22802,11.35777,497.8,0,13.998,367.25,,
T,48.22864,11.3567,497,-0.8,14.103,105.23,,
T,48.22874,11.35653,496.3,-4.3,14.12,16.83,,
T,48.22881,11.35642,496,-2.1,14.131,11.29,,
T,48.22982,11.35471,496.3,0.2,14.301,169.57,,
T,48.2299,11.35456,496.3,-0.3,14.315,14.26,,
T,48.23004,11.35432,496.7,1.6,14.339,23.67,,
T,48.23015,11.35413,497.1,2,14.358,18.68,,
T,48.23027,11.35392,496.9,-0.5,14.378,20.53,,
T,48.23038,11.35374,495.9,-5.6,14.396,18.12,,
T,48.2305,11.35355,495.2,-4,14.416,19.42,,
T,48.23072,11.35315,496,2.1,14.454,38.49,,
T,48.23088,11.3529,496.8,3,14.48,25.72,,
T,48.23099,11.35271,496.4,-1.7,14.499,18.68,,
T,48.23105,11.3526,496.2,-2,14.509,10.55,,
T,48.23111,11.35251,496,-2.3,14.519,9.45,,
T,48.23113,11.35247,495.9,-1.8,14.522,3.71,,
T,48.23127,11.35223,496,0.2,14.546,23.67,,
T,48.23153,11.35181,495.7,-0.6,14.588,42.54,,
T,48.23163,11.35163,496,1.4,14.606,17.39,,
T,48.23174,11.35145,495.7,-1.4,14.624,18.12,,
T,48.23185,11.35127,495.3,-2.2,14.642,18.12,,
T,48.23216,11.35074,495.2,-0.2,14.694,52.33,,
T,48.23228,11.35054,494.8,-1.9,14.714,19.97,,
T,48.23232,11.35047,495,1.6,14.721,6.84,,
T,48.23236,11.3504,495.1,1.6,14.728,6.84,,
T,48.23247,11.35021,495.1,0.1,14.747,18.68,,
T,48.23284,11.34958,495.3,0.3,14.809,62.31,,
T,48.23303,11.34926,495.7,1.3,14.841,31.8,,
T,48.23325,11.34889,498,6.3,14.878,36.8,,
T,48.23333,11.34874,498,0.1,14.892,14.26,,
T,48.23343,11.34857,497.5,-2.8,14.909,16.83,,
T,48.23356,11.34835,495.6,-8.7,14.931,21.82,,
T,48.23379,11.34795,495.6,-0.1,14.97,39.21,,
T,48.23386,11.34783,495.8,2,14.982,11.83,,
T,48.23394,11.34771,496,1.3,14.994,12.59,,
T,48.23411,11.34741,496,0,15.023,29.22,,
T,48.23419,11.34728,496.1,0.5,15.037,13.13,,
T,48.23466,11.34647,496.8,1,15.116,79.7,,
T,48.23512,11.34567,497,0.2,15.195,78.41,,
T,48.23535,11.34526,497,0,15.234,39.77,,
T,48.23558,11.34486,497,0,15.274,39.2,,
T,48.23578,11.34451,497,0,15.308,34.21,,
T,48.23634,11.34351,497.5,0.5,15.405,96.93,,
T,48.2364,11.34339,497.2,-2.9,15.416,11.13,,
T,48.23651,11.34318,497,-1,15.436,19.82,,
T,48.23659,11.34305,497,0,15.449,13.13,,
T,48.23686,11.34254,497,0,15.497,48.34,,
T,48.237,11.34228,497,0,15.522,24.81,,
T,48.23737,11.34159,497,0,15.588,65.72,,
T,48.23747,11.34142,497,0,15.605,16.83,,
T,48.23763,11.34111,497,0,15.634,29.1,,
T,48.23768,11.34101,497,0,15.643,9.28,,
T,48.23773,11.34092,497,0,15.652,8.7,,
T,48.23783,11.34072,497,0,15.67,18.56,,
T,48.2379,11.34059,497,0,15.683,12.4,,
T,48.23811,11.34023,497.9,2.4,15.718,35.5,,
T,48.2384,11.33967,497.6,-0.5,15.771,52.63,,
T,48.2385,11.33944,497,-3,15.791,20.38,,
T,48.23859,11.33924,497,0,15.809,17.91,,
T,48.23897,11.33846,497,0,15.881,71.71,,
T,48.23912,11.33816,497,0,15.909,27.83,,
T,48.23947,11.33748,496.9,-0.1,15.972,63.76,,
T,48.23959,11.33723,497,0.3,15.995,22.87,,
T,48.23966,11.33709,497,0.1,16.008,12.99,,
T,48.23976,11.33688,497,0,16.027,19.16,,
T,48.23986,11.33666,497,0,16.047,19.77,,
T,48.23997,11.33643,497,0,16.068,21.01,,
T,48.24012,11.33613,497,0,16.096,27.83,,
T,48.24022,11.33592,497,0,16.115,19.16,,
T,48.24043,11.33549,496.6,-1.1,16.155,39.57,,
T,48.24073,11.33488,497,0.7,16.211,56.26,,
T,48.2408,11.33474,497,0,16.224,12.99,,
T,48.24105,11.33423,497,0,16.271,46.99,,
T,48.24149,11.33334,497,0,16.353,82.24,,
T,48.24169,11.33293,496.9,-0.2,16.391,37.71,,
T,48.2419,11.3325,497,0.2,16.43,39.56,,
T,48.24201,11.33228,497,0,16.451,20.41,,
T,48.24214,11.332,497,0,16.476,25.33,,
T,48.24226,11.33175,497,0,16.499,22.87,,
T,48.24235,11.33157,497,0,16.516,16.7,,
T,48.24245,11.33136,497,0,16.535,19.16,,
T,48.24251,11.33124,497,-0.2,16.546,11.13,,
T,48.24279,11.33067,497,-0.1,16.599,52.55,,
T,48.24297,11.3303,496.3,-1.9,16.633,34,,
T,48.24317,11.32989,496.8,1.2,16.67,37.71,,
T,48.24327,11.3297,497,1.4,16.688,17.97,,
T,48.24339,11.32945,496.8,-0.9,16.711,22.87,,
T,48.24362,11.32898,496.6,-0.3,16.754,43.27,,
T,48.24367,11.32888,496.8,1.5,16.764,9.28,,
T,48.24381,11.32861,496.3,-2,16.789,25.39,,
T,48.24389,11.32843,496,-1.8,16.805,16.06,,
T,48.24407,11.32805,496.7,1.9,16.84,34.6,,
T,48.24431,11.32756,496.5,-0.4,16.885,45.13,,
T,48.24455,11.32706,496,-1.1,16.931,45.73,,
T,48.24477,11.32663,496,0,16.971,40.23,,
T,48.24495,11.32626,496.4,1.1,17.005,34,,
T,48.24514,11.32588,496.5,0.3,17.04,35.25,,
T,48.24541,11.32529,496,-0.9,17.093,53.12,,
T,48.24551,11.32509,496,0,17.112,18.56,,
T,48.24562,11.32485,496,0,17.133,21.62,,
T,48.24569,11.32471,496,0,17.146,12.99,,
T,48.24574,11.32462,496,0,17.155,8.69,,
T,48.24582,11.32446,496,0,17.17,14.84,,
T,48.24587,11.32436,496,0,17.179,9.28,,
T,48.24602,11.32406,496,0,17.207,27.83,,
T,48.24606,11.32398,496,0,17.214,7.42,,
T,48.24618,11.32372,496,0,17.238,23.47,,
T,48.24638,11.32331,496.9,2.4,17.276,37.71,,
T,48.24663,11.3228,496,-1.9,17.323,46.98,,
T,48.24674,11.32257,496,0,17.344,21.01,,
T,48.24687,11.32231,496,0,17.368,24.12,,
T,48.24708,11.32187,496,0,17.408,40.16,,
T,48.24734,11.32133,496.6,1.2,17.457,49.44,,
T,48.24745,11.32113,496.2,-2.1,17.477,19.24,,
T,48.24769,11.32064,496,-0.4,17.522,45.13,,
T,48.24788,11.32024,496,0,17.558,36.45,,
T,48.24817,11.31966,496,0,17.612,53.81,,
T,48.24863,11.31872,496.6,0.7,17.699,86.54,,
T,48.24914,11.31768,496,-0.6,17.794,95.82,,
T,48.24928,11.31738,496,0,17.822,27.18,,
T,48.24932,11.31731,496,0,17.828,6.84,,
T,48.24943,11.31709,496,0,17.849,20.41,,
T,48.24955,11.31684,496.2,1,17.872,22.86,,
T,48.24964,11.31666,496.3,0.3,17.888,16.7,,
T,48.24972,11.31649,496,-1.9,17.904,15.44,,
T,48.24981,11.31629,496.1,0.6,17.922,17.91,,
T,48.24991,11.31607,496.7,3.1,17.941,19.76,,
T,48.24996,11.31596,496.9,2.1,17.951,9.88,,
T,48.25,11.3159,497,1,17.958,6.3,,
T,48.25009,11.3157,496.8,-0.9,17.976,17.91,,
T,48.25019,11.31549,497,0.9,17.995,19.15,,
T,48.25028,11.3153,497,0,18.012,17.3,,
T,48.25056,11.31474,497,0,18.064,51.95,,
T,48.25058,11.3147,497,0,18.068,3.71,,
T,48.25065,11.31456,497,0,18.081,12.99,,
T,48.25076,11.31434,497.3,1.4,18.101,20.41,,
T,48.25123,11.31338,499.2,2.2,18.189,88.4,,
T,48.25133,11.31317,498.4,-4.3,18.209,19.15,,
T,48.25144,11.31294,497.9,-2.5,18.23,21.01,,
T,48.25191,11.31199,498.8,1.1,18.317,87.8,,
T,48.25203,11.31174,498.9,0.4,18.34,22.86,,
T,48.2523,11.31118,500,2.2,18.392,51.29,,
T,48.25259,11.3106,501.3,2.4,18.445,53.8,,
T,48.25271,11.31034,501.8,1.8,18.469,23.47,,
T,48.25279,11.31017,502.4,4.2,18.484,15.44,,
T,48.25289,11.30997,502.7,1.4,18.503,18.55,,
T,48.25297,11.30981,502.5,-0.9,18.518,14.84,,
T,48.25324,11.30924,503.8,2.5,18.57,51.89,,
T,48.25353,11.30866,506.1,4.2,18.623,53.8,,
T,48.25391,11.30787,507,1.2,18.696,72.3,,
T,48.25391,11.30786,506.9,-9.7,18.696,0.74,,
T,48.25401,11.30767,507.6,3.8,18.714,17.96,,
T,48.2543,11.30707,507.4,-0.3,18.769,55,,
T,48.25449,11.30669,507.3,-0.3,18.805,35.25,,
T,48.25491,11.30583,509.3,2.5,18.884,79.12,,
T,48.25493,11.30578,509.3,-0.8,18.888,4.33,,
T,48.25503,11.30558,509.3,-0.1,18.907,18.55,,
T,48.25513,11.30538,509.3,0.1,18.925,18.55,,
T,48.25527,11.30511,509.3,0.1,18.951,25.38,,
T,48.25533,11.30499,509.2,-1.7,18.962,11.13,,
T,48.25541,11.30483,508.9,-1.9,18.977,14.84,,
T,48.25554,11.3046,508.9,0.4,18.999,22.38,,
T,48.25564,11.30443,509.3,2.1,19.016,16.82,,
T,48.25565,11.30441,509.3,1.9,19.018,1.86,,
T,48.25569,11.30432,509.5,1.8,19.026,8.03,,
T,48.25578,11.30416,509.8,1.9,19.041,15.53,,
T,48.25589,11.30398,509.5,-1.8,19.059,18.12,,
T,48.25599,11.3038,509.4,-0.5,19.077,17.39,,
T,48.25608,11.30366,509.2,-1.6,19.091,14.43,,
T,48.25611,11.3036,509,-2.1,19.097,5.57,,
T,48.25624,11.30339,510.4,6.2,19.118,21.26,,
T,48.25631,11.30328,510.6,2,19.129,11.28,,
T,48.25636,11.3032,510.5,-1.4,19.137,8.14,,
T,48.25642,11.30311,510.3,-1.4,19.147,9.44,,
T,48.25651,11.30296,510.3,-0.3,19.162,14.97,,
T,48.25661,11.3028,510.1,-1.4,19.178,16.27,,
T,48.25675,11.3026,510.5,2.1,19.2,21.51,,
T,48.25693,11.30234,510.4,-0.4,19.227,27.81,,
T,48.25697,11.30227,510.4,-0.4,19.234,6.84,,
T,48.25706,11.30215,510.7,2.6,19.248,13.4,,
T,48.2572,11.30195,510.9,1,19.269,21.51,,
T,48.25732,11.30178,510.7,-1.3,19.287,18.37,,
T,48.25733,11.30177,510.7,-2.5,19.289,1.34,,
T,48.25747,11.30157,509.7,-4.5,19.31,21.51,,
T,48.25772,11.30124,509.5,-0.6,19.347,37.06,,
T,48.25783,11.3011,509,-3,19.363,16.05,,
T,48.25805,11.30084,508,-3,19.395,31.16,,
T,48.25812,11.30076,507.8,-2.8,19.404,9.79,,
T,48.25821,11.30065,507.4,-2.5,19.417,12.92,,
T,48.25862,11.30017,507.6,0.3,19.475,57.87,,
T,48.25881,11.29996,507,-2.3,19.501,26.26,,
T,48.25897,11.29978,506.7,-1.3,19.524,22.25,,
T,48.25913,11.2996,506.1,-2.8,19.546,22.25,,
T,48.25925,11.29948,506,-0.5,19.562,16.04,,
T,48.2594,11.29932,505.6,-2.2,19.582,20.48,,
T,48.25952,11.29919,505.4,-1.2,19.599,16.47,,
T,48.25977,11.29893,505.5,0.3,19.633,33.84,,
T,48.26005,11.29863,506.2,2,19.671,38.28,,
T,48.26012,11.29857,506.3,0.4,19.68,8.97,,
T,48.26017,11.2985,506.2,-0.9,19.688,7.61,,
T,48.26032,11.29836,505.9,-1.4,19.707,19.65,,
T,48.26068,11.29797,505.4,-1,19.757,49.41,,
T,48.26095,11.29769,505.7,0.6,19.793,36.52,,
T,48.26107,11.29757,505.3,-2.7,19.809,16.04,,
T,48.26126,11.29737,506.4,4.3,19.835,25.82,,
T,48.26132,11.2973,506.7,4.2,19.844,8.46,,
T,48.26141,11.29722,507,2.3,19.855,11.64,,
T,48.26155,11.29706,505.8,-5.9,19.875,19.58,,
T,48.26161,11.297,505.4,-5.4,19.883,8.02,,
T,48.26171,11.29689,505,-2.9,19.897,13.8,,
T,48.26199,11.2966,505.1,0.3,19.934,37.85,,
T,48.26221,11.29637,505,-0.4,19.964,29.83,,
T,48.26229,11.29629,505.2,2.3,19.975,10.7,,
T,48.26243,11.29614,505.7,2.6,19.994,19.14,,
T,48.26272,11.29584,506.8,2.7,20.033,39.19,,
T,48.26285,11.2957,506.5,-1.6,20.051,17.8,,
T,48.26286,11.29569,506.5,-2.7,20.052,1.34,,
T,48.26294,11.2956,506.2,-2.9,20.064,11.13,,
T,48.26322,11.29531,505.7,-1.2,20.101,37.85,,
T,48.26324,11.29529,505.7,0,20.104,2.67,,
T,48.26358,11.29493,504.7,-2.1,20.15,46.3,,
T,48.2638,11.29471,504.7,-0.2,20.18,29.41,,
T,48.26406,11.29443,505.6,2.5,20.215,35.61,,
T,48.26427,11.29421,505.2,-1.4,20.244,28.5,,
T,48.26435,11.29412,504.8,-2.9,20.255,11.13,,
T,48.26446,11.29402,504.5,-2.5,20.269,14.31,,
T,48.2645,11.29397,504.3,-3.1,20.275,5.79,,
T,48.26513,11.29331,504.5,0.3,20.361,85.49,,
T,48.26526,11.29317,504.6,0.3,20.378,17.8,,
T,48.26531,11.29312,504.8,2.9,20.385,6.69,,
T,48.26553,11.29289,505.5,2.6,20.415,29.83,,
T,48.26576,11.29265,507.7,7.1,20.446,31.17,,
T,48.26664,11.29173,506.9,-0.7,20.565,119.33,,
T,48.26671,11.29165,507.4,4.8,20.575,9.79,,
T,48.26672,11.29165,507.4,6.5,20.576,1.11,,
T,48.26892,11.28933,515.4,2.7,20.876,299.18,,
T,48.26893,11.28933,515.4,0,20.877,1.11,,
T,48.26896,11.2893,515.5,2.7,20.881,4.01,,
T,48.27036,11.28783,518.7,1.7,21.071,190.11,,
T,48.27042,11.28776,518.5,-2.9,21.079,8.46,,
T,48.2705,11.28768,518.1,-3.1,21.09,10.7,,
T,48.27062,11.28756,517.9,-1.4,21.106,16.04,,
T,48.27074,11.28743,518.2,1.6,21.122,16.47,,
T,48.27079,11.28737,518.4,3.2,21.13,7.12,,
T,48.271,11.28716,518.9,1.8,21.158,28.08,,
T,48.27189,11.28622,521.9,2.5,21.279,121.09,,
T,48.27195,11.28616,522,1.5,21.287,8.02,,
T,48.27212,11.28599,522,0,21.309,22.73,,
T,48.27241,11.28567,522.6,1.5,21.35,40.05,,
T,48.27261,11.28544,522.6,0.1,21.378,28.04,,
T,48.27266,11.28539,522.4,-2.7,21.384,6.68,,
T,48.27288,11.28512,522.4,-0.2,21.416,31.62,,
T,48.2732,11.28473,521.5,-1.9,21.462,45.87,,
T,48.27325,11.28467,521.5,0.1,21.469,7.12,,
T,48.27331,11.28459,521.6,0.8,21.478,8.93,,
T,48.27356,11.28427,521.2,-1,21.514,36.57,,
T,48.27368,11.28411,521,-1.3,21.532,17.86,,
T,48.2738,11.28396,521.1,0.6,21.55,17.38,,
T,48.27392,11.28378,520.8,-1.3,21.568,18.88,,
T,48.27409,11.28355,520.3,-2.1,21.594,25.47,,
T,48.27415,11.28346,520.1,-2.3,21.603,9.44,,
T,48.27432,11.28322,519.1,-3.6,21.629,25.98,,
T,48.27437,11.28313,519.1,-0.6,21.638,8.69,,
T,48.27446,11.283,519.2,0.9,21.652,13.9,,
T,48.27456,11.28284,519.8,3.5,21.668,16.27,,
T,48.2748,11.28246,521.9,5.5,21.707,38.83,,
T,48.27493,11.28225,521.8,-0.6,21.728,21.26,,
T,48.27506,11.28205,522,1.1,21.749,20.72,,
T,48.27518,11.28185,521.9,-0.6,21.769,19.96,,
T,48.2753,11.28165,522.1,1,21.789,19.96,,
T,48.27537,11.28152,522.3,2,21.801,12.4,,
T,48.27541,11.28145,522.5,2.1,21.808,6.84,,
T,48.27556,11.28118,523,2.1,21.834,26.07,,
T,48.27564,11.28103,523.3,2,21.849,14.25,,
T,48.27568,11.28095,523.4,1.9,21.856,7.42,,
T,48.27576,11.28081,523.7,2.1,21.87,13.68,,
T,48.27587,11.2806,524.1,1.9,21.889,19.81,,
T,48.27597,11.2804,524.5,2.1,21.908,18.55,,
T,48.27607,11.2802,524.9,1.9,21.927,18.55,,
T,48.27639,11.27956,525,0.3,21.986,59.35,,
T,48.27654,11.27923,525.5,1.8,22.016,29.63,,
T,48.27677,11.27875,526,1,22.059,43.86,,
T,48.27701,11.27823,526,0,22.106,46.92,,
T,48.27712,11.27799,526.2,1.1,22.128,21.61,,
T,48.27723,11.27775,527,3.4,22.15,21.61,,
T,48.27791,11.27631,527.1,0.1,22.28,130.92,,
T,48.27833,11.27542,527,-0.2,22.361,80.9,,
T,48.2786,11.27484,527,0.1,22.414,52.48,,
T,48.27871,11.27461,527,0,22.435,21,,
T,48.27884,11.27432,527.2,0.5,22.461,25.93,,
T,48.27915,11.27365,527,-0.3,22.521,60.51,,
T,48.27936,11.27321,527,0,22.561,40.15,,
T,48.27943,11.27307,527,0,22.574,12.98,,
T,48.27947,11.27299,527.2,2.2,22.582,7.42,,
T,48.27953,11.27285,527.4,1.8,22.594,12.35,,
T,48.27957,11.27277,527.4,0.5,22.602,7.42,,
T,48.27967,11.27255,526.5,-4.8,22.621,19.76,,
T,48.27985,11.27218,525.4,-3.2,22.655,33.98,,
T,48.27989,11.27209,525.3,-0.9,22.663,8.03,,
T,48.28007,11.27171,523.9,-4,22.698,34.58,,
T,48.28008,11.27168,523.8,-6.8,22.7,2.49,,
