type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,48.94138,9.19476,194.7,-2.5,25.768,15.22,,
T,48.94143,9.1948,194.2,-7.9,25.774,6.29,,
T,48.94189,9.19518,193.5,-1.2,25.833,58.24,,
T,48.942,9.19528,194.2,4.8,25.847,14.26,,
T,48.94211,9.19537,194.5,2.4,25.861,13.9,,
T,48.94244,9.19564,193.8,-1.7,25.902,41.69,,
T,48.94255,9.19574,193.5,-2.2,25.917,14.26,,
T,48.9427,9.19586,193.5,-0.2,25.936,18.86,,
T,48.94297,9.19608,193.2,-0.9,25.97,34.08,,
T,48.94313,9.19621,193.5,1.5,25.99,20.18,,
T,48.94325,9.1963,193.6,0.8,26.005,14.88,,
T,48.94336,9.19639,193.9,2.3,26.019,13.9,,
T,48.94368,9.19665,195.6,4.1,26.059,40.36,,
T,48.94384,9.19679,196.1,2.5,26.08,20.54,,
T,48.9439,9.19684,196.3,3.3,26.087,7.61,,
T,48.94399,9.19692,197.5,10.4,26.099,11.6,,
T,48.94407,9.19699,198.5,9.2,26.109,10.27,,
T,48.94409,9.19701,198.7,8.1,26.112,2.66,,
T,48.94422,9.19712,199.9,7.6,26.128,16.55,,
T,48.94423,9.19713,200,7.7,26.13,1.33,,
T,48.94452,9.19738,202.2,5.7,26.167,37.09,,
T,48.94501,9.19779,202.9,1.2,26.229,62.22,,
T,48.94507,9.19784,202.3,-7.3,26.236,7.61,,
T,48.94554,9.19823,200.1,-3.8,26.296,59.57,,
T,48.94581,9.19846,201,2.6,26.33,34.43,,
T,48.94599,9.19862,201,0.2,26.354,23.2,,
T,48.9462,9.19882,201.2,0.9,26.381,27.57,,
T,48.94635,9.19896,201.9,3.2,26.401,19.58,,
T,48.94655,9.19914,200.9,-3.7,26.427,25.86,,
T,48.94674,9.19932,199.7,-4.7,26.452,24.91,,
T,48.94681,9.19939,199.5,-2.7,26.461,9.32,,
T,48.94683,9.19941,199.4,-2.7,26.464,2.66,,
T,48.94698,9.19958,199,-2,26.484,20.82,,
T,48.94719,9.19984,199,0,26.514,30.13,,
T,48.94722,9.19986,199,0,26.518,3.64,,
T,48.94753,9.20021,198.7,-0.8,26.561,42.96,,
T,48.94768,9.20036,198.2,-2.1,26.581,19.97,,
T,48.94774,9.20043,198.1,-2.2,26.589,8.42,,
T,48.94783,9.20053,198,-0.5,26.602,12.4,,
T,48.94789,9.20061,198.1,0.9,26.611,8.88,,
T,48.94802,9.20077,198.7,3.2,26.629,18.61,,
T,48.94821,9.201,199.8,4.3,26.656,27.02,,
T,48.94828,9.20109,200,1.6,26.667,10.2,,
T,48.94836,9.20121,200.3,2.2,26.679,12.51,,
T,48.94852,9.20142,200.3,0.3,26.703,23.52,,
T,48.94864,9.20158,200,-2,26.72,17.76,,
T,48.94885,9.20187,200,0.1,26.752,31.57,,
T,48.94886,9.20188,200,0,26.753,1.33,,
T,48.94896,9.20202,200.3,1.7,26.768,15.13,,
T,48.9492,9.20238,201.6,3.6,26.806,37.52,,
T,48.9493,9.20252,202.1,3,26.821,15.13,,
T,48.94939,9.20267,202.6,3.6,26.836,14.86,,
T,48.94961,9.20302,203.3,1.9,26.871,35.44,,
T,48.94962,9.20304,203.3,2,26.873,1.84,,
T,48.94973,9.20321,203,-1.9,26.891,17.46,,
T,48.94981,9.20335,202.7,-2.1,26.904,13.58,,
T,48.94985,9.20341,202.5,-2.3,26.91,6.25,,
T,48.94996,9.20361,202.1,-2.1,26.93,19.09,,
T,48.95004,9.20376,202.2,0.5,26.944,14.14,,
T,48.95042,9.2044,202.5,0.5,27.007,63.11,,
T,48.95053,9.2046,203.5,5,27.026,19.08,,
T,48.95098,9.20538,204,0.7,27.102,75.95,,
T,48.95146,9.20621,204,0,27.183,80.9,,
T,48.95182,9.20685,205,1.6,27.244,61.64,,
T,48.95193,9.20704,205,0.1,27.263,18.53,,
T,48.95211,9.20735,205.3,1,27.293,30.27,,
T,48.95269,9.20836,205.7,0.4,27.391,98.15,,
T,48.95281,9.20856,206.1,2.1,27.411,19.82,,
T,48.95332,9.20944,206,-0.1,27.497,85.85,,
T,48.9534,9.20959,205.7,-1.8,27.511,14.14,,
T,48.95344,9.20965,205.6,-1.2,27.517,6.25,,
T,48.95388,9.21041,205.5,-0.2,27.592,74.11,,
T,48.954,9.21062,205.8,1.5,27.612,20.36,,
T,48.95435,9.21123,207,2,27.671,59.25,,
T,48.95447,9.21144,206.9,-0.5,27.691,20.36,,
T,48.95459,9.21165,206.5,-2.1,27.712,20.36,,
T,48.95467,9.21179,206.2,-2.1,27.725,13.58,,
T,48.95475,9.21192,205.9,-2.2,27.738,13.03,,
T,48.95484,9.21208,205.3,-3.9,27.754,15.41,,
T,48.95492,9.2122,205,-2.2,27.766,12.51,,
T,48.95496,9.21228,205,-0.3,27.774,7.36,,
T,48.9552,9.21269,204.5,-1.2,27.814,40.17,,
T,48.95523,9.21274,204.3,-4.5,27.819,4.95,,
T,48.95529,9.21285,203.7,-5.3,27.829,10.46,,
T,48.95545,9.21312,202.4,-5.1,27.856,26.6,,
T,48.95563,9.21341,201.9,-1.5,27.885,29.19,,
T,48.9557,9.21353,201.8,-1,27.897,11.74,,
T,48.95577,9.21364,201.5,-3.2,27.908,11.2,,
T,48.95592,9.21387,201,-2,27.932,23.71,,
T,48.95616,9.21424,201.2,0.5,27.97,38.03,,
T,48.95622,9.21433,201.4,2.3,27.979,9.38,,
T,48.95635,9.21452,201.7,1.4,27.999,20.07,,
T,48.95646,9.21469,201.1,-3.3,28.017,17.45,,
T,48.95648,9.21471,201,-2.1,28.019,2.66,,
T,48.95652,9.21477,200.9,-1.8,28.026,6.25,,
T,48.95687,9.21526,200.7,-0.4,28.079,52.94,,
T,48.95717,9.21565,201.1,0.8,28.122,43.92,,
T,48.95722,9.21572,201,-0.8,28.13,7.56,,
T,48.9573,9.21582,200.7,-2.5,28.142,11.52,,
T,48.95743,9.21599,200.1,-3.2,28.161,19.08,,
T,48.95747,9.21604,200,-1.4,28.166,5.76,,
T,48.95761,9.21621,200.7,3.1,28.186,19.93,,
T,48.9577,9.21632,200.9,1.9,28.199,12.85,,
T,48.95786,9.2165,200.7,-0.8,28.221,22.14,,
T,48.95794,9.2166,200.7,-0.3,28.233,11.52,,
T,48.95806,9.21674,200.7,0.2,28.25,16.83,,
T,48.9582,9.21689,200.1,-3.3,28.269,19.05,,
T,48.95831,9.21701,199.8,-2.1,28.284,15.06,,
T,48.95869,9.21742,198,-3.4,28.336,51.84,,
T,48.95882,9.21755,198,-0.3,28.353,17.31,,
T,48.95882,9.21756,197.9,-1.2,28.354,0.73,,
T,48.95896,9.21769,198.4,2.7,28.372,18.25,,
T,48.95909,9.21782,199.7,7.1,28.389,17.31,,
T,48.95915,9.21788,200.6,11.3,28.397,7.99,,
T,48.95949,9.2182,201.5,2.1,28.442,44.48,,
T,48.95963,9.21833,200,-8.3,28.46,18.25,,
T,48.95987,9.21855,197.9,-6.6,28.491,31.18,,
T,48.95994,9.21861,197.4,-5.6,28.5,8.94,,
T,48.96023,9.21886,197.8,1.1,28.537,37.08,,
T,48.96059,9.21919,197.9,0.2,28.584,46.76,,
T,48.96071,9.21929,197.8,-0.8,28.599,15.22,,
T,48.96082,9.21938,198,1.2,28.613,13.9,,
T,48.96092,9.21947,198.3,2.7,28.626,12.93,,
T,48.96102,9.21956,198.7,2.8,28.639,12.93,,
T,48.96122,9.21973,198.6,-0.3,28.664,25.49,,
T,48.96147,9.21995,197.8,-2.6,28.697,32.13,,
T,48.96183,9.22027,199.1,3,28.743,46.39,,
T,48.96204,9.22045,200.3,4.5,28.77,26.82,,
T,48.9625,9.22087,199.9,-0.8,28.829,59.69,,
T,48.96262,9.22098,199.5,-2.5,28.845,15.59,,
T,48.96276,9.2211,199,-2.4,28.863,17.88,,
T,48.96281,9.22115,198.9,-2.7,28.87,6.66,,
T,48.96296,9.22128,198.4,-2.4,28.889,19.21,,
T,48.96312,9.22142,197.8,-3,28.909,20.54,,
T,48.96329,9.22157,197.2,-2.8,28.931,21.86,,
T,48.96342,9.22169,196.7,-2.8,28.948,16.92,,
T,48.96363,9.22187,195.9,-2.8,28.975,26.82,,
T,48.96376,9.22198,195.5,-2.4,28.991,16.55,,
T,48.96386,9.22207,195.5,-0.2,29.004,12.93,,
T,48.96395,9.22215,195.6,0.6,29.016,11.6,,
T,48.9641,9.22228,195.2,-1.8,29.035,19.21,,
T,48.96424,9.2224,195.3,0.1,29.053,17.88,,
T,48.96426,9.22242,195.3,2.7,29.056,2.66,,
T,48.96439,9.22253,195.8,2.8,29.072,16.55,,
T,48.96442,9.22255,195.9,3,29.076,3.64,,
T,48.96451,9.22264,196.2,2.7,29.088,11.98,,
T,48.96465,9.22276,196.7,2.8,29.106,17.88,,
T,48.96473,9.22283,197.2,4.6,29.116,10.27,,
T,48.96487,9.22296,198.2,5.3,29.134,18.25,,
T,48.96501,9.22307,199,4.6,29.152,17.53,,
T,48.96507,9.22313,199.1,0.8,29.16,7.99,,
T,48.96516,9.22321,199.3,2.2,29.171,11.6,,
T,48.96523,9.22327,199.6,3.6,29.18,8.94,,
T,48.96532,9.22334,199.9,1.9,29.192,11.24,,
T,48.96535,9.22337,199.8,-2,29.196,3.99,,
T,48.96548,9.22349,199.7,-0.5,29.212,16.92,,
T,48.96555,9.22355,199.8,1.1,29.221,8.94,,
T,48.96592,9.22387,201.3,3.1,29.269,47.35,,
T,48.96602,9.22396,201.9,5.1,29.282,12.93,,
T,48.96606,9.22399,202.2,5.1,29.287,4.96,,
T,48.96652,9.2244,203.2,1.7,29.346,59.31,,
T,48.96679,9.22465,203,-0.5,29.381,35.17,,
T,48.96717,9.22497,202.9,-0.2,29.429,48.32,,
T,48.96719,9.22499,202.9,0,29.432,2.66,,
T,48.96753,9.22528,205.1,5,29.475,43.37,,
T,48.96764,9.22539,205.5,2.7,29.49,14.65,,
T,48.96766,9.22541,205.6,2.7,29.493,2.66,,
T,48.96787,9.22559,206,1.6,29.52,26.82,,
T,48.96846,9.22611,205,-1.3,29.595,75.86,,
T,48.96856,9.2262,205,0,29.608,12.93,,
T,48.9695,9.22703,209.3,3.6,29.729,120.92,,
T,48.96974,9.22723,210.2,2.9,29.76,30.44,,
T,48.96999,9.22744,212.2,6.1,29.792,31.77,,
T,48.97015,9.22756,213,4,29.811,19.84,,
T,48.97025,9.22762,213.4,3.7,29.823,11.96,,
T,48.97048,9.22779,213.7,1,29.852,28.45,,
T,48.97076,9.22798,214,1,29.886,34.1,,
T,48.97093,9.22809,214.2,1.1,29.906,20.55,,
T,48.97105,9.22817,214.4,1,29.921,14.57,,
T,48.9711,9.22819,214.5,1.9,29.927,5.75,,
T,48.97117,9.22824,214.7,2.5,29.935,8.6,,
T,48.9713,9.22831,215.4,4.6,29.951,15.34,,
T,48.97142,9.22839,216.3,6.5,29.965,14.57,,
T,48.97167,9.22853,219,9,29.995,29.63,,
T,48.97193,9.22866,219.9,3.1,30.025,30.44,,
T,48.97216,9.22878,220.8,3.1,30.052,27.04,,
T,48.97228,9.22883,221,1.6,30.066,13.84,,
T,48.97236,9.22887,221,0,30.076,9.37,,
T,48.97237,9.22887,221,0,30.077,1.11,,
T,48.97271,9.22902,221.4,1,30.116,39.37,,
T,48.97282,9.22906,221.6,1.8,30.129,12.58,,
T,48.97302,9.22913,222.8,5,30.151,22.82,,
T,48.97308,9.22916,223.2,5.9,30.159,7.02,,
T,48.97323,9.22921,224.4,6.9,30.176,17.08,,
T,48.97334,9.22925,225.3,7.8,30.188,12.58,,
T,48.97347,9.22928,226.2,5.8,30.203,14.62,,
T,48.97348,9.22929,226.3,5.6,30.204,1.33,,
T,48.97354,9.22931,226.6,5.2,30.211,6.83,,
T,48.97364,9.22934,227.2,4.8,30.222,11.34,,
T,48.97379,9.22938,228.1,5.7,30.239,16.94,,
T,48.97394,9.22942,228.8,3.7,30.256,16.94,,
T,48.97415,9.22947,228.1,-3,30.28,23.64,,
T,48.97426,9.2295,228,-0.5,30.292,12.43,,
T,48.97436,9.22952,228,0,30.303,11.22,,
T,48.9745,9.22955,228.1,0.5,30.319,15.72,,
T,48.97471,9.22959,228.5,1.8,30.343,23.54,,
T,48.97473,9.22959,228.5,1,30.345,2.22,,
T,48.97489,9.22961,228.6,0.4,30.363,17.85,,
T,48.97497,9.22963,228.7,0.8,30.372,9.02,,
T,48.97507,9.22963,228.4,-2.3,30.383,11.12,,
T,48.97521,9.22965,228,-2.8,30.399,15.64,,
T,48.97525,9.22965,227.8,-3.2,30.403,4.45,,
T,48.97528,9.22966,227.8,-2,30.406,3.42,,
T,48.97536,9.22967,227.6,-1.6,30.415,8.93,,
T,48.97542,9.22967,227.5,-2,30.422,6.67,,
T,48.97545,9.22967,227.4,-2,30.425,3.34,,
T,48.97556,9.22968,227.2,-2.1,30.438,12.25,,
T,48.97561,9.22969,227.3,2.6,30.443,5.61,,
T,48.97572,9.22969,227.7,3.2,30.455,12.23,,
T,48.97595,9.2297,228.5,3,30.481,25.59,,
T,48.97597,9.2297,228.5,3,30.483,2.22,,
T,48.97613,9.22971,228.7,1.1,30.501,17.81,,
T,48.97649,9.22973,223.5,-12.9,30.541,40.06,,
T,48.97653,9.22973,223,-12.9,30.546,4.45,,
T,48.97669,9.22974,220.9,-11.5,30.563,17.81,,
T,48.97724,9.22977,219.5,-2.3,30.625,61.2,,
T,48.97736,9.22978,218.7,-6.3,30.638,13.37,,
T,48.97748,9.22978,217.9,-5.8,30.651,13.35,,
T,48.97768,9.22979,218.4,2.2,30.674,22.25,,
T,48.97777,9.2298,218.7,2.9,30.684,10.04,,
T,48.97778,9.2298,218.7,3.1,30.685,1.11,,
T,48.97793,9.2298,219.1,2.3,30.701,16.68,,
T,48.97795,9.22981,219.1,-0.3,30.704,2.34,,
T,48.97801,9.22981,219.3,2.2,30.71,6.67,,
T,48.97815,9.22982,218.8,-2.7,30.726,15.59,,
T,48.97829,9.22983,218.1,-5,30.742,15.59,,
T,48.97831,9.22983,218,-4.5,30.744,2.22,,
T,48.97841,9.22983,217.6,-3.5,30.755,11.12,,
T,48.97847,9.22984,217.2,-4.8,30.762,6.71,,
T,48.97849,9.22984,217.2,-3.2,30.764,2.22,,
T,48.97867,9.22984,216.6,-2.8,30.784,20.02,,
T,48.97881,9.22985,216.2,-2.4,30.799,15.59,,
T,48.97882,9.22985,216.2,-1.7,30.801,1.11,,
T,48.97903,9.22986,215.8,-2,30.824,23.37,,
T,48.97913,9.22987,215.5,-2,30.835,11.14,,
T,48.97927,9.22988,216.4,5.5,30.851,15.59,,
T,48.97932,9.22988,216.8,8.3,30.856,5.56,,
T,48.97936,9.22988,217.2,8.3,30.861,4.45,,
T,48.97954,9.22989,219.2,9.7,30.881,20.03,,
T,48.97974,9.2299,221.5,10.4,30.903,22.25,,
T,48.9799,9.22991,222.6,6.3,30.921,17.81,,
T,48.97993,9.22991,222.8,6.5,30.924,3.34,,
T,48.98058,9.22994,229.5,9.2,30.996,72.32,,
T,48.98089,9.22996,232,7.4,31.031,34.51,,
T,48.98106,9.22997,232.1,0.3,31.05,18.92,,
T,48.98122,9.22998,233.2,6.4,31.068,17.81,,
T,48.9814,9.22999,235.1,9.3,31.088,20.03,,
T,48.98156,9.22999,236.3,6.7,31.105,17.79,,
T,48.98188,9.23001,238.5,6.3,31.141,35.62,,
T,48.98226,9.23003,241,5.9,31.183,42.28,,
T,48.98244,9.23004,241.1,0.5,31.203,20.03,,
T,48.98262,9.23005,241.5,2.1,31.223,20.03,,
T,48.98267,9.23005,241.7,2.7,31.229,5.56,,
T,48.98284,9.23006,242.2,2.9,31.248,18.92,,
T,48.98285,9.23006,242.3,3.2,31.249,1.11,,
T,48.98294,9.23006,242.6,3.2,31.259,10.01,,
T,48.98303,9.23007,242.9,3.2,31.269,10.04,,
T,48.98316,9.23007,243,0.6,31.284,14.46,,
T,48.98332,9.23008,243,0,31.301,17.81,,
T,48.98348,9.23009,243.7,4,31.319,17.81,,
T,48.98356,9.2301,244,3.7,31.328,8.93,,
T,48.98363,9.23011,244.2,2.4,31.336,7.82,,
T,48.98375,9.23012,244.4,0.9,31.349,13.37,,
T,48.98401,9.23015,244.9,1.9,31.378,29,,
T,48.9841,9.23016,245.2,2.9,31.388,10.04,,
T,48.9842,9.23018,245.6,3.3,31.4,11.22,,
T,48.98429,9.23019,246.1,5.1,31.41,10.04,,
T,48.98461,9.23025,247.7,4.4,31.445,35.86,,
T,48.98498,9.23034,248.9,3.1,31.487,41.67,,
T,48.98499,9.23035,249,2.7,31.488,1.33,,
T,48.98524,9.23041,248.1,-2.9,31.517,28.15,,
T,48.98552,9.23049,248,-0.4,31.548,31.68,,
T,48.98573,9.23057,247.9,-0.3,31.572,24.08,,
T,48.98588,9.23062,248.1,1,31.589,17.08,,
T,48.9859,9.23063,248.2,4.6,31.592,2.34,,
T,48.98606,9.23069,249.1,5.1,31.61,18.33,,
T,48.98621,9.23075,249.8,3.6,31.627,17.25,,
T,48.98638,9.23082,250.1,1.5,31.647,19.59,,
T,48.98654,9.23088,250.8,3.8,31.665,18.33,,
T,48.98745,9.23126,257.2,6.1,31.77,104.95,,
T,48.98761,9.23133,258.2,5.4,31.789,18.52,,
T,48.98763,9.23133,258.3,3.2,31.791,2.22,,
T,48.98789,9.23144,259,2.5,31.821,30.01,,
T,48.98797,9.23148,259,0,31.83,9.37,,
T,48.98829,9.23161,260,2.8,31.867,36.84,,
T,48.98845,9.23168,260.4,1.9,31.886,18.52,,
T,48.98862,9.23175,260.7,1.8,31.905,19.59,,
T,48.98888,9.23186,261.3,1.8,31.935,30.01,,
T,48.98901,9.23191,261.2,-0.6,31.95,14.91,,
T,48.98923,9.23201,261,-0.7,31.976,25.54,,
T,48.98928,9.23202,261.1,2.6,31.981,5.61,,
T,48.98968,9.23219,262.7,3.4,32.028,46.19,,
T,48.9899,9.23227,263.4,2.8,32.053,25.16,,
T,48.98994,9.23229,263.5,1.7,32.057,4.68,,
T,48.99011,9.23236,264.1,3.1,32.077,19.59,,
T,48.9903,9.23242,265.1,4.6,32.099,21.58,,
T,48.9906,9.23252,266.1,3,32.133,34.16,,
T,48.99072,9.23255,266.4,2.4,32.146,13.52,,
T,48.99085,9.23259,266.7,1.9,32.161,14.75,,
T,48.9911,9.23264,267,1,32.189,28.04,,
T,48.99116,9.23266,267,0.7,32.196,6.83,,
T,48.99127,9.23268,267.2,1.2,32.208,12.32,,
T,48.99136,9.2327,267.4,2.2,32.218,10.12,,
T,48.9914,9.2327,267.3,-1,32.223,4.45,,
T,48.99171,9.23276,265.5,-5.3,32.257,34.75,,
T,48.99181,9.23278,265,-4.5,32.269,11.22,,
T,48.99202,9.23281,263.7,-5.5,32.292,23.46,,
T,48.99234,9.23284,263,-2,32.328,35.65,,
T,48.99237,9.23284,263.1,4,32.331,3.34,,
T,48.99243,9.23285,263.5,5.4,32.338,6.71,,
T,48.99252,9.23286,263.7,2.5,32.348,10.04,,
T,48.99266,9.23287,262.6,-6.8,32.363,15.59,,
T,48.99289,9.23288,261.7,-3.7,32.389,25.59,,
T,48.99307,9.2329,261.7,0.2,32.409,20.07,,
T,48.99339,9.23292,261,-2,32.445,35.62,,
T,48.99361,9.23293,259.2,-7.5,32.469,24.48,,
T,48.99382,9.23294,258.6,-2.6,32.493,23.37,,
T,48.99397,9.23295,258,-3.5,32.509,16.7,,
T,48.99425,9.23297,256.2,-5.9,32.54,31.17,,
T,48.99427,9.23297,256,-9.7,32.543,2.22,,
T,48.99433,9.23297,255.3,-9.7,32.549,6.67,,
T,48.99482,9.23301,252.6,-5,32.604,54.57,,
T,48.99534,9.23303,251.1,-2.6,32.662,57.85,,
T,48.99548,9.23304,251,-0.4,32.677,15.59,,
T,48.99561,9.23306,251,-0.2,32.692,14.53,,
T,48.99577,9.23307,250.9,-0.2,32.71,17.81,,
T,48.99605,9.23308,251,0.3,32.741,31.15,,
T,48.99655,9.23312,254.5,6.2,32.797,55.68,,
T,48.9967,9.23313,255.4,5.4,32.813,16.7,,
T,48.99679,9.23314,255.7,3.6,32.823,10.04,,
T,48.99681,9.23314,255.8,3.2,32.825,2.22,,
T,48.9969,9.23315,256.2,3.6,32.836,10.04,,
T,48.99702,9.23316,256.8,4.8,32.849,13.37,,
T,48.99723,9.23319,258.1,5.3,32.872,23.46,,
T,48.99739,9.23321,259.2,6.5,32.89,17.85,,
T,48.99751,9.23323,260,5.9,32.904,13.43,,
T,48.99767,9.23326,260,0,32.922,17.93,,
T,48.99782,9.23329,260.2,0.9,32.938,16.83,,
T,48.998,9.23333,260.8,3.2,32.959,20.23,,
T,48.99813,9.23336,261.3,3.4,32.973,14.62,,
T,48.9982,9.23338,261.6,4,32.981,7.92,,
T,48.99829,9.2334,262,4.3,32.991,10.12,,
T,48.99848,9.23346,263.3,5.7,33.013,21.58,,
T,48.99864,9.2335,264.1,4.7,33.031,18.03,,
T,48.9988,9.23355,265.1,5.2,33.049,18.17,,
T,48.99891,9.23359,265.9,6.9,33.062,12.58,,
T,48.99908,9.23365,266.7,3.9,33.081,19.41,,
T,48.99911,9.23366,266.8,3.2,33.084,3.42,,
T,48.99944,9.23379,268.6,4.8,33.122,37.91,,
T,48.99976,9.23393,271.7,8.2,33.159,37.03,,
T,49.00007,9.23407,275.5,10.7,33.195,35.96,,
T,49.00029,9.23417,277.1,6.2,33.221,25.54,,
T,49.00071,9.2344,279.6,5.2,33.271,49.65,,
T,49.00097,9.23456,282.2,8.1,33.302,31.19,,
T,49.00107,9.23462,283.2,8.8,33.314,11.96,,
T,49.0013,9.23477,285.5,8.2,33.342,27.83,,
T,49.00141,9.23484,286.5,7.6,33.355,13.26,,
T,49.00156,9.23494,287.5,5.4,33.373,18.22,,
T,49.00173,9.23506,288.5,4.4,33.394,20.85,,
T,49.00205,9.2353,290.4,4.8,33.434,39.68,,
T,49.0022,9.23541,290.9,2.9,33.452,18.52,,
T,49.00242,9.23559,291.7,2.9,33.48,27.79,,
T,49.00258,9.23571,292,1.5,33.5,19.84,,
T,49.00269,9.2358,292,0,33.514,13.89,,
T,49.00279,9.23588,292,0.3,33.526,12.57,,
T,49.003,9.23606,292.1,0.4,33.553,26.81,,
T,49.00345,9.23645,294.8,4.5,33.611,57.61,,
T,49.00364,9.23661,295.8,4.3,33.635,24.16,,
T,49.00369,9.23666,296,2.7,33.641,6.66,,
T,49.00381,9.23677,296.1,0.8,33.657,15.58,,
T,49.00393,9.23688,295.9,-1.6,33.673,15.58,,
T,49.00398,9.23692,295.7,-2.9,33.679,6.28,,
T,49.00403,9.23696,295.5,-2,33.685,6.28,,
T,49.00424,9.23716,296,1.6,33.713,27.56,,
T,49.00429,9.2372,296.3,5.5,33.719,6.28,,
T,49.00446,9.23737,297.5,5.1,33.742,22.63,,
T,49.00466,9.23755,297.2,-1,33.767,25.85,,
T,49.00496,9.23784,297,-0.6,33.807,39.54,,
T,49.00498,9.23786,297,0,33.81,2.66,,
T,49.00512,9.238,296.9,-0.5,33.828,18.64,,
T,49.0053,9.23818,296.3,-2.4,33.852,23.96,,
T,49.00544,9.23831,294.9,-8.1,33.87,18.24,,
T,49.00557,9.23845,293.9,-5.5,33.888,17.72,,
T,49.00571,9.23861,292.9,-5.2,33.908,19.48,,
T,49.00587,9.23876,292.1,-3.9,33.929,20.91,,
T,49.00623,9.23915,292.6,1.1,33.978,49.16,,
T,49.00635,9.23927,292.1,-3.2,33.994,15.97,,
T,49.00647,9.23941,291.7,-2,34.011,16.82,,
T,49.00662,9.23957,291.1,-3.2,34.031,20.38,,
T,49.0067,9.23965,291,-0.9,34.042,10.65,,
T,49.00686,9.23983,290.6,-1.8,34.064,22.14,,
T,49.00724,9.24025,290,-1.2,34.116,52.25,,
T,49.00745,9.24049,289.2,-2.6,34.145,29.22,,
T,49.00751,9.24055,289,-2.7,34.153,7.99,,
T,49.00791,9.241,288.2,-1.5,34.208,55.34,,
T,49.00813,9.24124,288.1,-0.2,34.239,30.11,,
T,49.00817,9.24128,288.2,0.3,34.244,5.32,,
T,49.00818,9.24129,288.2,-0.2,34.245,1.33,,
T,49.00833,9.24146,288,-0.8,34.266,20.81,,
T,49.00834,9.24147,288,2,34.267,1.33,,
T,49.00849,9.24164,288.6,2.6,34.288,20.81,,
T,49.00873,9.24191,289,1.3,34.321,33.2,,
T,49.0088,9.24198,289,-0.4,34.331,9.32,,
T,49.00895,9.24215,289,0.2,34.352,20.81,,
T,49.00922,9.24245,289,0,34.389,37.19,,
T,49.00939,9.24262,288.6,-1.9,34.411,22.63,,
T,49.0095,9.24274,288.3,-1.5,34.426,15.06,,
T,49.00965,9.24289,288.4,0.5,34.446,19.97,,
T,49.00968,9.24293,288.4,-1.3,34.451,4.44,,
T,49.00975,9.243,288.1,-3,34.46,9.32,,
T,49.00983,9.24309,287.6,-4.8,34.471,11.07,,
T,49.00998,9.24324,286.5,-5.5,34.491,19.97,,
T,49.01032,9.24358,285,-3.2,34.536,45.26,,
T,49.01033,9.2436,285,-0.5,34.538,1.84,,
T,49.01058,9.24384,284,-3,34.571,32.88,,
T,49.01079,9.24403,281.7,-8.4,34.598,27.18,,
T,49.01099,9.24422,280.1,-6.4,34.625,26.23,,
T,49.01125,9.24445,278.5,-4.8,34.658,33.45,,
T,49.01127,9.24447,278.4,-2.7,34.661,2.66,,
T,49.01152,9.24468,278.3,-0.2,34.692,31.76,,
T,49.01167,9.24481,278.4,0.3,34.712,19.2,,
T,49.01189,9.24498,277.2,-4.3,34.739,27.45,,
T,49.01194,9.24502,276.9,-5.5,34.745,6.28,,
T,49.01226,9.24525,274.1,-7.1,34.785,39.36,,
T,49.01237,9.24534,273.2,-6,34.799,13.89,,
T,49.01238,9.24534,273.2,-3.2,34.8,1.11,,
T,49.01265,9.24553,272.6,-1.7,34.833,33.09,,
T,49.01291,9.2457,272.4,-0.6,34.864,31.48,,
T,49.01298,9.24574,272.4,-0.4,34.873,8.32,,
T,49.01303,9.24577,272.4,-0.6,34.879,5.98,,
T,49.01311,9.24582,272.3,-0.8,34.888,9.62,,
T,49.0132,9.24587,272.2,-0.8,34.899,10.66,,
T,49.01325,9.2459,272.1,-0.8,34.905,5.98,,
T,49.01345,9.24602,272.9,3.2,34.929,23.91,,
T,49.01356,9.24608,273.7,5.8,34.942,13,,
T,49.01371,9.24615,273.7,0,34.959,17.45,,
T,49.01378,9.24619,273.5,-2.2,34.968,8.32,,
T,49.01408,9.24634,273.2,-0.9,35.003,35.12,,
T,49.01432,9.24645,273.7,1.8,35.031,27.88,,
T,49.01451,9.24654,274.4,3.3,35.053,22.13,,
T,49.01483,9.24666,273.5,-2.4,35.089,36.65,,
T,49.01491,9.24669,272,-15.9,35.098,9.16,,
T,49.01495,9.24671,271.3,-16.9,35.103,4.68,,
T,49.01502,9.24673,270.1,-14.1,35.111,7.92,,
T,49.01512,9.24677,268.9,-10.6,35.123,11.5,,
T,49.01525,9.24681,267.7,-8.3,35.137,14.75,,
T,49.01541,9.24686,267,-3.9,35.156,18.17,,
T,49.01559,9.24692,266.3,-3.3,35.176,20.49,,
T,49.01567,9.24694,266.4,1.6,35.185,9.02,,
T,49.01575,9.24696,266.6,1.9,35.194,9.02,,
T,49.0159,9.247,267.1,3.1,35.211,16.94,,
T,49.01606,9.24704,268.2,6.1,35.229,18.03,,
T,49.01615,9.24706,268.7,4.7,35.239,10.12,,
T,49.01623,9.24708,268.9,2.6,35.248,9.02,,
T,49.01639,9.24711,269.6,3.7,35.266,17.93,,
T,49.01651,9.24713,269.8,1.6,35.279,13.43,,
T,49.01671,9.24717,270,0.8,35.302,22.43,,
T,49.01688,9.2472,270,0,35.321,19.03,,
T,49.01697,9.24722,269.9,-0.9,35.331,10.12,,
