type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,47.7866,16.204,290.2,-2.8,58.891,13.34,,
T,47.78648,16.20401,291.4,8.9,58.904,13.36,,
T,47.78611,16.20401,295.1,9,58.945,41.14,,
T,47.78575,16.20402,295.5,1,58.985,40.03,,
T,47.78539,16.20403,295.5,-0.1,59.025,40.03,,
T,47.78503,16.20404,291.8,-9.2,59.065,40.03,,
T,47.78491,16.20404,292.1,2.2,59.079,13.34,,
T,47.78478,16.20404,293.2,7.3,59.093,14.45,,
T,47.78424,16.20406,295.1,3.2,59.153,60.06,,
T,47.78369,16.20407,295.5,0.6,59.214,61.16,,
T,47.78287,16.20409,296.4,1,59.306,91.18,,
T,47.78217,16.2041,295.5,-1.1,59.383,77.83,,
T,47.78129,16.20413,296.7,1.2,59.481,97.87,,
T,47.7804,16.20416,297,0.2,59.58,98.98,,
T,47.77929,16.20418,296.9,0,59.704,123.43,,
T,47.77836,16.20421,296.9,0,59.807,103.43,,
T,47.77825,16.20421,297.1,1.4,59.819,12.23,,
T,47.77814,16.20422,297.4,2.2,59.832,12.25,,
T,47.77747,16.20424,297.7,0.5,59.906,74.51,,
T,47.77457,16.20429,299.3,0.5,60.229,322.46,,
T,47.77385,16.2043,299.5,0.2,60.309,80.06,,
T,47.77328,16.20433,300.1,1,60.372,63.42,,
T,47.77315,16.20433,300.4,1.9,60.386,14.45,,
T,47.77303,16.20434,300.6,1.8,60.4,13.36,,
T,47.77251,16.20433,300.6,-0.1,60.458,57.82,,
T,47.77208,16.20433,300.6,0,60.505,47.81,,
T,47.77157,16.20432,301,0.7,60.562,56.71,,
T,47.77109,16.2043,301.5,1,60.616,53.39,,
T,47.77059,16.20427,301.3,-0.4,60.671,55.64,,
T,47.77027,16.20425,302.4,3.1,60.707,35.61,,
T,47.76977,16.2042,302.8,0.6,60.763,55.72,,
T,47.76929,16.20414,302.9,0.3,60.816,53.56,,
T,47.76886,16.20408,302.7,-0.4,60.864,48.02,,
T,47.76849,16.20402,303,0.7,60.905,41.38,,
T,47.76802,16.20393,303.7,1.3,60.958,52.69,,
T,47.76772,16.20387,303.9,0.7,60.992,33.66,,
T,47.76736,16.20379,303.8,-0.3,61.032,40.47,,
T,47.76703,16.20371,304,0.3,61.069,37.18,,
T,47.76702,16.20371,303.9,-0.3,61.071,1.11,,
T,47.76671,16.20363,304.9,2.6,61.106,34.99,,
T,47.76621,16.20349,304.5,-0.7,61.162,56.57,,
T,47.76567,16.20334,305.6,1.7,61.223,61.08,,
T,47.76513,16.20316,305.3,-0.4,61.285,61.54,,
T,47.76461,16.20298,306,1.1,61.344,59.37,,
T,47.76428,16.20285,306.4,1.2,61.382,37.96,,
T,47.76397,16.20273,306.8,1,61.418,35.62,,
T,47.76355,16.20256,307,0.5,61.466,48.41,,
T,47.7634,16.2025,307,0,61.483,17.27,,
T,47.76276,16.20222,308,1.3,61.558,74.19,,
T,47.76215,16.20193,307.9,-0.1,61.629,71.22,,
T,47.76155,16.20161,308.2,0.4,61.7,70.89,,
T,47.76094,16.20129,308.7,0.7,61.772,71.94,,
T,47.76024,16.20088,309.1,0.5,61.855,83.68,,
T,47.75966,16.20051,309.7,0.9,61.926,70.2,,
T,47.7589,16.2,310,0.2,62.018,92.75,,
T,47.75825,16.19955,310.6,0.8,62.098,79.76,,
T,47.75784,16.19926,310.9,0.6,62.149,50.51,,
T,47.75767,16.19911,310.9,0.1,62.171,21.99,,
T,47.7575,16.19898,311,0.6,62.192,21.27,,
T,47.75736,16.1989,311.5,2.9,62.209,16.68,,
T,47.75726,16.19881,311.6,0.7,62.222,13.01,,
T,47.75675,16.1984,311.8,0.3,62.286,64.5,,
T,47.75618,16.1979,311.9,0.1,62.36,73.63,,
T,47.75572,16.19751,312.4,0.9,62.419,58.91,,
T,47.75526,16.19709,313,1,62.479,60.06,,
T,47.75466,16.1965,313.1,0.2,62.559,80.05,,
T,47.7542,16.19603,313.6,0.8,62.621,62.11,,
T,47.75358,16.19538,314.1,0.5,62.705,84.42,,
T,47.75297,16.19468,314.9,1,62.791,85.76,,
T,47.75274,16.19441,314.9,0,62.824,32.62,,
T,47.75238,16.194,314.8,-0.1,62.874,50.47,,
T,47.75236,16.19397,314.8,-1.1,62.877,3.16,,
T,47.75212,16.19368,315.4,1.7,62.912,34.42,,
T,47.75197,16.19348,315.6,0.9,62.934,22.43,,
T,47.75184,16.19333,315.4,-1.1,62.952,18.31,,
T,47.75067,16.19179,316.8,0.8,63.126,173.95,,
T,47.75053,16.1916,316.8,0.1,63.147,21.1,,
T,47.75005,16.19091,316.9,0.1,63.222,74.33,,
T,47.7494,16.18994,317.8,0.9,63.324,102.54,,
T,47.74883,16.18903,318.5,0.7,63.417,93.13,,
T,47.74847,16.18844,318.4,-0.2,63.477,59.66,,
T,47.74821,16.188,318.8,0.9,63.521,43.87,,
T,47.74782,16.18731,319.7,1.4,63.588,67.51,,
T,47.74754,16.18681,319.8,0.1,63.637,48.73,,
T,47.74722,16.18623,320,0.4,63.693,56.19,,
T,47.74675,16.18534,320.5,0.6,63.778,84.77,,
T,47.74469,16.18148,322.4,0.5,64.147,369.12,,
T,47.74339,16.17904,323.7,0.6,64.38,233.19,,
T,47.74218,16.17676,325.4,0.8,64.598,217.57,,
T,47.74165,16.17577,325.8,0.4,64.693,94.79,,
T,47.74128,16.17506,326.3,0.8,64.76,67.29,,
T,47.74069,16.17395,326.6,0.3,64.866,105.99,,
T,47.74047,16.17355,326.9,0.8,64.905,38.71,,
T,47.73842,16.1697,329.6,0.7,65.273,367.87,,
T,47.73769,16.16833,330,0.3,65.404,130.94,,
T,47.73728,16.16756,330.8,1,65.477,73.58,,
T,47.73584,16.16486,332,0.5,65.735,258.16,,
T,47.73474,16.1628,332.9,0.5,65.932,197.06,,
T,47.73347,16.16041,334.5,0.7,66.161,228.2,,
T,47.7332,16.1599,335.6,2.2,66.209,48.63,,
T,47.73309,16.1597,335.4,-0.8,66.229,19.36,,
T,47.73276,16.15907,336,0.9,66.288,59.83,,
T,47.73269,16.15896,335.9,-0.3,66.3,11.34,,
T,47.73193,16.15754,336,0.1,66.436,135.96,,
T,47.73132,16.15637,337.1,1,66.547,110.92,,
T,47.73083,16.15546,338,1,66.634,87.34,,
T,47.73067,16.15515,338.2,0.7,66.663,29.28,,
T,47.73055,16.15491,338,-0.9,66.686,22.41,,
T,47.73033,16.15451,338.1,0.4,66.724,38.71,,
T,47.73016,16.1542,338.9,2.5,66.754,29.97,,
T,47.72999,16.1539,338,-2.9,66.784,29.39,,
T,47.72988,16.15369,337.9,-0.7,66.804,19.94,,
T,47.72934,16.1527,338.7,0.8,66.899,95.5,,
T,47.72897,16.152,339.1,0.7,66.966,66.71,,
T,47.72878,16.15165,339.3,0.7,67,33.7,,
T,47.7286,16.15132,339.7,1.3,67.031,31.83,,
T,47.72842,16.15101,339.1,-2.1,67.062,30.68,,
T,47.72837,16.1509,338.9,-1.9,67.072,9.95,,
T,47.72815,16.15052,340.1,3.3,67.11,37.56,,
T,47.72744,16.14925,340.5,0.2,67.233,123.73,,
T,47.72705,16.14858,341.2,1.1,67.3,66.38,,
T,47.72664,16.14788,342,1.1,67.369,69.54,,
T,47.7263,16.1473,341.5,-0.8,67.427,57.64,,
T,47.72594,16.14668,342.2,1.2,67.488,61.36,,
T,47.72555,16.14602,342.7,0.7,67.554,65.82,,
T,47.72515,16.14534,342.9,0.4,67.622,67.68,,
T,47.72477,16.14467,343.3,0.5,67.687,65.66,,
T,47.7244,16.14405,343.6,0.6,67.75,62.1,,
T,47.72434,16.14395,343.5,-1.3,67.76,10.04,,
T,47.72413,16.1436,343.9,1.2,67.795,35.14,,
T,47.72388,16.14315,344.4,0.9,67.838,43.73,,
T,47.72384,16.14308,344.2,-1.7,67.845,6.88,,
T,47.72377,16.14297,343.9,-2.9,67.857,11.34,,
T,47.72371,16.14287,343.9,0.3,67.867,10.04,,
T,47.72366,16.1428,344.3,5.3,67.874,7.65,,
T,47.72362,16.14273,344.7,5.3,67.881,6.88,,
T,47.72359,16.14265,344.6,-1.9,67.888,6.87,,
T,47.72352,16.14255,344.4,-1.2,67.899,10.81,,
T,47.72316,16.14204,344.7,0.4,67.954,55.37,,
T,47.72231,16.14066,346.3,1.2,68.094,140.18,,
T,47.72213,16.14036,346.9,2,68.125,30.12,,
T,47.72092,16.13838,341.1,-2.9,68.325,200.42,,
T,47.7204,16.13764,340.7,-0.6,68.405,80.16,,
T,47.72024,16.13741,343,9.5,68.43,24.78,,
T,47.72009,16.13718,348.2,21.7,68.454,24,,
T,47.71963,16.13652,352,5.3,68.525,71.19,,
T,47.71955,16.13641,352.5,4.2,68.537,12.13,,
T,47.71747,16.13387,358.2,1.9,68.837,299.67,,
T,47.71633,16.13278,362,2.5,68.988,150.85,,
T,47.71604,16.13257,362.6,1.8,69.024,35.89,,
T,47.71583,16.13238,363,1.4,69.051,27.36,,
T,47.71555,16.13217,363.6,1.8,69.086,34.89,,
T,47.71511,16.13185,363.1,-0.9,69.14,54.5,,
T,47.71482,16.13164,362.7,-1.1,69.176,35.89,,
T,47.71452,16.13144,365.2,6.7,69.213,36.58,,
T,47.7144,16.13135,366.7,10.3,69.228,14.95,,
T,47.71397,16.13107,369.3,4.9,69.28,52.22,,
T,47.71364,16.13084,370.8,3.7,69.321,40.55,,
T,47.71315,16.13056,372.7,3.2,69.379,58.39,,
T,47.71287,16.1304,373.1,1.3,69.412,33.37,,
T,47.7126,16.13026,374.4,4,69.444,31.8,,
T,47.71242,16.13017,373.1,-6.1,69.465,21.12,,
T,47.71234,16.13012,371.9,-12.3,69.475,9.65,,
T,47.71219,16.13006,370.5,-8.2,69.492,17.27,,
T,47.71198,16.12997,370.9,1.6,69.516,24.31,,
T,47.71191,16.12994,371.8,12.1,69.525,8.1,,
T,47.71182,16.12991,374,21,69.535,10.26,,
T,47.71091,16.1296,380.5,6.3,69.639,103.82,,
T,47.71061,16.12953,382.6,6.2,69.672,33.77,,
T,47.7106,16.12952,382.7,5.4,69.674,1.34,,
T,47.71026,16.12943,384.1,3.6,69.712,38.4,,
T,47.71016,16.1294,384.4,2.6,69.724,11.34,,
T,47.71003,16.12936,384.6,1.8,69.738,14.76,,
T,47.70976,16.12929,385.8,3.8,69.769,30.48,,
T,47.70953,16.12924,386.7,3.5,69.795,25.85,,
T,47.7094,16.12921,387.2,3.2,69.809,14.63,,
T,47.70927,16.12918,387.6,3.2,69.824,14.63,,
T,47.70918,16.12917,388,3.2,69.834,10.03,,
T,47.70904,16.12915,388.5,3.4,69.85,15.64,,
T,47.70877,16.12911,389.7,4.1,69.88,30.17,,
T,47.70855,16.12908,390.8,4.6,69.904,24.56,,
T,47.70812,16.12905,392.7,3.9,69.952,47.86,,
T,47.70778,16.12903,394,3.3,69.99,37.83,,
T,47.70722,16.12902,396,3.2,70.052,62.27,,
T,47.70681,16.12903,397.5,3.2,70.098,45.59,,
T,47.70593,16.12915,400.7,3.2,70.196,98.26,,
T,47.70542,16.12922,402.7,3.6,70.253,56.95,,
T,47.70469,16.12933,405.5,3.5,70.335,81.58,,
T,47.70345,16.12955,409.6,2.9,70.473,138.85,,
T,47.7023,16.12975,412.7,2.5,70.602,128.74,,
T,47.70219,16.12976,413.1,2.9,70.614,12.25,,
T,47.70192,16.12978,413.7,2.1,70.645,30.06,,
T,47.70162,16.12983,413.2,-1.5,70.678,33.57,,
T,47.70142,16.12986,413,-0.9,70.7,22.35,,
T,47.70121,16.12991,413.7,2.9,70.724,23.65,,
T,47.70078,16.13,416.2,5.1,70.772,48.28,,
T,47.70023,16.13009,417.1,1.4,70.834,61.52,,
T,47.69986,16.13014,417.8,1.7,70.875,41.31,,
T,47.69951,16.13018,418.8,2.6,70.914,39.03,,
T,47.69919,16.13022,418.2,-1.5,70.95,35.71,,
T,47.69897,16.13024,412.9,-21.7,70.974,24.51,,
T,47.69887,16.13024,409.7,-29,70.986,11.12,,
T,47.69864,16.13026,398.9,-42.3,71.011,25.62,,
T,47.69835,16.13027,388.3,-32.8,71.043,32.25,,
T,47.69813,16.13029,378.1,-41.5,71.068,24.51,,
T,47.69792,16.13029,375.5,-11.1,71.091,23.35,,
T,47.69738,16.13027,391.5,26.6,71.151,60.06,,
T,47.697,16.13025,408.2,39.4,71.194,42.28,,
T,47.69672,16.13023,419.7,37,71.225,31.17,,
T,47.69668,16.13022,421.3,36.3,71.229,4.51,,
T,47.69608,16.13016,421,-0.6,71.296,66.86,,
T,47.69585,16.13013,420.5,-1.8,71.322,25.67,,
T,47.69576,16.13012,420.4,-0.7,71.332,10.03,,
T,47.6955,16.13008,420.2,-0.7,71.361,29.06,,
T,47.69533,16.13005,420,-1,71.38,19.04,,
T,47.69517,16.13002,420,-0.2,71.398,17.93,,
T,47.69502,16.12999,420,0.2,71.415,16.83,,
T,47.69487,16.12996,420.2,1,71.432,16.83,,
T,47.69486,16.12995,420.3,4.5,71.433,1.34,,
T,47.69469,16.12991,420.6,1.6,71.452,19.14,,
T,47.69451,16.12987,420.2,-1.7,71.472,20.24,,
T,47.69428,16.12981,420,-0.9,71.498,25.97,,
T,47.69409,16.12977,419.8,-1.1,71.52,21.34,,
T,47.69393,16.12972,419.2,-3.1,71.538,18.18,,
T,47.69366,16.12964,419.9,2.1,71.568,30.61,,
T,47.69318,16.12949,418.5,-2.4,71.623,54.54,,
T,47.693,16.12943,418.3,-1.3,71.643,20.51,,
T,47.6927,16.12932,419,2,71.678,34.36,,
T,47.69241,16.12921,417.7,-3.9,71.711,33.28,,
T,47.69222,16.12913,417.7,-0.1,71.733,21.96,,
T,47.69194,16.12901,417.5,-0.4,71.765,32.41,,
T,47.69164,16.12888,416.2,-3.7,71.8,34.75,,
T,47.69134,16.12874,416.7,1.3,71.835,34.97,,
T,47.69106,16.12861,414.8,-5.8,71.868,32.63,,
T,47.69076,16.12846,415.2,1.1,71.903,35.2,,
T,47.69023,16.12819,414,-1.9,71.965,62.32,,
T,47.68979,16.12795,412.6,-2.7,72.017,52.13,,
T,47.6895,16.12779,399.9,-37,72.052,34.41,,
T,47.68921,16.12762,397.5,-7,72.087,34.68,,
T,47.68892,16.12744,408,30.2,72.121,34.96,,
T,47.68786,16.12679,409,0.8,72.249,127.56,,
T,47.68714,16.12634,405.6,-3.8,72.336,86.89,,
T,47.68663,16.12601,405.5,-0.2,72.398,61.88,,
T,47.68604,16.12562,404.3,-1.6,72.47,71.84,,
T,47.68556,16.12533,402.9,-2.5,72.527,57.64,,
T,47.68521,16.12515,402.5,-1,72.568,41.19,,
T,47.68478,16.12489,401.7,-1.5,72.62,51.64,,
T,47.68448,16.12472,390.5,-31.3,72.656,35.71,,
T,47.68422,16.12458,381.2,-30.1,72.687,30.76,,
T,47.68394,16.12443,384.4,9.5,72.72,33.11,,
T,47.68361,16.12427,398.3,35.9,72.758,38.61,,
T,47.68345,16.12419,397.8,-2.6,72.777,18.78,,
T,47.68329,16.12412,397.9,0.6,72.796,18.55,,
T,47.68323,16.1241,398,1.7,72.802,6.84,,
T,47.6829,16.12396,396.8,-3.2,72.841,38.17,,
T,47.68265,16.12386,396.4,-1.4,72.869,28.79,,
T,47.68253,16.12382,396.6,1.5,72.883,13.68,,
T,47.68198,16.12363,395.1,-2.4,72.946,62.79,,
T,47.68116,16.12343,394.1,-1,73.038,92.4,,
T,47.68115,16.12343,394.1,-2.2,73.039,1.11,,
T,47.68069,16.12335,394,-0.2,73.091,51.5,,
T,47.68052,16.12334,394,0,73.11,18.92,,
T,47.68037,16.12332,394,0.2,73.127,16.75,,
T,47.68021,16.12331,394,0,73.144,17.81,,
T,47.68004,16.12331,394,0,73.163,18.9,,
T,47.67989,16.1233,393.7,-1.8,73.18,16.69,,
T,47.67973,16.1233,393.3,-2.5,73.198,17.79,,
T,47.67958,16.12331,393.2,-0.6,73.214,16.69,,
T,47.67941,16.12332,393.1,-0.4,73.233,18.92,,
T,47.67927,16.12334,393,-0.8,73.249,15.64,,
T,47.67905,16.12336,392.9,-0.1,73.274,24.51,,
T,47.67877,16.1234,393,0.2,73.305,31.28,,
T,47.67856,16.12343,392.9,-0.5,73.328,23.46,,
T,47.67843,16.12346,392.6,-1.6,73.343,14.63,,
T,47.67815,16.12351,392.2,-1.6,73.374,31.36,,
T,47.67794,16.12357,389.4,-11.5,73.398,23.78,,
T,47.67793,16.12357,389.1,-24.5,73.399,1.11,,
T,47.6777,16.12364,387.2,-7.5,73.425,26.11,,
T,47.67767,16.12364,388,25.2,73.429,3.34,,
T,47.67719,16.12381,393.1,9.2,73.483,54.87,,
T,47.6767,16.12401,389.3,-6.7,73.54,56.51,,
T,47.67639,16.12415,380.1,-25.5,73.576,36.03,,
T,47.67586,16.1244,383.7,5.8,73.638,61.85,,
T,47.67569,16.12448,384.3,3.2,73.658,19.83,,
T,47.67553,16.12456,385.4,5.5,73.676,18.78,,
T,47.67533,16.12465,392.7,31.7,73.7,23.24,,
T,47.67475,16.12495,396.1,4.9,73.768,68.31,,
T,47.67445,16.12512,397,2.6,73.804,35.71,,
T,47.67413,16.12528,398.1,3,73.841,37.55,,
T,47.67362,16.12554,399.2,1.9,73.901,59.97,,
T,47.67313,16.12577,400.8,2.8,73.958,57.15,,
T,47.67263,16.12598,401.8,1.6,74.016,57.79,,
T,47.67238,16.12608,402.3,1.8,74.045,28.79,,
T,47.67214,16.12617,402.3,0,74.073,27.53,,
T,47.67178,16.12629,404,4.2,74.114,41.03,,
T,47.67138,16.1264,404.1,0.1,74.159,45.23,,
T,47.67102,16.12649,405.2,2.8,74.199,40.59,,
T,47.67061,16.12658,406.4,2.5,74.245,46.08,,
T,47.67031,16.12663,407.4,3,74.279,33.57,,
T,47.66994,16.12667,407.2,-0.4,74.32,41.25,,
T,47.66964,16.1267,408,2.3,74.354,33.43,,
T,47.66927,16.12672,408.6,1.5,74.395,41.17,,
T,47.66871,16.12672,409.6,1.6,74.457,62.26,,
T,47.66827,16.1267,411.1,3,74.506,48.94,,
T,47.66792,16.12668,412,2.2,74.545,38.94,,
T,47.66767,16.12665,412,0.3,74.573,27.89,,
T,47.6671,16.12659,412.7,1,74.636,63.53,,
T,47.66648,16.12652,414.7,2.8,74.706,69.13,,
T,47.66538,16.12637,417.9,2.6,74.828,122.82,,
T,47.66481,16.12628,419.6,2.7,74.892,63.73,,
T,47.66397,16.12614,396.2,-24.9,74.986,93.98,,
T,47.66325,16.12601,396.8,0.7,75.067,80.65,,
T,47.66299,16.12595,403.8,23.9,75.096,29.26,,
T,47.66273,16.1259,413.3,32.7,75.125,29.15,,
T,47.66041,16.12541,427,5.3,75.386,260.56,,
T,47.66001,16.12533,427,-0.1,75.431,44.88,,
T,47.65785,16.12487,398.5,-11.8,75.673,242.63,,
T,47.65759,16.12481,398,-1.7,75.702,29.26,,
T,47.65733,16.12475,408.5,36,75.732,29.26,,
T,47.65627,16.12452,427,15.5,75.851,119.11,,
T,47.6561,16.12448,427,0,75.87,19.14,,
T,47.65596,16.12445,427,0,75.886,15.73,,
T,47.6558,16.12442,427.7,4.1,75.904,17.93,,
T,47.6557,16.1244,428.1,2.8,75.915,11.22,,
T,47.65544,16.12434,427.6,-1.5,75.944,29.26,,
T,47.65531,16.12431,426.8,-5.8,75.959,14.63,,
T,47.65526,16.1243,426.5,-5,75.964,5.61,,
T,47.65518,16.12429,426.4,-1.4,75.973,8.93,,
T,47.65491,16.12423,426,-1.2,76.004,30.36,,
T,47.65481,16.12421,426,0,76.015,11.22,,
T,47.65455,16.12415,425,-3.4,76.044,29.26,,
T,47.65423,16.12408,417.5,-20.9,76.08,35.97,,
T,47.6542,16.12408,416.5,-31.1,76.083,3.34,,
T,47.65406,16.12405,407.4,-57.9,76.099,15.73,,
T,47.65384,16.124,392.5,-60.1,76.124,24.75,,
T,47.65378,16.12399,389.9,-38.1,76.131,6.71,,
T,47.65361,16.12395,382.8,-37.4,76.15,19.14,,
T,47.65333,16.12389,382,-2.5,76.181,31.46,,
T,47.65295,16.12381,382.2,0.4,76.224,42.68,,
T,47.65278,16.12378,382,-0.9,76.243,19.04,,
T,47.65207,16.12365,382.5,0.6,76.322,79.54,,
T,47.65196,16.12363,382.9,3.3,76.335,12.32,,
T,47.65193,16.12362,383,4.1,76.338,3.42,,
T,47.65179,16.1236,383.6,3.7,76.354,15.64,,
T,47.65069,16.12343,403.1,15.9,76.477,122.97,,
T,47.65059,16.12341,405.8,24.3,76.488,11.22,,
T,47.65011,16.12337,415.7,18.5,76.541,53.45,,
T,47.64951,16.1233,417.2,2.2,76.608,66.92,,
T,47.64939,16.1233,417,-1.5,76.622,13.34,,
T,47.64886,16.12328,415.3,-2.9,76.681,58.95,,
T,47.64885,16.12328,415.3,-0.6,76.682,1.11,,
T,47.64867,16.12328,415.2,-0.6,76.702,20.01,,
T,47.64853,16.12327,415.2,0.1,76.717,15.58,,
T,47.64815,16.12328,413.2,-4.7,76.76,42.26,,
T,47.64773,16.1233,408,-11.3,76.806,46.72,,
T,47.64712,16.12334,410,3,76.874,67.89,,
T,47.64705,16.12335,410,-0.4,76.882,7.82,,
T,47.64681,16.12338,409.4,-2,76.909,26.78,,
T,47.64631,16.12346,408.3,-2.1,76.965,55.92,,
T,47.64583,16.12356,407.2,-2,77.019,53.89,,
T,47.64537,16.12366,405.8,-2.6,77.07,51.69,,
T,47.64521,16.12372,405.6,-1.2,77.089,18.35,,
T,47.64464,16.12387,403.8,-2.8,77.153,64.37,,
T,47.64375,16.12419,402,-1.8,77.255,101.83,,
T,47.64317,16.12442,399.8,-3.3,77.322,66.76,,
T,47.64297,16.12451,399.6,-0.6,77.345,23.24,,
T,47.64277,16.1246,400.1,1.8,77.368,23.24,,
T,47.64181,16.12502,398.9,-1,77.479,111.3,,
T,47.6415,16.12516,399.9,2.8,77.515,36.04,,
T,47.64121,16.1253,398,-5.8,77.549,33.92,,
T,47.64097,16.1254,398.3,1.3,77.577,27.72,,
T,47.64044,16.12563,396.9,-2.4,77.639,61.41,,
T,47.6396,16.12599,394.5,-2.4,77.736,97.23,,
T,47.63898,16.12624,393.9,-0.9,77.807,71.45,,
T,47.63832,16.1265,393.9,-0.1,77.883,75.94,,
T,47.63767,16.12675,393.3,-0.8,77.958,74.67,,
T,47.63755,16.1268,393.1,-1.5,77.972,13.86,,
T,47.63681,16.12707,392.5,-0.7,78.056,84.74,,
T,47.63662,16.12714,392.3,-1,78.078,21.77,,
T,47.63647,16.12719,392.5,1.5,78.095,17.1,,
T,47.63624,16.12728,392.9,1.4,78.122,26.45,,
T,47.63586,16.12742,392.2,-1.6,78.165,43.54,,
T,47.63562,16.1275,393,2.9,78.193,27.35,,
T,47.63512,16.12766,392.3,-1.2,78.25,56.88,,
T,47.63505,16.12768,392.4,0.3,78.257,7.93,,
T,47.63463,16.12785,392.8,0.8,78.306,48.41,,
T,47.63457,16.12787,392.6,-1.8,78.313,6.84,,
T,47.63454,16.12788,392.6,-1.4,78.316,3.42,,
T,47.6345,16.12789,392.5,-1.4,78.321,4.51,,
T,47.63443,16.12792,392.5,0.2,78.329,8.1,,
T,47.63427,16.12798,392.9,2,78.347,18.35,,
T,47.63355,16.12825,393.3,0.5,78.43,82.58,,
T,47.63261,16.12863,394,0.6,78.538,108.34,,
T,47.63202,16.12891,394.7,1.1,78.607,68.89,,
T,47.63185,16.12898,395,1.4,78.627,19.62,,
T,47.63164,16.12907,395.1,0.3,78.651,24.31,,
T,47.63151,16.12913,395.5,2.8,78.666,15.14,,
T,47.6312,16.12928,396,1.4,78.702,36.26,,
T,47.63001,16.12989,397.8,1.3,78.842,140.03,,
T,47.62956,16.13014,393.5,-8,78.896,53.44,,
T,47.62909,16.1304,401.5,14.3,78.951,55.79,,
T,47.62803,16.13103,405,2.8,79.078,127.01,,
T,47.62751,16.13137,407.6,4,79.142,63.21,,
T,47.62742,16.13143,405.2,-21.7,79.153,10.98,,
T,47.62732,16.13149,403.7,-12.6,79.165,12,,
T,47.62696,16.1317,405.1,3.3,79.208,43.03,,
T,47.6266,16.1319,409.9,11.1,79.25,42.76,,
T,47.62625,16.13213,412,5,79.293,42.58,,
T,47.62598,16.13228,413.7,5.4,79.325,32.07,,
T,47.6254,16.13264,411.2,-3.6,79.395,69.93,,
T,47.62524,16.13272,408.4,-14.7,79.414,18.78,,
T,47.62509,16.1328,412.9,25.2,79.432,17.73,,
T,47.62478,16.13294,419.3,17.8,79.468,36.04,,
T,47.62462,16.13301,420.5,6.3,79.486,18.55,,
T,47.6243,16.13311,421.5,2.8,79.523,36.36,,
T,47.62396,16.13318,422.3,2.1,79.561,38.17,,
T,47.62366,16.13323,423.1,2.4,79.594,33.57,,
T,47.62331,16.13324,423.8,1.7,79.633,38.92,,
T,47.62297,16.13323,425.6,4.7,79.671,37.81,,
T,47.62252,16.13315,427.2,3.3,79.721,50.39,,
T,47.62203,16.13301,428.7,2.7,79.777,55.49,,
T,47.62141,16.13274,431.1,3.3,79.849,71.86,,
T,47.6214,16.13273,431,-6.5,79.85,1.34,,
T,47.62123,16.13264,430.9,-0.4,79.87,20.08,,
T,47.62106,16.13255,432.2,6.2,79.89,20.08,,
T,47.62093,16.13248,432.3,0.5,79.906,15.38,,
T,47.62062,16.13232,433.3,2.9,79.942,36.5,,
T,47.62032,16.13215,433.8,1.4,79.978,35.72,,
T,47.62001,16.132,435.9,5.6,80.014,36.26,,
T,47.61971,16.13184,435.9,0.2,80.05,35.46,,
T,47.61924,16.13161,437.1,2,80.105,55.04,,
T,47.61875,16.13139,439.5,4.3,80.162,56.93,,
T,47.61859,16.13131,439,-2.8,80.18,18.78,,
T,47.61811,16.1311,440.8,3.2,80.236,55.65,,
T,47.61797,16.13103,440.2,-3.3,80.252,16.43,,
T,47.61764,16.13089,441.6,3.6,80.291,38.17,,
T,47.61709,16.13066,442.7,1.7,80.354,63.55,,
T,47.61705,16.13065,442.7,1.7,80.359,4.51,,
T,47.61665,16.13049,443.1,0.8,80.405,46.07,,
T,47.61651,16.13043,443,-0.9,80.421,16.21,,
T,47.6164,16.1304,443.4,3.3,80.433,12.44,,
T,47.61623,16.13033,444.2,4.3,80.453,19.62,,
T,47.61607,16.13027,445,4.1,80.471,18.35,,
T,47.61593,16.13022,444.9,-0.6,80.487,16.01,,
T,47.61576,16.13016,445.5,3.2,80.507,19.43,,
T,47.61562,16.13011,446.2,4.3,80.523,16.01,,
T,47.61548,16.13007,446.7,3.6,80.539,15.85,,
T,47.61528,16.13,447,1.1,80.561,22.85,,
T,47.61518,16.12997,447,-0.3,80.573,11.34,,
T,47.61504,16.12993,446.8,-1.1,80.589,15.85,,
T,47.61493,16.12989,446.8,0.2,80.601,12.59,,
T,47.61489,16.12987,446.9,2.1,80.606,4.69,,
T,47.61467,16.1298,447.8,3.5,80.631,25.02,,
T,47.61408,16.12963,445.5,-3.4,80.698,66.83,,
T,47.61392,16.12959,440.6,-27.1,80.716,18.04,,
T,47.61354,16.1295,424.3,-38,80.759,42.79,,
T,47.61303,16.12936,447.3,39.8,80.816,57.67,,
T,47.61301,16.12935,447.3,3.7,80.819,2.35,,
T,47.61254,16.12922,451,6.9,80.872,53.16,,
T,47.61226,16.12916,451.8,2.6,80.903,31.46,,
T,47.61185,16.12907,451.6,-0.4,80.949,46.08,,
T,47.61145,16.129,452.7,2.4,80.994,44.78,,
T,47.61123,16.12896,453,1,81.019,24.64,,
T,47.61112,16.12893,453.4,3.3,81.031,12.44,,
T,47.61089,16.1289,448.3,-20,81.057,25.67,,
T,47.61082,16.12889,447.2,-13.9,81.065,7.82,,
T,47.61062,16.12886,449.1,8.6,81.087,22.35,,
T,47.61037,16.12884,452.5,12.3,81.115,27.84,,
T,47.61014,16.12884,454.3,7,81.14,25.57,,
